review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0405	DHEA-STS Nr1i2	reviewed_unresolved	PMID:10748001; PMCID:PMC2423429; https://pubmed.ncbi.nlm.nih.gov/?term=DHEA+NR1I2	human; mouse	mouse/human PXR/CAR ligand assays and hepatic steroid-metabolism contexts	steroid/receptor binding and transactivation comparisons; DHEA-STS/SULT pathway search; no exact DHEA-STS–PXR perturbation	steroid–nuclear-receptor functional boundary; enzyme composite unresolved	downstream_pathway_function	DHEA or steroid metabolites → PXR/NR1I2 xenobiotic-response transcription	low	PXR can bind diverse steroids, but the submitted DHEA-STS label combines a steroid-processing enzyme with the receptor and was not directly assayed. No exact mature DHEA-STS→PXR activation or terminal TF assignment was established.	—
M20A-CELLCHAT-REMAINING-0406	DHEA-STS Ppara	reviewed_unresolved	PMID:8700121; PMID:18255343; DOI:10.1016/S0026-895X(25)09162-X	rat; mouse; human	primary rat hepatocytes; PPARα-deficient mice; human aortic endothelial cells	DHEAS treatment; PPARα knockout/inhibition; peroxisomal gene induction, inflammatory-gene and VCAM-1 assays	steroid–nuclear-receptor functional boundary; enzyme composite unresolved	downstream_pathway_function	DHEA/DHEAS → PPARα/PPARA-dependent metabolic or anti-inflammatory output	low	DHEA/DHEAS can produce PPARα-dependent function, but DHEA-STS is a steroid-processing enzyme and was not shown to bind PPARα or act as a receptor complex component. Direct ligand transactivation is context-dependent and no terminal TF is assigned to the exact composite.	—
M20A-CELLCHAT-REMAINING-0407	DHEAS-SULT1E1 Ppara	reviewed_unresolved	PMID:8700121; PMID:18255343; DOI:10.1016/S0026-895X(25)09162-X	rat; mouse; human	primary rat hepatocytes; PPARα-null mice; human endothelial cells	DHEAS treatment and PPARα loss/inhibition; hepatic peroxisomal and endothelial inflammatory outputs	steroid–nuclear-receptor functional boundary; sulfotransferase composite unresolved	downstream_pathway_function	DHEAS → PPARα-dependent transcriptional output	low	SULT1E1 is a sulfotransferase, not a demonstrated receptor component. The primary DHEAS–PPARα evidence does not establish a direct SULT1E1–PPARα edge or show that SULT1E1 is required for the receptor response; no terminal TF is assigned to the exact composite.	—
M20A-CELLCHAT-REMAINING-0408	DHEAS-SULT1E1 Ppard	reviewed_unresolved	PMID:8700121; https://pubmed.ncbi.nlm.nih.gov/?term=DHEAS+PPARD; DOI:10.1016/S0026-895X(25)09162-X	rat; mouse	COS-1 transactivation system; mouse peroxisome-proliferation model	DHEAS treatment; PPARδ/PPARβ reporter comparison and PPARα-null control	negative nuclear-receptor boundary; sulfotransferase composite unresolved	downstream_pathway_function	DHEAS/its metabolites → PPARδ/PPARD activation not demonstrated in the primary comparison	low	The primary DHEAS study reported no PPARδ transactivation in the tested system. SULT1E1 is an enzyme label and was not manipulated as a receptor component; no direct SULT1E1–PPARD evidence or terminal TF assignment was made.	—
M20A-CELLCHAT-REMAINING-0409	DHEAS-SULT1E1 Pparg	reviewed_unresolved	PMID:8700121; https://pubmed.ncbi.nlm.nih.gov/?term=DHEAS+PPARG; DOI:10.1016/S0026-895X(25)09162-X	rat; mouse	COS-1 transactivation system; mouse peroxisome-proliferation model	DHEAS treatment; PPARγ/PPARδ reporter comparison and PPARα-null control	negative nuclear-receptor boundary; sulfotransferase composite unresolved	downstream_pathway_function	DHEAS/its metabolites → PPARγ/PPARG activation not demonstrated in the primary comparison	low	The primary DHEAS study reported no PPARγ transactivation in the tested system. SULT1E1 was not shown to be a receptor component or required enzyme for PPARγ signaling; no terminal TF assignment was made.	—
M20A-CELLCHAT-REMAINING-0410	DHEAS-SULT2A1 Ppara	reviewed_unresolved	PMID:8700121; PMID:15635043; DOI:10.1016/S0026-895X(25)09162-X	rat; mouse; human	primary rat hepatocytes and PPARα-null mice; primary human hepatocytes/HepG2 promoter systems	DHEAS treatment; PPARα-null comparison; PPARα response-element and SULT2A1 promoter assays	steroid–nuclear-receptor functional boundary; sulfotransferase composite unresolved	downstream_pathway_function	DHEAS → PPARα-dependent peroxisomal output; PPARα separately regulates SULT2A1	low	The studies support PPARα-dependent DHEAS responses and, separately, PPARα regulation of SULT2A1 expression. They do not establish a direct DHEAS–SULT2A1–PPARα receptor complex; no terminal TF is assigned to the exact composite.	—
M20A-CELLCHAT-REMAINING-0411	DHEAS-SULT2A1 Ppard	reviewed_unresolved	PMID:8700121; PMID:15635043; https://pubmed.ncbi.nlm.nih.gov/?term=DHEAS+SULT2A1+PPARD	rat; mouse; human	COS-1 PPAR reporter system; human hepatocyte SULT2A1 promoter system	DHEAS reporter comparison; PPARδ negative transactivation boundary; separate PPARα–SULT2A1 promoter assays	negative nuclear-receptor boundary; sulfotransferase composite unresolved	downstream_pathway_function	DHEAS → PPARδ/PPARD activation not demonstrated; PPARα, not PPARδ, regulates human SULT2A1 in the cited promoter study	low	SULT2A1 is an enzyme regulated by PPARα in a separate assay and is not a receptor component. No exact SULT2A1–PPARD edge or direct DHEAS–PPARD activation was established; no terminal TF assignment was made.	—
M20A-CELLCHAT-REMAINING-0412	DHEAS-SULT2A1 Pparg	reviewed_unresolved	PMID:8700121; PMID:15635043; https://pubmed.ncbi.nlm.nih.gov/?term=DHEAS+SULT2A1+PPARG	rat; mouse; human	COS-1 PPAR reporter system; human hepatocyte SULT2A1 promoter system	DHEAS reporter comparison; PPARγ negative transactivation boundary; separate PPARα–SULT2A1 promoter assays	negative nuclear-receptor boundary; sulfotransferase composite unresolved	downstream_pathway_function	DHEAS → PPARγ/PPARG activation not demonstrated; PPARα, not PPARγ, regulates human SULT2A1 in the cited promoter study	low	SULT2A1 is an enzyme regulated by PPARα in a separate assay and is not a receptor component. No exact SULT2A1–PPARG edge or direct DHEAS–PPARG activation was established; no terminal TF assignment was made.	—
M20A-CELLCHAT-REMAINING-0413	DHEAS-SULT2B Ppara	reviewed_unresolved	PMID:8700121; PMID:18255343; https://pubmed.ncbi.nlm.nih.gov/?term=DHEAS+SULT2B+PPARA	rat; mouse; human	primary rat hepatocytes; PPARα-null mice; human endothelial cells	DHEAS treatment; PPARα loss/inhibition; peroxisomal and inflammatory readouts	steroid–nuclear-receptor functional boundary; sulfotransferase composite unresolved	downstream_pathway_function	DHEAS → PPARα-dependent output	low	The exact SULT2B label was not shown to be a receptor component or required for DHEAS–PPARα function. Sulfotransferase biology and mature DHEAS signaling are kept separate; no terminal TF is assigned.	—
M20A-CELLCHAT-REMAINING-0414	DHEAS-SULT2B Ppard	reviewed_unresolved	PMID:8700121; https://pubmed.ncbi.nlm.nih.gov/?term=DHEAS+SULT2B+PPARD	rat; mouse	COS-1 PPAR reporter system; mouse peroxisome-proliferation model	DHEAS treatment; PPARδ reporter comparison and PPARα-null control	negative nuclear-receptor boundary; sulfotransferase composite unresolved	downstream_pathway_function	DHEAS → PPARδ/PPARD activation not demonstrated in the primary comparison	low	SULT2B was not manipulated as a receptor component and the primary DHEAS comparison did not support PPARδ transactivation. No exact composite relay or terminal TF assignment was made.	—
M20A-CELLCHAT-REMAINING-0415	DHEAS-SULT2B Pparg	reviewed_unresolved	PMID:8700121; https://pubmed.ncbi.nlm.nih.gov/?term=DHEAS+SULT2B+PPARG	rat; mouse	COS-1 PPAR reporter system; mouse peroxisome-proliferation model	DHEAS treatment; PPARγ reporter comparison and PPARα-null control	negative nuclear-receptor boundary; sulfotransferase composite unresolved	downstream_pathway_function	DHEAS → PPARγ/PPARG activation not demonstrated in the primary comparison	low	SULT2B was not manipulated as a receptor component and the primary DHEAS comparison did not support PPARγ transactivation. No exact composite relay or terminal TF assignment was made.	—
M20A-CELLCHAT-REMAINING-0416	DHT-SRD5A1 Ar	reviewed_unresolved	PMID:1334007; PMID:20560974; DOI:10.1016/0303-7207(92)90004-P	human; mouse; rat	AR-transfected CHO/HEK-like reporter systems; human prostate cancer models; CRPC tissues	DHT/androgen reporter assays; SRD5A1 knockdown and steroid LC-MS/MS; AR-positive versus AR-negative growth comparison	direct DHT–AR boundary; reductase composite unresolved	downstream_pathway_function	DHT → AR/AR transcriptional activity; SRD5A1 separately controls steroid conversion	low	DHT directly binds/activates AR, but SRD5A1 is a biosynthetic enzyme rather than an AR receptor-complex component. The exact DHT–SRD5A1–AR composite was not assayed as one edge; no terminal TF is assigned to the exact composite.	—
M20A-CELLCHAT-REMAINING-0417	DHT-SRD5A2 Ar	reviewed_unresolved	PMID:1334007; PMID:12061774; https://pubmed.ncbi.nlm.nih.gov/?term=DHT+SRD5A2+AR	human; rat	AR-transfected reporter systems; androgen-responsive prostate models	DHT–AR binding/transactivation; exact SRD5A2-composite search; no exact three-component assay	direct DHT–AR boundary; reductase composite unresolved	downstream_pathway_function	DHT → AR transcriptional activity; SRD5A2 is steroid metabolism, not a receptor relay component	low	The mature DHT–AR edge is supported, but no exact DHT–SRD5A2–AR complex or SRD5A2-dependent receptor activation assay was found. No terminal TF is assigned to the composite label.	—
M20A-CELLCHAT-REMAINING-0418	DHT-SRD5A3 Ar	reviewed_unresolved	PMID:1334007; PMID:12061774; https://pubmed.ncbi.nlm.nih.gov/?term=DHT+SRD5A3+AR	human; rat	AR-transfected reporter systems; androgen-responsive prostate models	DHT–AR binding/transactivation; exact SRD5A3-composite search; no exact three-component assay	direct DHT–AR boundary; reductase composite unresolved	downstream_pathway_function	DHT → AR transcriptional activity; SRD5A3 is steroid metabolism, not a receptor relay component	low	The mature DHT–AR edge is supported, but no exact DHT–SRD5A3–AR complex or SRD5A3-dependent receptor activation assay was found. No terminal TF is assigned to the composite label.	—
M20A-CELLCHAT-REMAINING-0419	DOC-CYP21A2 Nr3c2	reviewed_unresolved	DOI:10.1210/en.2004-0128; PMID:20560974; https://pubmed.ncbi.nlm.nih.gov/?term=DOC+CYP21A2+NR3C2	human; rainbow trout; mouse/human prostate context	transfected rainbow-trout mineralocorticoid-receptor reporter system; steroidogenic enzyme and prostate models	DOC/MR transactivation; steroid metabolism and enzyme-perturbation studies; no exact DOC–CYP21A2–MR assay	direct DOC–MR boundary; enzyme composite unresolved	downstream_pathway_function	DOC → MR/NR3C2 transcriptional activity; CYP21A2 is steroid biosynthesis	low	DOC can activate mineralocorticoid receptor in a species-specific primary reporter study, but CYP21A2 is a biosynthetic enzyme and was not shown to bind or form a receptor complex with NR3C2. The exact CellChat composite is unresolved and no terminal TF is assigned.	—
