review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-1051	Ccl12 Ccr1	reviewed_unresolved	PMID:24890717; https://pubmed.ncbi.nlm.nih.gov/?term=CCL12+CCR1	mouse	mouse leukocytes and CCR2-focused receptor assays	CCL12/CCR2 receptor profiling and uptake; no exact CCL12–CCR1 binding or chemotaxis assay located	no_exact_CCR1_pair_support	ligand_receptor_binding_or_activation	CC chemokine GPCR subtype specificity	low	CCL12 is supported in CCR2-centered assays; expression of CCR1 or broad chemokine-family annotation is not evidence for direct CCL12–CCR1 activation.
M20A-EXT-1052	Ccl12 Ccr10	reviewed_unresolved	PMID:24890717; https://pubmed.ncbi.nlm.nih.gov/?term=CCL12+CCR10	mouse; human	not established	targeted PubMed/PMC/publisher search; no exact pair-specific binding, chemotaxis, or second-messenger assay located	no_exact_pair_support	ligand_receptor_binding_or_activation	CC chemokine GPCR subtype specificity	low	No exact CCL12–CCR10 assay was located; CCR10 ligand annotations for other CC chemokines cannot be transferred to CCL12.
M20A-EXT-1053	Ccl12 Ccr3	reviewed_unresolved	PMID:15739168; https://pubmed.ncbi.nlm.nih.gov/?term=CCL12+CCR3	mouse; human	eosinophil/CCR3 transfectant comparison models	CCL11/CCR3 signaling and chemotaxis used as subtype boundary; no exact CCL12–CCR3 assay located	no_exact_CCR3_pair_support	ligand_receptor_binding_or_activation	CCR3 eosinophil chemotaxis versus CCL12/CCR2 branch	low	CCR3 activation by CCL11 does not establish activation by CCL12; no exact CCL12–CCR3 perturbation was found.
M20A-EXT-1054	Ccl12 Ccr4	reviewed_unresolved	PMID:24890717; https://pubmed.ncbi.nlm.nih.gov/?term=CCL12+CCR4	mouse; human	mouse leukocytes; human lymphocyte chemotaxis models	CCL12/CCR2 and CCR4 responses to other CC chemokines used as subtype boundaries; no exact CCL12–CCR4 assay located	no_exact_CCR4_pair_support	ligand_receptor_binding_or_activation	CC chemokine GPCR subtype specificity	low	No exact CCL12–CCR4 binding or activation evidence was located; receptor expression or response to other ligands is not sufficient.
M20A-EXT-1055	Ccl12 Ccr5	reviewed_unresolved	PMID:24890717; PMID:9334377; https://pubmed.ncbi.nlm.nih.gov/?term=CCL12+CCR5	mouse; human	mouse leukocytes; CCR5 transfectants	CCR5 binding/chemotaxis with canonical ligands and CCL12/CCR2 profiling used as boundaries; no exact CCL12–CCR5 assay located	no_exact_CCR5_pair_support	ligand_receptor_binding_or_activation	CC chemokine GPCR subtype specificity	low	CCR5 evidence for canonical ligands does not establish CCL12 as a CCR5 ligand; no exact CCL12–CCR5 perturbation was found.
M20A-EXT-1057	Ccl2 Ackr4	reviewed_unresolved	PMID:24890717; PMID:37153591; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=808	mouse; human	mouse leukocytes; atypical-chemokine-receptor comparison models	CCL2 uptake and scavenging through CCR2/ACKR1/ACKR2; no exact CCL2–ACKR4 assay located	no_exact_ACKR4_pair_support	ligand_receptor_binding_or_activation	ACKR scavenging/decoy versus CCR2 signaling	low	Primary evidence supports CCL2 with CCR2 and ACKR1/ACKR2, not ACKR4; no direct ACKR4 binding or scavenging perturbation was found.
M20A-EXT-1059	Ccl2 Ccr3	reviewed_unresolved	PMID:24890717; PMID:11559700; https://pubmed.ncbi.nlm.nih.gov/?term=CCL2+CCR3	mouse; human	CCR2/CCR3 transfectants; THP-1 chemotaxis model	CCL2 receptor profiling and CCL11/CCR3 binding comparison; no exact CCL2–CCR3 assay located	no_exact_CCR3_pair_support	ligand_receptor_binding_or_activation	CCR2 canonical signaling versus CCR3 subtype boundary	low	CCL2 is supported by CCR2-centered assays; CCL11 can act at CCR2/CCR3, but that does not establish CCL2–CCR3 activation.
M20A-EXT-1060	Ccl2 Ccr9	reviewed_unresolved	PMID:24890717; https://pubmed.ncbi.nlm.nih.gov/?term=CCL2+CCR9	mouse; human	mouse leukocytes; CCR9 chemokine-homing models	CCL2/CCR2 and CCR9/CCL25 pathway boundaries; no exact CCL2–CCR9 binding or chemotaxis assay located	no_exact_CCR9_pair_support	ligand_receptor_binding_or_activation	CCR2 inflammatory chemotaxis versus CCR9 mucosal-homing branch	low	No exact CCL2–CCR9 evidence was located; CCR9 responses to CCL25 cannot be transferred to CCL2.
M20A-EXT-1061	Ccl2 Cxcr3	reviewed_unresolved	PMID:24890717; PMID:15150261; https://pubmed.ncbi.nlm.nih.gov/?term=CCL2+CXCR3	mouse; human	mouse leukocytes; CXCR3 transfectants/T-cell models	CCL2/CCR2 profiling and CXCR3 responses to CXCL9/10/11 used as subtype boundaries; no exact CCL2–CXCR3 assay located	no_exact_CXCR3_pair_support	ligand_receptor_binding_or_activation	CCR2 inflammatory chemotaxis versus CXCR3 interferon-inducible chemokine branch	low	CXCR3 primary studies support CXCL9/10/11, not CCL2; no exact CCL2–CXCR3 perturbation was found.
M20A-EXT-1063	Ccl20 Adra2a	reviewed_unresolved	PMCID:PMC9171806; https://pubmed.ncbi.nlm.nih.gov/?term=CCL20+ADRA2A	mouse; human	THP-1 and primary leukocyte chemotaxis models	adrenoceptor/chemokine-receptor heteromer studies used as boundary; no exact CCL20–ADRA2A binding or relay assay located	no_exact_ADRA2A_pair_support	ligand_receptor_binding_or_activation	adrenergic GPCR modulation versus CCL20–CCR6 branch	low	The cited heteromer work concerns α1B/D-adrenergic receptors and other chemokine ligands, not CCL20–ADRA2A; no direct exact-pair evidence was found.
M20A-EXT-1064	Ccl20 Cxcr3	reviewed_unresolved	PMCID:PMC9108096; PMID:15150261; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=808	mouse; human	CCR6/chemokine receptor structural and CXCR3 signaling models	CCL20–CCR6 structural/activation evidence and CXCR3 ligand studies used as subtype boundaries; no exact CCL20–CXCR3 assay located	no_exact_CXCR3_pair_support	ligand_receptor_binding_or_activation	CCL20–CCR6 versus CXCR3–CXCL9/10/11 specificity	low	CCL20 is supported as a CCR6 ligand; CXCR3 studies concern CXCL9/10/11, so no CCL20–CXCR3 edge is promoted.
M20A-EXT-1065	Ccl20 Grm7	reviewed_unresolved	PMCID:PMC9108096; https://pubmed.ncbi.nlm.nih.gov/?term=CCL20+GRM7	mouse; human	CCR6 chemokine-receptor models; GRM7 neurotransmitter-receptor context	CCL20–CCR6 structural evidence; no exact CCL20–GRM7 binding, activation, or perturbation assay located	no_exact_pair_support	ligand_receptor_binding_or_activation	CCL20–CCR6 chemokine branch versus GRM7 glutamatergic GPCR branch	low	No evidence supports CCL20 as a GRM7 ligand; receptor-family or pathway proximity is not a direct molecular interaction.
M20A-EXT-1066	Ccl20 Mtnr1a	reviewed_unresolved	PMCID:PMC9108096; https://pubmed.ncbi.nlm.nih.gov/?term=CCL20+MTNR1A	mouse; human	CCR6 chemokine-receptor models; melatonin-receptor context	CCL20–CCR6 structural evidence; no exact CCL20–MTNR1A binding or activation assay located	no_exact_pair_support	ligand_receptor_binding_or_activation	CCL20–CCR6 chemokine branch versus MTNR1A melatonin GPCR branch	low	No exact CCL20–MTNR1A evidence was located; shared GPCR architecture is not evidence of ligand binding.
M20A-EXT-1067	Ccl21b Ackr2	reviewed_unresolved	PMID:30158126; PMID:37153591; https://pubmed.ncbi.nlm.nih.gov/?term=CCL21+ACKR2	mouse; human	ACKR2 scavenging models; lymphoid CCL21/CCR7 models	ACKR2 ligand-scavenging studies and CCL21/CCR7 signaling used as boundaries; no exact CCL21B–ACKR2 assay located	no_exact_ACKR2_pair_support	ligand_receptor_binding_or_activation	ACKR2 inflammatory chemokine scavenging versus CCL21–CCR7 lymphoid homing	low	ACKR2 is a decoy/scavenger receptor with ligand selectivity that cannot be inferred from CCL21–CCR7 biology; exact CCL21B–ACKR2 evidence was not found.
M20A-EXT-1068	Ccl21b Adra2a	reviewed_unresolved	PMID:20889506; PMCID:PMC9171806; https://pubmed.ncbi.nlm.nih.gov/?term=CCL21+ADRA2A	mouse; human	primary naive T lymphocytes; adrenergic/chemokine heteromer models	CCL21–CCR7 migration/ERK assays and α-adrenergic heteromer studies used as boundaries; no exact CCL21B–ADRA2A assay located	no_exact_ADRA2A_pair_support	ligand_receptor_binding_or_activation	CCL21–CCR7 lymphoid-homing branch versus adrenergic GPCR modulation	low	The cited studies support CCL21–CCR7 and α1B/D-chemokine receptor crosstalk, not direct CCL21B–ADRA2A binding or activation.
