evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1071	M20A-CELLCHAT-REMAINING-0613	gaba-gad2_slc32a1 gabr_a4b3g2	M21A-REUSE-0652	medium-high	high	PMID:11495904; DOI:10.1074/jbc.M104318200; PMID:20176630; PMCID:PMC2872731	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1072	M20A-CELLCHAT-REMAINING-0614	gaba-gad2_slc32a1 gabr_a5b3g2	M21A-REUSE-0653	medium	high	PMID:15199051; DOI:10.1074/jbc.M405653200; PMID:14667209; DOI:10.1021/jm034164c	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1073	M20A-CELLCHAT-REMAINING-0615	gaba-gad2_slc32a1 gabr_a6b3d	M21A-REUSE-0654	medium-high	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001; PMID:18021290	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1074	M20A-CELLCHAT-REMAINING-0616	gaba-gad2_slc32a1 gabr_a6b3g2	M21A-REUSE-0655	medium-high	high	PMID:18021290; DOI:10.1016/j.neuropharm.2007.09.016; PMID:9380754	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1077	M20A-CELLCHAT-REMAINING-0619	gaba-gad2_slc6a1 gabr_a1b2	M21A-REUSE-0656	medium	high	PMID:7815361; PMID:15946973; DOI:10.1111/j.1460-9568.1992.tb00103.x	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1078	M20A-CELLCHAT-REMAINING-0620	gaba-gad2_slc6a1 gabr_a1b2d	M21A-REUSE-0657	medium-high	high	PMID:18204487; PMCID:PMC2267270; DOI:10.1038/sj.bjp.0707665	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1079	M20A-CELLCHAT-REMAINING-0621	gaba-gad2_slc6a1 gabr_a1b2g2	M21A-REUSE-0658	medium-high	high	PMID:8757254; PMCID:PMC6578878; DOI:10.1523/JNEUROSCI.16-17-05415.1996; PMID:16339017	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1080	M20A-CELLCHAT-REMAINING-0622	gaba-gad2_slc6a1 gabr_a1b3	M21A-REUSE-0659	medium	high	PMID:8951718; PMCID:PMC1160919; DOI:10.1113/jphysiol.1996.sp021756; PMID:7815361	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1081	M20A-CELLCHAT-REMAINING-0623	gaba-gad2_slc6a1 gabr_a1b3g2	M21A-REUSE-0660	medium-high	high	PMID:8951718; PMCID:PMC1160919; DOI:10.1113/jphysiol.1996.sp021756; PMID:20176630; PMCID:PMC2872731	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1082	M20A-CELLCHAT-REMAINING-0624	gaba-gad2_slc6a1 gabr_a2b3g2	M21A-REUSE-0661	medium-high	high	PMID:22711532; PMCID:PMC3425235; DOI:10.3389/fnmol.2012.00035; PMID:9370445	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1083	M20A-CELLCHAT-REMAINING-0625	gaba-gad2_slc6a1 gabr_a3b3e	M21A-REUSE-0662	medium	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1084	M20A-CELLCHAT-REMAINING-0626	gaba-gad2_slc6a1 gabr_a3b3g2	M21A-REUSE-0663	medium-high	high	PMID:15199051; PMID:9767648	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1086	M20A-CELLCHAT-REMAINING-0628	gaba-gad2_slc6a1 gabr_a4b2d	M21A-REUSE-0664	medium-high	high	PMID:14966300; PMID:18227274; PMID:16452673	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1087	M20A-CELLCHAT-REMAINING-0629	gaba-gad2_slc6a1 gabr_a4b3d	M21A-REUSE-0665	medium-high	high	PMID:16272218; PMID:18762200	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1088	M20A-CELLCHAT-REMAINING-0630	gaba-gad2_slc6a1 gabr_a4b3g2	M21A-REUSE-0666	medium	high	PMID:10385690; PMID:16272218	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1089	M20A-CELLCHAT-REMAINING-0631	gaba-gad2_slc6a1 gabr_a5b3g2	M21A-REUSE-0667	medium	high	PMID:15199051; PMID:10633039	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1090	M20A-CELLCHAT-REMAINING-0632	gaba-gad2_slc6a1 gabr_a6b3d	M21A-REUSE-0668	medium-high	high	PMID:15696164; PMID:12367596; PMID:18021290	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1091	M20A-CELLCHAT-REMAINING-0633	gaba-gad2_slc6a1 gabr_a6b3g2	M21A-REUSE-0669	medium	high	PMID:10633039; PMID:18021290	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1094	M20A-CELLCHAT-REMAINING-0636	gaba-gad2_slc6a11 gabr_a1b2	M21A-REUSE-0670	medium	high	PMID:7815361; PMID:15946973	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1095	M20A-CELLCHAT-REMAINING-0637	gaba-gad2_slc6a11 gabr_a1b2d	M21A-REUSE-0671	medium-high	high	PMID:16452673; PMID:18204487	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1096	M20A-CELLCHAT-REMAINING-0638	gaba-gad2_slc6a11 gabr_a1b2g2	M21A-REUSE-0672	medium-high	high	PMID:16554408; PMID:16339017	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1097	M20A-CELLCHAT-REMAINING-0639	gaba-gad2_slc6a11 gabr_a1b3	M21A-REUSE-0673	medium	high	PMID:11342389; PMID:8951718	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1098	M20A-CELLCHAT-REMAINING-0640	gaba-gad2_slc6a11 gabr_a1b3g2	M21A-REUSE-0674	medium-high	high	PMID:9605491; PMID:15199051	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1099	M20A-CELLCHAT-REMAINING-0641	gaba-gad2_slc6a11 gabr_a2b3g2	M21A-REUSE-0675	medium-high	high	PMID:15199051; PMID:9767648	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1100	M20A-CELLCHAT-REMAINING-0642	gaba-gad2_slc6a11 gabr_a3b3e	M21A-REUSE-0676	medium	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1101	M20A-CELLCHAT-REMAINING-0643	gaba-gad2_slc6a11 gabr_a3b3g2	M21A-REUSE-0677	medium-high	high	PMID:15199051; PMID:9767648	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1103	M20A-CELLCHAT-REMAINING-0645	gaba-gad2_slc6a11 gabr_a4b2d	M21A-REUSE-0678	medium-high	high	PMID:14966300; PMID:18227274; PMID:16452673	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1104	M20A-CELLCHAT-REMAINING-0646	gaba-gad2_slc6a11 gabr_a4b3d	M21A-REUSE-0679	medium-high	high	PMID:16272218; PMID:18762200	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1105	M20A-CELLCHAT-REMAINING-0647	gaba-gad2_slc6a11 gabr_a4b3g2	M21A-REUSE-0680	medium	high	PMID:10385690; PMID:16272218	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1106	M20A-CELLCHAT-REMAINING-0648	gaba-gad2_slc6a11 gabr_a5b3g2	M21A-REUSE-0681	medium	high	PMID:15199051; PMID:10633039	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1107	M20A-CELLCHAT-REMAINING-0649	gaba-gad2_slc6a11 gabr_a6b3d	M21A-REUSE-0682	medium-high	high	PMID:15696164; PMID:12367596; PMID:18021290	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1108	M20A-CELLCHAT-REMAINING-0650	gaba-gad2_slc6a11 gabr_a6b3g2	M21A-REUSE-0683	medium	high	PMID:10633039; PMID:18021290	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
