evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-5392	M20A-EXT-2320	l1cam itga5_itgb1		medium-high	high	PMCID:PMC2132622;PMID:9396761;PMID:22796939	Direct RGD-dependent L1CAM binding to alpha5-beta1 supports high at the exact integrin adhesion-binding layer; no unique L1CAM-specific kinase cascade is inferred.	true	true	false
M21A-PAIR-EVID-5393	M20A-EXT-2321	l1cam itgav_itgb3		medium-high	high	PMCID:PMC2132622;PMID:9396761;PMID:22796939	Direct RGD-dependent L1CAM binding to alphaV-beta3 supports high at the exact integrin adhesion-binding layer; integrin-family signaling is not collapsed into a pair-specific TF relay.	true	true	false
M21A-PAIR-EVID-5394	M20A-EXT-2324	lama1 itga1		medium	high	PMID:9139675;PMID:7525287;PMID:2351695;DOI:10.1074/jbc.272.19.12311	Laminin-alpha1 material binding to alpha1-beta1 supports high at the exact matrix-adhesion layer; isolated ITGA1 and intracellular relay claims are excluded.	true	true	false
M21A-PAIR-EVID-5395	M20A-EXT-2329	lama2 itga1		medium-high	high	PMID:9361014;DOI:10.1074/jbc.272.46.29330	Laminin-alpha2 domain VI binding to alpha1-beta1 with neurite adhesion supports high at the exact matrix-adhesion layer; downstream kinase signaling is not resolved.	true	true	false
M21A-PAIR-EVID-5396	M20A-EXT-2332	lama5 bcam		medium-high	high	PMCID:PMC2200917;PMID:18063691;DOI:10.1074/jbc.M707164200	Laminin-alpha5/laminin-511-521 binding to BCAM/Lutheran supports high at the exact extracellular adhesion-binding layer; no defined intracellular kinase relay is claimed.	true	true	false
M21A-PAIR-EVID-5400	M20A-EXT-2354	lgals3 eng		medium-high	high	PMID:31540324;PMCID:PMC6769930;PMID:28364041	Recombinant and cell-based assays support direct LGALS3-ENG association at the exact glycoprotein-binding layer; endoglin/TGF-beta signaling is not transferred to an LGALS3-specific relay.	true	true	false
M21A-PAIR-EVID-5402	M20A-EXT-2357	lgals3bp itgb1	M21A-REUSE-2541	medium	high	PMID:9501082;PMCID:PMC1170508;DOI:10.1093/emboj/17.6.1606;PMID:42502396	LGALS3BP beta1-dependent adhesion and ITGB1-silencing functional evidence support high at the exact ITGB1-containing adhesion/function layer; alpha partner and purified affinity remain unresolved.	true	true	false
M21A-PAIR-EVID-5404	M20A-EXT-2360	lgi1 adam23		medium-high	high	PMCID:PMC2575350;PMID:20133599;PMID:27760137	Direct LGI1-ADAM23 binding within the trans-synaptic complex supports high at the exact adhesion-complex layer; ADAM23-only intracellular signaling is not inferred.	true	true	false
M21A-PAIR-EVID-5406	M20A-EXT-2363	lgi2 adam23	M21A-REUSE-2544	medium	high	PMID:38194969;PMCID:PMC10828548;DOI:10.1083/jcb.202211031	LGI2 association with ADAM23-containing complexes and ADAM23-dependent Kv1 organization support high at the exact neuronal complex/function layer; LGI3 redundancy and lack of standalone affinity remain explicit.	true	true	false
M21A-PAIR-EVID-5409	M20A-EXT-2369	lgi4 adam23		medium	high	PMCID:PMC2575350;PMID:24715463;PMID:20220021;Reactome:R-HSA-5682770	Direct LGI4-ADAM23 receptor-complex association supports high at the exact binding layer; ADAM22-dominant developmental function and an ADAM23-specific relay are not inferred.	true	true	false
