review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-0562	Lama3-ITGA1_ITGB1	reviewed_unresolved	PMID:9877029; PMID:7525287; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA3+ITGA1+ITGB1	human/mouse	breast epithelial cells and purified laminin/integrin assay systems	laminin-5 adhesion/migration with integrin-blocking antibodies; purified alpha1beta1 binding assays used laminin-1 or other laminin materials	no qualifying exact LAMA3-alpha1beta1 binding; laminin-5 beta1-dependent function was not alpha1-specific	ligand_receptor_binding_or_activation	laminin-332/311 adhesion and integrin-beta1 branch; exact alpha1beta1 edge unresolved	low	Laminin-5 evidence implicated beta1 but was insensitive to alpha1 blockade, while purified alpha1beta1 evidence mapped to laminin-1; no transfer across laminin isoforms	—
M20A-EXT-0563	Lama3-Sv2a	reviewed_unresolved	DOI:10.1074/jbc.275.1.451; PMCID:PMC11562936; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA3+SV2A	elasmobranch electric-organ and mammalian synaptic context	no exact LAMA3-SV2A model recovered	SV2-laminin primary study and isoform/chain boundary search	no qualifying exact LAMA3-SV2A binding or receptor-proximal relay	ligand_receptor_binding_or_activation	synaptic laminin-SV2 branch; LAMA3 exact edge unresolved	low	The primary SV2 complex was alpha5-containing and explicitly excluded alpha3-sized chains by the reported complex size; no SV2A-specific LAMA3 evidence	—
M20A-EXT-0564	Lama3-Sv2b	reviewed_unresolved	DOI:10.1074/jbc.275.1.451; PMCID:PMC11562936; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA3+SV2B	elasmobranch electric-organ and mammalian synaptic context	no exact LAMA3-SV2B model recovered	SV2-laminin primary study and isoform/chain boundary search	no qualifying exact LAMA3-SV2B binding or receptor-proximal relay	ligand_receptor_binding_or_activation	synaptic laminin-SV2 branch; LAMA3 exact edge unresolved	low	The primary SV2 complex was alpha5-containing and did not identify SV2B; no exact LAMA3-chain binding assay was located	—
M20A-EXT-0565	Lama3-Sv2c	reviewed_unresolved	DOI:10.1074/jbc.275.1.451; PMCID:PMC11562936; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA3+SV2C	elasmobranch electric-organ and mammalian synaptic context	no exact LAMA3-SV2C model recovered	SV2-laminin primary study and isoform/chain boundary search	no qualifying exact LAMA3-SV2C binding or receptor-proximal relay	ligand_receptor_binding_or_activation	synaptic laminin-SV2 branch; LAMA3 exact edge unresolved	low	The primary SV2 complex was alpha5-containing and did not identify SV2C; no exact LAMA3-chain binding assay was located	—
M20A-EXT-0566	Lama4-ITGA1_ITGB1	reviewed_unresolved	PMID:16413178; PMID:7525287; Reactome:R-HSA-216048; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA4+ITGA1+ITGB1	human/mouse	recombinant laminin/integrin panels and ECM pathway context	purified integrin-binding surveys and Reactome laminin interaction curation; no exact LAMA4-alpha1beta1 assay	no qualifying exact LAMA4-alpha1beta1 binding or receptor-proximal relay	ligand_receptor_binding_or_activation	laminin-411/421 adhesion branch; exact alpha1beta1 edge unresolved	low	Reactome assigns alpha1beta1 binding to N-terminal LAMA1/LAMA2 domains, while laminin-411 evidence concerns other integrins; no transfer to LAMA4	—
M20A-EXT-0567	Lama4-Sv2a	reviewed_unresolved	DOI:10.1074/jbc.275.1.451; PMCID:PMC11562936; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA4+SV2A	elasmobranch electric-organ and mammalian synaptic context	no exact LAMA4-SV2A model recovered	SV2-laminin primary study and isoform/chain boundary search	no qualifying exact LAMA4-SV2A binding or receptor-proximal relay	ligand_receptor_binding_or_activation	synaptic laminin-SV2 branch; LAMA4 exact edge unresolved	low	The primary SV2 complex was alpha5-containing and did not support alpha4; no SV2A-specific LAMA4 evidence	—
M20A-EXT-0568	Lama4-Sv2b	reviewed_unresolved	DOI:10.1074/jbc.275.1.451; PMCID:PMC11562936; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA4+SV2B	elasmobranch electric-organ and mammalian synaptic context	no exact LAMA4-SV2B model recovered	SV2-laminin primary study and isoform/chain boundary search	no qualifying exact LAMA4-SV2B binding or receptor-proximal relay	ligand_receptor_binding_or_activation	synaptic laminin-SV2 branch; LAMA4 exact edge unresolved	low	The primary SV2 complex was alpha5-containing and did not identify SV2B; no exact LAMA4-chain binding assay was located	—
M20A-EXT-0569	Lama4-Sv2c	reviewed_unresolved	DOI:10.1074/jbc.275.1.451; PMCID:PMC11562936; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA4+SV2C	elasmobranch electric-organ and mammalian synaptic context	no exact LAMA4-SV2C model recovered	SV2-laminin primary study and isoform/chain boundary search	no qualifying exact LAMA4-SV2C binding or receptor-proximal relay	ligand_receptor_binding_or_activation	synaptic laminin-SV2 branch; LAMA4 exact edge unresolved	low	The primary SV2 complex was alpha5-containing and did not identify SV2C; no exact LAMA4-chain binding assay was located	—
M20A-EXT-0572	Lama5-Sv2b	reviewed_unresolved	PMCID:PMC6252105; DOI:10.1074/jbc.275.1.451; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA5+SV2B	mouse/human	HEK-cell binding assay and neuromuscular-junction disease context; SV2B not tested	LAMA5 mutant versus wild-type dot-blot binding to SV2A; family-level alpha5-laminin/SV2 complex literature	no qualifying exact LAMA5-SV2B binding or downstream relay	ligand_receptor_binding_or_activation	synaptic alpha5-laminin-SV2 branch; SV2B exact edge unresolved	low	The LAMA5 primary disease study tested SV2A, not SV2B; SV2 family evidence and LAMA5-SV2A results were not transferred	—
M20A-EXT-0573	Lama5-Sv2c	reviewed_unresolved	PMCID:PMC6252105; DOI:10.1074/jbc.275.1.451; https://pubmed.ncbi.nlm.nih.gov/?term=LAMA5+SV2C	mouse/human	HEK-cell binding assay and neuromuscular-junction disease context; SV2C not tested	LAMA5 mutant versus wild-type dot-blot binding to SV2A; family-level alpha5-laminin/SV2 complex literature	no qualifying exact LAMA5-SV2C binding or downstream relay	ligand_receptor_binding_or_activation	synaptic alpha5-laminin-SV2 branch; SV2C exact edge unresolved	low	The LAMA5 primary disease study tested SV2A, not SV2C; SV2 family evidence and LAMA5-SV2A results were not transferred	—
M20A-EXT-0574	Lamb1-ITGA1_ITGB1	reviewed_binding_only	PMID:7525287; DOI:10.1111/j.1432-1033.1994.0975b.x; Reactome:R-HSA-216048	mouse/human	purified integrins and mouse tumor laminin-1; intact laminin-111 material	EDTA-sensitive purified alpha1beta1 binding to laminin-1 and antibody-blocked cell adhesion; LAMB1 chain was present in the intact laminin-111 reagent	intact laminin-111 binds alpha1beta1; LAMB1-only contribution not isolated	ligand_receptor_binding_or_activation	alpha1beta1 laminin short-arm adhesion branch	low	The positive assay used heterotrimeric laminin-111 containing LAMA1, LAMB1, and LAMC1; it does not establish an isolated LAMB1 molecular edge or downstream relay	—
M20A-EXT-0575	Lamb1-Sv2a	reviewed_binding_only	DOI:10.1074/jbc.275.1.451; https://doi.org/10.1074/jbc.275.1.451	elasmobranch electric-organ synaptosomes; mammalian laminin-1 reagent	electric-organ nerve-terminal synaptosomes and purified SV2H	co-immunoprecipitation of SV2H with an alpha5-beta1-containing laminin and purified SV2H-laminin-1 binding	LAMB1-containing laminin complex associates with SV2-family protein; SV2A isoform not resolved	ligand_receptor_binding_or_activation	synaptic ECM-presynaptic adhesion and activity-dependent vesicle recycling	low	The primary study identified a beta1-containing alpha5 laminin complex and used SV2H rather than SV2A; the exact LAMB1-SV2A edge and downstream relay remain unresolved	—
M20A-EXT-0576	Lamb1-Sv2b	reviewed_binding_only	DOI:10.1074/jbc.275.1.451; https://doi.org/10.1074/jbc.275.1.451	elasmobranch electric-organ synaptosomes; mammalian laminin-1 reagent	electric-organ nerve-terminal synaptosomes and purified SV2H	co-immunoprecipitation of SV2H with an alpha5-beta1-containing laminin and purified SV2H-laminin-1 binding	LAMB1-containing laminin complex associates with SV2-family protein; SV2B isoform not resolved	ligand_receptor_binding_or_activation	synaptic ECM-presynaptic adhesion and activity-dependent vesicle recycling	low	The primary study identified a beta1-containing alpha5 laminin complex and used SV2H rather than SV2B; no isoform-specific functional relay was measured	—
M20A-EXT-0577	Lamb1-Sv2c	reviewed_binding_only	DOI:10.1074/jbc.275.1.451; https://doi.org/10.1074/jbc.275.1.451	elasmobranch electric-organ synaptosomes; mammalian laminin-1 reagent	electric-organ nerve-terminal synaptosomes and purified SV2H	co-immunoprecipitation of SV2H with an alpha5-beta1-containing laminin and purified SV2H-laminin-1 binding	LAMB1-containing laminin complex associates with SV2-family protein; SV2C isoform not resolved	ligand_receptor_binding_or_activation	synaptic ECM-presynaptic adhesion and activity-dependent vesicle recycling	low	The primary study identified a beta1-containing alpha5 laminin complex and used SV2H rather than SV2C; no isoform-specific functional relay was measured	—
M20A-EXT-0578	Lamb2-ITGA1_ITGB1	reviewed_unresolved	PMID:7525287; PMID:19147489; https://pubmed.ncbi.nlm.nih.gov/?term=LAMB2+ITGA1+ITGB1	human/mouse	purified integrin and laminin isoform panels	purified alpha1beta1 binding was shown for laminin-1 and was weak or absent for tested alpha2 laminins; beta2-laminin comparisons did not resolve alpha1beta1	no qualifying exact LAMB2-alpha1beta1 binding or receptor-proximal relay	ligand_receptor_binding_or_activation	alpha1beta1 laminin adhesion branch; beta2-chain exact edge unresolved	low	Evidence concerns intact laminin isoforms or beta-chain comparisons and cannot be assigned to LAMB2 alone; no positive LAMB2-alpha1beta1 assay was located	—
