review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0712	GABA-GAD2_SLC6A8 GABR_A3B3Q	reviewed_relay_candidate	PMID:22319471	rat/human	HEK293 cells expressing recombinant alpha3beta3theta GABAA receptors	GABA-activated membrane-current recordings with picrotoxin comparator; comparative receptor-subunit pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha3beta3theta GABAA receptor -> ligand-gated inhibitory current	medium	The exact alpha3beta3theta assembly is supported in a comparative recombinant assay, but theta-subunit native distribution and functional relevance are less established. GAD2 is biosynthetic and SLC6A8 is a transport label. No TF measured.	—
M20A-CELLCHAT-REMAINING-0713	GABA-GAD2_SLC6A8 GABR_A4B2D	reviewed_relay_candidate	PMID:18227274; PMID:14966300; PMID:20337660; DOI:10.1111/j.1440-1681.2010.05374.x	rat/human	Xenopus oocytes and recombinant receptor preparations expressing alpha4beta2delta GABAA receptors	rapid agonist application; outside-out single-channel recordings; GABA/THIP concentration-response and neurosteroid modulation	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta2delta GABAA channel -> extrasynaptic tonic inhibition	medium-high	Exact complex is directly activated by GABA; kinetic and tonic-versus-phasic interpretations depend on expression system and receptor localization. GAD2 and SLC6A8 remain separate upstream labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0714	GABA-GAD2_SLC6A8 GABR_A4B3D	reviewed_relay_candidate	PMID:18778723; PMID:29352320; PMID:34526505	mouse/human	HEK293 and inducible mammalian cells expressing recombinant alpha4beta3delta GABAA receptors	GABA-evoked whole-cell currents; GABA dose-response; DS2/etomidate modulation; recombinant receptor purification and functional-state assay	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta3delta GABAA receptor -> extrasynaptic tonic inhibitory current	medium-high	Exact receptor complex and GABA-evoked current are supported; receptor arrangement and spontaneous activity are model dependent. GAD2 is biosynthetic and SLC6A8 is a transport label. No TF measured.	—
M20A-CELLCHAT-REMAINING-0715	GABA-GAD2_SLC6A8 GABR_A4B3G2	reviewed_relay_candidate	PMID:17124266; PMCID:PMC2151343; DOI:10.1113/jphysiol.2006.122135; PMID:17658489	mouse/human	HEK293T and recombinant mammalian-cell expression of alpha4beta3gamma2L GABAA receptors	rapid GABA application; whole-cell current kinetics; alpha-subtype comparison and GABA concentration-response	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta3gamma2 GABAA channel -> phasic/extrasynaptic inhibitory current	medium-high	Exact alpha4beta3gamma2 function is directly measured, but receptor localization and chronic disease interpretation are context dependent. GAD2 and SLC6A8 remain separate biosynthetic/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0716	GABA-GAD2_SLC6A8 GABR_A5B3G2	reviewed_relay_candidate	PMID:22319471; PMID:23634821; PMID:11747758	rat/human	HEK293 cells, hippocampal neurons, and recombinant human alpha5beta3gamma2 GABAA receptor systems	GABA concentration-response and whole-cell currents; tonic-current recordings; receptor-selective inverse-agonist and pharmacology assays	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha5beta3gamma2 GABAA receptor -> slowly decaying/tonic inhibitory current	medium-high	Exact complex is functionally supported; neuronal overexpression and tonic-current phenotypes are not terminal transcriptional evidence. GAD2 is biosynthetic and SLC6A8 is a transport label. No TF measured.	—
M20A-CELLCHAT-REMAINING-0717	GABA-GAD2_SLC6A8 GABR_A6B3D	reviewed_relay_candidate	PMID:22711532; PMID:19765192; DOI:10.1111/j.1471-4159.2009.06387.x	mouse/human	HEK293T cells, Xenopus oocytes, and recombinant alpha6beta3delta receptor systems	whole-cell GABA current; concatenated-pentamer electrophysiology; THDOC/THIP and delta-position analysis	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha6beta3delta GABAA receptor -> extrasynaptic tonic inhibitory current	medium-high	Exact alpha6beta3delta function is supported, but multiple pentamer arrangements and steroid dependence make subtype behavior context dependent. GAD2 and SLC6A8 remain separate upstream labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0718	GABA-GAD2_SLC6A8 GABR_A6B3G2	reviewed_relay_candidate	PMID:22319471; PMID:17658489; DOI:10.1016/j.brainres.2007.06.050	rat/human	HEK293 cells expressing recombinant alpha6beta3gamma2 GABAA receptors	GABA concentration-response and whole-cell current recordings; alpha-subunit comparison across beta3gamma2 receptor isoforms	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha6beta3gamma2 GABAA pentamer -> ligand-gated inhibitory current	medium-high	Exact alpha6beta3gamma2 activation is directly measured, but native localization and stoichiometry remain model dependent. GAD2 is biosynthetic and SLC6A8 is a creatine transporter, not a receptor component. No TF measured.	—
M20A-CELLCHAT-REMAINING-0719	Gast Adgrg1	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=GAST+ADGRG1	human/mouse	no exact submitted-pair model	Exact-symbol PubMed/PMC/publisher search; no qualifying GAST-ADGRG1 binding, receptor-dependent perturbation, or downstream functional assay located	no qualifying exact pair evidence	ligand_receptor_binding_or_activation	none	low	This row is present in the exact requested numeric span but is not a GABA-GAD2_SLC6A8 GABAA-complex row in the current queue. Gastrin/GAST and ADGRG1/GPR56 biology were not transferred from family-level or unrelated ligand evidence. No TF measured.	—
M20A-CELLCHAT-REMAINING-0720	Gcg Gcgr	reviewed_relay_candidate	PMID:15459251; PMID:28514451; DOI:10.1210/me.2004-0059	rat/human/mouse	primary mouse and rat pancreatic islets/alpha cells; HEK293T or recombinant GCGR systems	glucagon stimulation; membrane-capacitance exocytosis, cAMP assays, receptor mutagenesis, and glucagon-induced cellular responses	receptor-complex/pathway edge	receptor_proximal_relay	glucagon -> GCGR -> Gs/Gq-cAMP/PKA and IP3-linked signaling -> alpha-cell exocytosis/metabolic function	medium-high	Exact glucagon-GCGR activation and receptor-proximal signaling are supported; cAMP/PKA and cellular outputs do not by themselves establish a terminal TF. Species, receptor expression, and assay context vary. No TF measured.	—
M20A-CELLCHAT-REMAINING-0721	Gcg Gipr	reviewed_unresolved	PMID:31330984; PMID:28948296; https://pubmed.ncbi.nlm.nih.gov/?term=glucagon+GIPR	human	HEK293/COS-7 cells transiently expressing human GIPR, GLP1R, and GCGR	CRE-luciferase/cAMP receptor selectivity and binding-antagonist assays with glucagon, GIP, and related peptides	negative ligand-receptor specificity boundary	ligand_receptor_binding_or_activation	class-B1 GPCR selectivity; no validated glucagon-GIPR relay	low	Primary selectivity studies support cognate-receptor specificity and do not establish glucagon activation of GIPR. Class-B1 family homology and dual-agonist pharmacology were not transferred to the exact glucagon-GIPR edge. No TF measured.	—
M20A-CELLCHAT-REMAINING-0722	Gcg Glp1r	reviewed_relay_candidate	PMID:34896391; DOI:10.1016/j.jbc.2021.101484; PMID:31330984	rat/human	isolated rat pancreatic islets and recombinant/heterologous GLP-1R, GCGR systems	glucagon concentration-response; GLP-1R antagonist Ex(9-39), GCGR antagonist LY2786890, cAMP antagonist, and first-phase glucose-stimulated insulin secretion assays	receptor-complex/pathway edge	receptor_proximal_relay	glucagon -> GLP-1R at high concentration/low affinity -> cAMP -> PKA-dependent beta-cell insulin secretion	medium-high	Exact glucagon-to-GLP-1R functional cross-activation is supported in rat islet physiology, but it is lower-affinity and concentration/context dependent. Exogenous glucagon spillover should not be generalized to all tissues or physiological concentrations. No TF measured.	—
M20A-CELLCHAT-REMAINING-0723	Gcg Glp2r	reviewed_unresolved	PMID:9990065; PMCID:PMC15520; DOI:10.1073/pnas.96.4.1569; https://pubmed.ncbi.nlm.nih.gov/?term=glucagon+GLP2R	rat/human	COS-7/293 cells expressing rat or human GLP-2R	GLP-2R ligand-binding and cAMP selectivity panel with glucagon, GLP-1, GLP-2, and related peptides	negative ligand-receptor specificity boundary	ligand_receptor_binding_or_activation	GLP-2R is ligand-selective; no qualifying glucagon-GLP2R activation relay	low	The primary GLP-2R characterization found robust GLP-2 signaling and no comparable activation by related peptides at tested concentrations; glucagon was not promoted as an exact GLP2R agonist. No downstream TF or cellular relay was established for GCG-GLP2R.	—
M20A-CELLCHAT-REMAINING-0741	Gja1 Gja1	reviewed_function_only	PMID:8760061; PMID:23112846; DOI:10.1152/ajpcell.1996.271.1.C321; PMCID:PMC3480394	human	human Cx43 expression systems and purified Cx43 membrane/planar-bilayer preparations	dual whole-cell patch clamp; single-channel and hemichannel electrophysiology; voltage and chemical gating; gap-junction blocker perturbations	gap-junction channel/functional coupling edge	downstream_pathway_function	Cx43/Cx43 homotypic gap junction -> electrical and small-molecule intercellular coupling	medium-high	This is a direct connexin-channel functional edge, not a secreted-ligand receptor relay. Homotypic channel conductance and hemichannel behavior are assay-specific; no TF measured and no transcriptional endpoint inferred.	—
M20A-CELLCHAT-REMAINING-0742	Gja1 Gja5	reviewed_function_only	PMID:25483586; PMID:11600419; PMID:23734129; DOI:10.3389/fphar.2013.00067	human/mouse	recombinant Cx40/Cx43-expressing N2a cells, Rin40/Rin43 cell pairs, and connexin-domain perturbation systems	dual whole-cell voltage clamp; junctional conductance and voltage-gating measurements; connexin N-terminal interfering-peptide perturbation	heterotypic gap-junction channel/functional coupling edge	downstream_pathway_function	Cx43/Cx40 heterotypic gap junction -> rectifying electrical coupling and intercellular communication	medium-high	Primary studies support functional Cx43/Cx40 heterotypic channels, with disagreement or context dependence about heteromeric versus heterotypic assembly. This is gap-junction function, not ligand-receptor signaling; no TF measured.	—
