review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-0651	gaba-gad2_slc6a12 gabbr1	GABA-GAD2_SLC6A12 Gabbr1		M21A-PAIR-EVID-1109	PMID:22660477; PMID:11588177; PMID:11008066; DOI:10.1016/S0893-133X(00)00145-7	human/rat	recombinant GABAB1 extracellular-domain and heterologous GABAB receptor systems	GABA-site structural/functional mapping and heterodimer mutagenesis; comparison of GABAB1 alone with GABAB1/GABAB2	ligand-binding component of receptor complex	ligand_receptor_binding_or_activation	GABA binds the GABAB1 Venus-flytrap component; productive GABAB signaling requires GABAB1-GABAB2 heterodimer	medium		reviewed_binding_only	GABAB1 carries the orthosteric ligand-binding site but is poorly surface expressed and does not form a complete signaling receptor alone. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not part of GABAB1. No TF measured.
M20A-CELLCHAT-REMAINING-0652	gaba-gad2_slc6a12 gabbr2	GABA-GAD2_SLC6A12 Gabbr2		M21A-PAIR-EVID-1110	PMID:11588177; PMID:16120656; PMID:10939334; DOI:10.1016/S0896-6273(00)00012-X	human/rat	recombinant GABAB1/GABAB2 heterodimers in Xenopus oocytes, BHK cells, and trafficking assays	GABAB2 intracellular-loop mutagenesis; baclofen-evoked GIRK/PLC responses only with GABAB1/GABAB2 coexpression; surface-trafficking analysis	obligate receptor-complex coupling component	ligand_receptor_binding_or_activation	GABAB2 supplies G-protein coupling in assembled GABAB1-GABAB2 receptor; no standalone GABA-GABAB2 activation edge	low		reviewed_unresolved	GABAB2 is required for signaling but does not provide the principal GABA orthosteric site; evidence is for the heterodimer, not GABAB2 alone. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
M20A-CELLCHAT-REMAINING-0653	gaba-gad2_slc6a12 gabr_a1b2	GABA-GAD2_SLC6A12 GABR_A1B2	M21A-REUSE-0684	M21A-PAIR-EVID-1111	PMID:7815361; PMID:15946973; DOI:10.1111/j.1460-9568.1992.tb00103.x	rat/human	recombinant alpha1beta2 GABAA receptors in transfected human cells/oocytes	rapid GABA application; whole-cell Cl- current recordings; pH modulation of GABA-activated current	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2 GABAA ligand-gated anion channel -> inhibitory membrane current	medium		reviewed_relay_candidate	Binary alpha1beta2 receptors are experimentally functional, although native abundance and assembly are context dependent. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
M20A-CELLCHAT-REMAINING-0654	gaba-gad2_slc6a12 gabr_a1b2d	GABA-GAD2_SLC6A12 GABR_A1B2D	M21A-REUSE-0685	M21A-PAIR-EVID-1112	PMID:18204487; PMCID:PMC2267270; DOI:10.1038/sj.bjp.0707665	mouse/human receptor sequences	Xenopus laevis oocytes expressing recombinant alpha1beta2delta GABAA receptors	GABA concentration-response recordings; tracazolate and THDOC modulation; bicuculline/picrotoxin pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2delta GABAA channel -> extrasynaptic tonic inhibition	medium-high		reviewed_relay_candidate	Exact receptor complex is supported; low basal efficacy and delta-subtype modulation remain context dependent. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
M20A-CELLCHAT-REMAINING-0655	gaba-gad2_slc6a12 gabr_a1b2g2	GABA-GAD2_SLC6A12 GABR_A1B2G2	M21A-REUSE-0686	M21A-PAIR-EVID-1113	PMID:8757254; PMCID:PMC6578878; DOI:10.1523/JNEUROSCI.16-17-05415.1996; PMID:16339017	rat/human	Xenopus laevis oocytes and HEK293 cells expressing recombinant alpha1beta2gamma2 GABAA receptors	GABA concentration-response, stoichiometry, and patch-clamp kinetic studies	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2gamma2 GABAA pentamer -> fast synaptic inhibitory Cl- current	medium-high		reviewed_relay_candidate	Exact receptor complex and GABA activation are directly measured; GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
M20A-CELLCHAT-REMAINING-0656	gaba-gad2_slc6a12 gabr_a1b3	GABA-GAD2_SLC6A12 GABR_A1B3	M21A-REUSE-0687	M21A-PAIR-EVID-1114	PMID:8951718; PMCID:PMC1160919; DOI:10.1113/jphysiol.1996.sp021756; PMID:7815361	rat/human	recombinant alpha1beta3 GABAA receptors in transfected cells/oocytes	GABA-evoked whole-cell currents and desensitization/kinetic comparison	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta3 GABAA channel -> inhibitory anion current	medium		reviewed_relay_candidate	Exact binary receptor function is supported, but native assembly and abundance vary by cell type. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
M20A-CELLCHAT-REMAINING-0657	gaba-gad2_slc6a12 gabr_a1b3g2	GABA-GAD2_SLC6A12 GABR_A1B3G2	M21A-REUSE-0688	M21A-PAIR-EVID-1115	PMID:8951718; PMCID:PMC1160919; DOI:10.1113/jphysiol.1996.sp021756; PMID:20176630; PMCID:PMC2872731	rat/human	recombinant alpha1beta3gamma2 GABAA receptors in transfected cells	GABA activation kinetics; whole-cell currents; comparison with extrasynaptic receptor isoforms	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta3gamma2 GABAA channel -> fast synaptic inhibitory current	medium-high		reviewed_relay_candidate	Exact complex is supported; neuronal localization and network effects are contextual, not TF evidence. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
M20A-CELLCHAT-REMAINING-0658	gaba-gad2_slc6a12 gabr_a2b3g2	GABA-GAD2_SLC6A12 GABR_A2B3G2	M21A-REUSE-0689	M21A-PAIR-EVID-1116	PMID:22711532; PMCID:PMC3425235; DOI:10.3389/fnmol.2012.00035; PMID:9370445	rat/human	HEK293T cells expressing alpha2beta3gamma2 GABAA receptors; neuronal targeting models	GABA-evoked currents; pharmacological modulation; synaptic-targeting assays	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha2beta3gamma2 GABAA channel -> synaptic inhibitory current	medium-high		reviewed_relay_candidate	Exact complex is supported, but receptor targeting and network-level function depend on neuronal context. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
M20A-CELLCHAT-REMAINING-0659	gaba-gad2_slc6a12 gabr_a3b3e	GABA-GAD2_SLC6A12 GABR_A3B3E	M21A-REUSE-0690	M21A-PAIR-EVID-1117	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001	human/rat	HEK293 cells expressing alpha3beta3epsilon GABAA receptors	GABA concentration-response and picrotoxin-sensitive current recordings	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha3beta3epsilon GABAA channel -> inhibitory anion current	medium		reviewed_relay_candidate	Exact alpha3beta3epsilon functional evidence is supported in recombinant cells; native composition and epsilon incorporation remain context dependent. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
M20A-CELLCHAT-REMAINING-0660	gaba-gad2_slc6a12 gabr_a3b3g2	GABA-GAD2_SLC6A12 GABR_A3B3G2	M21A-REUSE-0691	M21A-PAIR-EVID-1118	PMID:20038526; PMCID:PMC2806416; DOI:10.1085/jgp.200910317; PMID:22319471	human/rat	HEK293 cells expressing recombinant alpha3beta3gamma2 GABAA receptors; synaptic neuronal context	single-channel and whole-cell GABA activation kinetics; comparison with alpha1beta2gamma2; subtype pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha3beta3gamma2 GABAA channel -> slower phasic inhibitory current	medium-high		reviewed_relay_candidate	Exact receptor isoform and GABA activation are directly measured; slower synaptic-current properties are functional output, not TF evidence. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
M20A-CELLCHAT-REMAINING-0661	gaba-gad2_slc6a12 gabr_a3b3q	GABA-GAD2_SLC6A12 GABR_A3B3Q	M21A-REUSE-0692	M21A-PAIR-EVID-1119	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001; PMID:16412217; PMCID:PMC1363348	human/rat	HEK293 cells expressing alpha3beta3theta receptors; Xenopus oocytes for related alpha3theta assemblies; locus-coeruleus context	GABA concentration-response and whole-cell current recordings; theta-containing receptor pharmacology and assembly comparison	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha3beta3theta GABAA channel -> inhibitory anion current	medium		reviewed_relay_candidate	Exact alpha3beta3theta combination is functionally supported in HEK293 cells; related alpha3beta1theta data are not substituted for it. GAD2 is the biosynthetic enzyme and SLC6A12 is a transport label, not a receptor component. No TF measured.
