evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1272	M20A-CELLCHAT-REMAINING-0831	glu-slc17a7_gls grm8	M21A-REUSE-0819	medium-high	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1273	M20A-CELLCHAT-REMAINING-0832	glu-slc17a7_gls2 gria1	M21A-REUSE-0820	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1274	M20A-CELLCHAT-REMAINING-0833	glu-slc17a7_gls2 gria2	M21A-REUSE-0821	medium-high	high	PMID:37921875; PMID:19409270; PMID:20980546	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1275	M20A-CELLCHAT-REMAINING-0834	glu-slc17a7_gls2 gria3	M21A-REUSE-0822	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1276	M20A-CELLCHAT-REMAINING-0835	glu-slc17a7_gls2 gria4	M21A-REUSE-0823	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1277	M20A-CELLCHAT-REMAINING-0836	glu-slc17a7_gls2 grik1	M21A-REUSE-0824	medium-high	high	PMID:20007474; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1278	M20A-CELLCHAT-REMAINING-0837	glu-slc17a7_gls2 grik1_grik4	M21A-REUSE-0825	medium-high	high	PMID:25139762; PMID:20026616	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1279	M20A-CELLCHAT-REMAINING-0838	glu-slc17a7_gls2 grik1_grik5	M21A-REUSE-0826	medium-high	high	PMID:25139762; PMID:20026616	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1280	M20A-CELLCHAT-REMAINING-0839	glu-slc17a7_gls2 grik2	M21A-REUSE-0827	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1281	M20A-CELLCHAT-REMAINING-0840	glu-slc17a7_gls2 grik2_grik4	M21A-REUSE-0828	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1282	M20A-CELLCHAT-REMAINING-0841	glu-slc17a7_gls2 grik2_grik5	M21A-REUSE-0829	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1283	M20A-CELLCHAT-REMAINING-0842	glu-slc17a7_gls2 grik3	M21A-REUSE-0830	medium-high	high	PMID:20007474; PMID:18761361	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1298	M20A-CELLCHAT-REMAINING-0857	glu-slc17a8_gls gria1	M21A-REUSE-0843	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
