review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0843	Glu-SLC17A7_GLS2 GRIK3_GRIK4	reviewed_unresolved	PMID:25139762; PMID:20026616	human receptor subunits; heterologous expression	HEK293/HEK293T cells and Xenopus oocytes expressing recombinant kainate receptor subunits	glutamate concentration-response, whole-cell patch clamp, and two-electrode voltage clamp; primary comparative assays tested GluK1/GluK4, GluK1/GluK5, GluK2/GluK4, and GluK2/GluK5 rather than the exact GluK3/GluK4 assembly	exact GluK3-GluK4 channel activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact GluK3/GluK4 boundary	low	GluK3 forms functional homomers and GluK4 requires a partner, but no qualifying primary functional assay for the exact GluK3/GluK4 complex was located; SLC17A7/GLS2 is a source-context label, not molecular glutamate evidence	—
M20A-CELLCHAT-REMAINING-0844	Glu-SLC17A7_GLS2 GRIK3_GRIK5	reviewed_unresolved	PMID:25139762; PMID:20026616	human receptor subunits; heterologous expression	HEK293/HEK293T cells and Xenopus oocytes expressing recombinant kainate receptor subunits	glutamate concentration-response, whole-cell patch clamp, and two-electrode voltage clamp; primary comparative assays tested GluK1/GluK4, GluK1/GluK5, GluK2/GluK4, and GluK2/GluK5 rather than the exact GluK3/GluK5 assembly	exact GluK3-GluK5 channel activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact GluK3/GluK5 boundary	low	GluK3 forms functional homomers and GluK5 requires a partner, but no qualifying primary functional assay for the exact GluK3/GluK5 complex was located; SLC17A7/GLS2 is a source-context label, not molecular glutamate evidence	—
M20A-CELLCHAT-REMAINING-0855	Glu-SLC17A7_GLS2 Grm7	reviewed_relay_candidate	PMID:8183235; PMID:25193666	human receptor; heterologous expression	HEK-293 cells expressing human mGlu7 with G-protein/BRET or fluorescence reporters; glutamate concentration-response and Gi/o coupling assays	glutamate-activated GRM7/mGlu7 metabotropic glutamate GPCR	receptor_proximal_relay	mGlu7 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Direct Gi/o coupling was measured, with lower apparent glutamate efficacy in the cited panel; no TF endpoint and SLC17A7/GLS2 source composite was not isolated	—
M20A-CELLCHAT-REMAINING-0856	Glu-SLC17A7_GLS2 Grm8	reviewed_relay_candidate	PMID:10216218; PMID:10449793; PMID:25193666	human receptor in heterologous cells; rat microglia	HEK-293 G-protein coupling assays and primary rat microglia; glutamate/group III agonist and cAMP assays	glutamate-activated GRM8/mGlu8 metabotropic glutamate GPCR	receptor_proximal_relay	mGlu8 → Gi/o → inhibition of adenylyl cyclase/cAMP; microglial function branch	medium-high	Direct mGlu8 coupling and group III cellular function were measured, but no TF endpoint and no direct test of the SLC17A7/GLS2 source composite	—
M20A-CELLCHAT-REMAINING-0857	Glu-SLC17A8_GLS Gria1	reviewed_relay_candidate	PMID:37921875; PMID:19409270	human receptor subunit; mouse neurons	HEK293 cells expressing recombinant GluA1 and mouse hippocampal neurons; whole-cell/outside-out voltage clamp	glutamate concentration-response and glutamate-evoked AMPA currents measured for GluA1-containing receptors	glutamate-activated GRIA1/GluA1 AMPA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → AMPA cation conductance; fast excitatory current	medium-high	Exact GluA1 activation is supported, but no TF endpoint was assayed and SLC17A8/GLS was not tested as the ligand source in the receptor assay	—
M20A-CELLCHAT-REMAINING-0858	Glu-SLC17A8_GLS Gria2	reviewed_relay_candidate	PMID:37921875; PMID:19409270; PMID:20980546	human receptor subunit; mouse neurons	HEK293 cells expressing recombinant GluA2 and mouse hippocampal/retinal preparations; whole-cell/outside-out voltage clamp and rectification/permeation assays	glutamate-activated GRIA2/GluA2 AMPA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → AMPA cation conductance; editing-dependent Ca2+ permeability	medium-high	Exact GluA2 activation is supported, but editing and native contribution do not establish a TF endpoint; SLC17A8/GLS was not tested as a unit	—
M20A-CELLCHAT-REMAINING-0859	Glu-SLC17A8_GLS Gria3	reviewed_relay_candidate	PMID:37921875; PMID:19409270; PMID:34731330	human receptor subunit; mouse neurons	HEK293 cells expressing recombinant GluA3 and neuronal preparations; rapid glutamate application, concentration-response, and whole-cell voltage clamp	glutamate-activated GRIA3/GluA3 AMPA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → AMPA cation conductance; fast excitatory current	medium-high	Exact GluA3 activation is supported, but native contribution is cell-context dependent and no TF endpoint was assayed; SLC17A8/GLS was not tested as the source composite	—
M20A-CELLCHAT-REMAINING-0860	Glu-SLC17A8_GLS Gria4	reviewed_relay_candidate	PMID:37921875; PMID:19409270; PMID:20590632; PMID:24349437	human receptor subunit; mouse retinal/neuronal preparations	HEK293 cells expressing recombinant GluA4 and mouse retinal/hippocampal preparations; whole-cell/outside-out voltage clamp	glutamate-activated GRIA4/GluA4 AMPA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → AMPA cation conductance; fast excitatory current	medium-high	Exact GluA4 activation is supported, but no TF endpoint was assayed and SLC17A8/GLS was not tested as the source composite	—
M20A-CELLCHAT-REMAINING-0861	Glu-SLC17A8_GLS Grik1	reviewed_relay_candidate	PMID:25139762; PMID:20837679	human receptor subunit; recombinant mammalian cells and neurons	HEK293/recombinant kainate receptor expression and neuronal electrophysiology; glutamate or kainate concentration-response and patch-clamp assays	glutamate-activated GRIK1/GluK1 kainate receptor ion-channel complex	receptor_proximal_relay	ionotropic kainate receptor → cation conductance; excitatory synaptic current	medium-high	Exact GluK1 activation is supported, but no terminal TF was measured and SLC17A8/GLS was not experimentally isolated	—
M20A-CELLCHAT-REMAINING-0862	Glu-SLC17A8_GLS GRIK1_GRIK4	reviewed_relay_candidate	PMID:25139762	human receptor subunits; heterologous expression	HEK293T cells expressing recombinant GluK1/GluK4; glutamate concentration-response and whole-cell voltage clamp	glutamate-activated GRIK1_GRIK4/GluK1-GluK4 kainate receptor complex	receptor_proximal_relay	ionotropic kainate receptor → cation conductance; GluK4-dependent gating/desensitization	medium-high	Exact GluK1/GluK4 functional evidence is supported, but no downstream TF was measured and SLC17A8/GLS was not tested as the source composite	—
M20A-CELLCHAT-REMAINING-0863	Glu-SLC17A8_GLS GRIK1_GRIK5	reviewed_relay_candidate	PMID:25139762; PMID:32999066	human receptor subunits; heterologous expression	HEK293T cells expressing recombinant GluK1/GluK5; glutamate concentration-response, whole-cell voltage clamp, and heteromer-specific pharmacology	glutamate-activated GRIK1_GRIK5/GluK1-GluK5 kainate receptor complex	receptor_proximal_relay	ionotropic kainate receptor → cation conductance; GluK5-dependent gating/desensitization	medium-high	Exact GluK1/GluK5 functional evidence is supported, but no downstream TF was measured and SLC17A8/GLS was not tested as the source composite	—
M20A-CELLCHAT-REMAINING-0864	Glu-SLC17A8_GLS Grik2	reviewed_relay_candidate	PMID:20026616; PMID:25139762	human receptor subunit; heterologous expression	HEK293/recombinant kainate receptor expression and neuronal electrophysiology; glutamate concentration-response and patch-clamp assays	glutamate-activated GRIK2/GluK2 kainate receptor ion-channel complex	receptor_proximal_relay	ionotropic kainate receptor → cation conductance; excitatory synaptic current	medium-high	Exact GluK2 activation is supported, but no terminal TF was measured and SLC17A8/GLS was not experimentally isolated	—
M20A-CELLCHAT-REMAINING-0865	Glu-SLC17A8_GLS GRIK2_GRIK4	reviewed_relay_candidate	PMID:20026616; PMID:25139762	human receptor subunits; heterologous expression	Xenopus oocytes and HEK-293 cells expressing recombinant GluK2/GluK4; two-electrode and whole-cell voltage clamp	glutamate-activated GRIK2_GRIK4/GluK2-GluK4 kainate receptor complex	receptor_proximal_relay	ionotropic kainate receptor → cation conductance; GluK4-dependent activation/desensitization	medium-high	Exact GluK2/GluK4 functional evidence is supported, but no downstream TF was measured and SLC17A8/GLS was not tested as the source composite	—
M20A-CELLCHAT-REMAINING-0866	Glu-SLC17A8_GLS GRIK2_GRIK5	reviewed_relay_candidate	PMID:20026616; PMID:25139762	human receptor subunits; heterologous expression	Xenopus oocytes and HEK-293 cells expressing recombinant GluK2/GluK5; two-electrode and whole-cell voltage clamp	glutamate-activated GRIK2_GRIK5/GluK2-GluK5 kainate receptor complex	receptor_proximal_relay	ionotropic kainate receptor → cation conductance; GluK5-dependent activation/desensitization	medium-high	Exact GluK2/GluK5 functional evidence is supported, but no downstream TF was measured and SLC17A8/GLS was not tested as the source composite	—
M20A-CELLCHAT-REMAINING-0867	Glu-SLC17A8_GLS Grik3	reviewed_relay_candidate	PMID:20007474; PMID:18761361	human receptor subunit; recombinant mammalian expression	HEK293 cells expressing recombinant GluK3; fast glutamate application to outside-out patches and whole-cell voltage clamp; kinetic and calcium-permeability assays	glutamate-activated GRIK3/GluK3 kainate receptor ion-channel complex	receptor_proximal_relay	ionotropic kainate receptor → cation conductance; rapidly desensitizing excitatory current	medium-high	Exact GluK3 activation is supported, but no terminal TF was measured and SLC17A8/GLS was not experimentally isolated as the source composite	—
