review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0589	lamc1 sv2c	Lamc1 Sv2c		M21A-PAIR-EVID-515	PMID:10617638; DOI:10.1074/jbc.275.1.451; https://pubmed.ncbi.nlm.nih.gov/?term=LAMC1+SV2C	elasmobranch electric-organ synapses; mammalian laminin-1 reagent	electric-organ nerve-terminal synaptosomes and purified SV2H	co-immunoprecipitation of SV2H with an alpha5-beta1-containing laminin and purified SV2H-laminin-1 binding	SV2-family binding to laminin-1 containing gamma1; SV2C isoform and LAMC1-only contribution unresolved	ligand_receptor_binding_or_activation	synaptic ECM-presynaptic adhesion and activity-dependent vesicle recycling	low		reviewed_binding_only	The purified reagent was laminin-1, which contains gamma1, but the assay did not isolate LAMC1; the synaptosomal complex had a novel gamma chain and used electric-fish SV2H rather than SV2C. No SV2C-specific relay or terminal TF was measured.
M20A-EXT-0590	lamc2 itga1_itgb1	Lamc2 ITGA1_ITGB1		M21A-PAIR-EVID-516	PMID:7525287; PMID:1827447; PMID:11171386; Reactome:R-HSA-216048; https://pubmed.ncbi.nlm.nih.gov/?term=LAMC2+ITGA1+ITGB1	human; mouse	purified laminin/integrin systems and laminin-332 keratinocyte models	alpha1beta1 binding was tested with laminin-1/short-arm material; laminin-5 gamma2 interaction was reported with alpha2beta1, not alpha1beta1	no qualifying exact LAMC2-alpha1beta1 binding or receptor-proximal relay	ligand_receptor_binding_or_activation	alpha1beta1 laminin adhesion branch; gamma2-chain exact edge unresolved	low		reviewed_unresolved	The alpha1beta1 evidence concerns laminin-111/short-arm material, while the gamma2-chain study concerns alpha2beta1-mediated keratinocyte migration. Neither establishes LAMC2-alpha1beta1. No downstream pathway or TF measurement was found.
M20A-EXT-0591	lamc2 sv2a	Lamc2 Sv2a		M21A-PAIR-EVID-517	PMID:10617638; DOI:10.1074/jbc.275.1.451; https://pubmed.ncbi.nlm.nih.gov/?term=LAMC2+SV2A	human; mouse; elasmobranch electric-organ synapses	Exact-symbol search, primary SV2H-laminin co-immunoprecipitation and purified laminin-1 binding	no qualifying exact LAMC2-SV2A binding or receptor-proximal relay	ligand_receptor_binding_or_activation	synaptic laminin-SV2 branch; LAMC2 exact edge unresolved	low	The primary complex used a novel gamma chain and the purified binding assay used gamma1-containing laminin-1, not gamma2; SV2H was not SV2A. SV2-family and other laminin-chain evidence was not transferred.		reviewed_unresolved	—
M20A-EXT-0592	lamc2 sv2b	Lamc2 Sv2b		M21A-PAIR-EVID-518	PMID:10617638; DOI:10.1074/jbc.275.1.451; https://pubmed.ncbi.nlm.nih.gov/?term=LAMC2+SV2B	human; mouse; elasmobranch electric-organ synapses	Exact-symbol search, primary SV2H-laminin co-immunoprecipitation and purified laminin-1 binding	no qualifying exact LAMC2-SV2B binding or receptor-proximal relay	ligand_receptor_binding_or_activation	synaptic laminin-SV2 branch; LAMC2 exact edge unresolved	low	The primary complex used a novel gamma chain and the purified binding assay used gamma1-containing laminin-1, not gamma2; SV2H was not SV2B. SV2-family and other laminin-chain evidence was not transferred.		reviewed_unresolved	—
M20A-EXT-0593	lamc2 sv2c	Lamc2 Sv2c		M21A-PAIR-EVID-519	PMID:10617638; DOI:10.1074/jbc.275.1.451; https://pubmed.ncbi.nlm.nih.gov/?term=LAMC2+SV2C	human; mouse; elasmobranch electric-organ synapses	Exact-symbol search, primary SV2H-laminin co-immunoprecipitation and purified laminin-1 binding	no qualifying exact LAMC2-SV2C binding or receptor-proximal relay	ligand_receptor_binding_or_activation	synaptic laminin-SV2 branch; LAMC2 exact edge unresolved	low	The primary complex used a novel gamma chain and the purified binding assay used gamma1-containing laminin-1, not gamma2; SV2H was not SV2C. SV2-family and other laminin-chain evidence was not transferred.		reviewed_unresolved	—
M20A-EXT-0594	lamc3 itga1_itgb1	Lamc3 ITGA1_ITGB1		M21A-PAIR-EVID-520	PMID:18697739; PMCID:PMC2661386; KEGG:hsa04512; https://pubmed.ncbi.nlm.nih.gov/?term=LAMC3+ITGA1+ITGB1	human/mouse	gamma3-containing laminin preparations; recombinant integrin panels; no exact queued-pair model	purified gamma3-containing laminin/integrin binding survey; ECM-receptor pathway/database context	no qualifying exact positive LAMC3-alpha1beta1 binding or relay	ligand_receptor_binding_or_activation	gamma3 laminin-integrin binding boundary; ECM-receptor interaction	medium-high		reviewed_unresolved	Gamma3-containing laminin isoforms were reported unable to bind integrins in the comparative study, but the assay did not isolate every possible LAMC3-containing complex or establish a downstream relay; KEGG membership is not pair-specific evidence
M20A-EXT-0595	lamc3 sv2a	Lamc3 Sv2a		M21A-PAIR-EVID-521	DOI:10.1074/jbc.275.1.451; PMCID:PMC11562936; https://pubmed.ncbi.nlm.nih.gov/?term=LAMC3+SV2A	ray; mammalian	 electric-organ synaptosomes; mammalian neuronal review context	synaptosome co-immunoprecipitation and purified SV2-laminin binding for SV2-family protein; no LAMC3-SV2A assay	family-level/complex-level laminin-SV2 association, not exact LAMC3-SV2A edge	ligand_receptor_binding_or_activation	synaptic basal-lamina anchoring; SV2-laminin association	low		reviewed_unresolved	The primary study assigned the complex to an alpha5-containing laminin and used SV2H-family detection, not LAMC3 or SV2A-specific reconstitution; no intracellular relay or terminal TF was measured
M20A-EXT-0596	lamc3 sv2b	Lamc3 Sv2b		M21A-PAIR-EVID-522	DOI:10.1074/jbc.275.1.451; PMCID:PMC11562936; https://pubmed.ncbi.nlm.nih.gov/?term=LAMC3+SV2B	ray; mammalian	 electric-organ synaptosomes; mammalian neuronal review context	synaptosome co-immunoprecipitation and purified SV2-laminin binding for SV2-family protein; no LAMC3-SV2B assay	family-level/complex-level laminin-SV2 association, not exact LAMC3-SV2B edge	ligand_receptor_binding_or_activation	synaptic basal-lamina anchoring; SV2-laminin association	low		reviewed_unresolved	The reported laminin was alpha5-containing and the SV2 species was not resolved to SV2B; isoform transfer to SV2B and chain transfer to LAMC3 are not justified; no downstream relay measured
M20A-EXT-0597	lamc3 sv2c	Lamc3 Sv2c		M21A-PAIR-EVID-523	DOI:10.1074/jbc.275.1.451; PMID:20053882; PMCID:PMC11562936; https://pubmed.ncbi.nlm.nih.gov/?term=LAMC3+SV2C	ray; mammalian	 electric-organ synaptosomes; mammalian neuronal synaptic-vesicle context	synaptosome co-immunoprecipitation and SV2-family synaptic-vesicle proteomics; no LAMC3-SV2C assay	family-level/complex-level laminin-SV2 association, not exact LAMC3-SV2C edge	ligand_receptor_binding_or_activation	synaptic basal-lamina anchoring; SV2 isoform biology	low		reviewed_unresolved	SV2C enrichment in vesicle subtypes does not establish binding to LAMC3; the laminin study used an alpha5-containing laminin and did not resolve SV2C; no pathway relay or TF measurement
M20A-EXT-0601	ncam2 l1cam	Ncam2 L1cam		M21A-PAIR-EVID-524	PMID:36231047; PMID:9852159; https://pubmed.ncbi.nlm.nih.gov/?term=NCAM2+L1CAM	human/mouse	rat neuronal adhesion/fasciculation models and general L1CAM literature	L1CAM heterophilic-interaction review and axonin-1/NgCAM adhesion/fasciculation assays; no NCAM2-L1CAM pair assay	no qualifying exact NCAM2-L1CAM binding or receptor-dependent relay	ligand_receptor_binding_or_activation	neural cell adhesion; neurite fasciculation	low		reviewed_unresolved	L1CAM heterophilic evidence concerns NCAM1/axonin-1-related partners, not NCAM2; family co-expression and general adhesion literature cannot establish this exact heterophilic pair
M20A-EXT-0604	ntn4 ntrk2	Ntn4 Ntrk2		M21A-PAIR-EVID-525	Reactome:R-HSA-561258; https://reactome.org/content/detail/R-HSA-561258; PMID:37345154; https://pubmed.ncbi.nlm.nih.gov/?term=NTN4+NTRK2	human/mouse	neural and renal cancer models; Reactome pathway context	Reactome pathway curation and NTN4 perturbation studies involving Wnt/beta-catenin or DCC/UNC5A; no NTN4-TrkB binding or TrkB phosphorylation assay	no qualifying exact NTN4-NTRK2 binding or receptor-proximal activation	ligand_receptor_binding_or_activation	Netrin-4 axon guidance/ECM signaling; DCC/UNC5A branch, not TrkB	low		reviewed_unresolved	Reactome places NTN4 with DCC/UNC5A and laminins with gamma1/gamma3, not NTRK2; neurotrophin/TrkB evidence was not transferable to NTN4; no terminal TF was directly measured
M20A-EXT-0608	thbs3 cd36	Thbs3 Cd36		M21A-PAIR-EVID-526	PMID:9473355; PMCID:PMC2034445; PMCID:PMC5536028; https://pubmed.ncbi.nlm.nih.gov/?term=THBS3+CD36	human	endothelial models and thrombospondin-family comparator systems	CD36-dependent calcium and thrombin-receptor cross-talk assays with thrombospondin peptide/protein; review of thrombospondin receptor specificity	family-level thrombospondin-CD36 signaling, not exact THBS3-CD36 evidence	ligand_receptor_binding_or_activation	CD36-Src/Fyn-p38 endothelial signaling; exact THBS3 branch unresolved	low		reviewed_unresolved	The primary CD36 signaling evidence is for thrombospondin-1 peptide/protein and the receptor review emphasizes TSP1/TSP2 type-I repeats; THBS3 lacks the relevant type-I repeat architecture; no exact THBS3-CD36 relay or TF assay
M20A-EXT-0609	thbs3 cd47	Thbs3 Cd47		M21A-PAIR-EVID-527	PMID:8550562; PMID:9169439; PMID:27163531; https://pubmed.ncbi.nlm.nih.gov/?term=THBS3+CD47	human/mouse	platelet, endothelial, and stem-cell models	CD47 affinity-labeling, peptide agonism, platelet FAK/SYK/LYN phosphorylation, and THBS1-CD47 functional studies	family-level thrombospondin-1-CD47 binding/signaling, not exact THBS3-CD47 evidence	ligand_receptor_binding_or_activation	CD47-integrin/NO-cGMP signaling; exact THBS3 branch unresolved	low		reviewed_unresolved	Direct CD47 binding and downstream signaling were established for THBS1 C-terminal sequences, not THBS3; THBS3 treatment studies that alter CD47 expression are not evidence of ligand-receptor binding
M20A-EXT-0610	thbs3 sdc1	Thbs3 Sdc1		M21A-PAIR-EVID-528	KEGG:hsa04512; PMID:40514348; https://pubmed.ncbi.nlm.nih.gov/?term=THBS3+SDC1	human/mouse	stromal and osteogenic models	ECM-receptor pathway co-membership and THBS3 perturbation studies; no purified THBS3-SDC1 binding or receptor-dependent perturbation assay	no qualifying exact THBS3-SDC1 molecular or relay evidence	ligand_receptor_binding_or_activation	ECM-receptor interaction; syndecan-mediated matrix signaling	low		reviewed_unresolved	KEGG membership, co-expression, and THBS3-driven changes in other receptor genes do not establish SDC1 as a THBS3 receptor; THBS1/SDC4 evidence was not transferred
M20A-EXT-0611	thbs3 sdc4	Thbs3 Sdc4		M21A-PAIR-EVID-529	KEGG:hsa04512; PMID:40514348; PMID:42360113; https://pubmed.ncbi.nlm.nih.gov/?term=THBS3+SDC4	human/mouse	bone-marrow stromal and chondrocyte models	ECM-receptor pathway context and THBS3 treatment/CRISPR-related studies; direct co-IP and p38/NLRP3 studies were for THBS1-SDC4, not THBS3-SDC4	family-level THBS-SDC4 context, not exact THBS3-SDC4 binding or relay	ligand_receptor_binding_or_activation	SDC4-p38-NLRP3 inflammatory branch is THBS1-specific; exact THBS3 branch unresolved	low		reviewed_unresolved	The direct SDC4 binding/co-IP and p38/NLRP3 relay were reported for THBS1; THBS3 studies were associative or measured CD47-related effects; no exact THBS3-SDC4 assay or TF activation
M20A-EXT-0612	thbs4 sdc4	Thbs4 Sdc4		M21A-PAIR-EVID-530	PMID:41366031; KEGG:hsa04512; https://pubmed.ncbi.nlm.nih.gov/?term=THBS4+SDC4	human	glioblastoma spatial model	spatial transcriptomic co-localization and inferred ligand-receptor network; no purified binding, co-immunoprecipitation, or SDC4-dependent perturbation	inferred spatial ECM communication, not exact molecular binding or relay	ligand_receptor_binding_or_activation	glioblastoma matrisome/ECM-receptor signaling	low		reviewed_unresolved	Spatial co-localization and inferred communication do not establish direct THBS4-SDC4 binding or downstream pathway activation; THBS1-SDC4 evidence was not transferred
M20A-EXT-0613	tnn sdc4	Tnn Sdc4		M21A-PAIR-EVID-531	KEGG:hsa04512; https://pubmed.ncbi.nlm.nih.gov/?term=TNN+SDC4; https://reactome.org/content/query?q=TNN%20SDC4	human/mouse	ECM and neural tissue contexts	ECM-receptor pathway membership and exact-symbol search; no TNN-SDC4 biochemical or receptor-dependent cellular assay	no qualifying exact TNN-SDC4 binding or relay	ligand_receptor_binding_or_activation	tenascin-N/ECM-receptor interaction	low		reviewed_unresolved	Tenascin-C and tenascin-X syndecan evidence was not transferred to tenascin-N; pathway co-membership and expression association are insufficient for an exact edge
M20A-EXT-0614	tnr sdc4	Tnr Sdc4		M21A-PAIR-EVID-532	KEGG:hsa04512; https://pubmed.ncbi.nlm.nih.gov/?term=TNR+SDC4; https://reactome.org/content/query?q=TNR%20SDC4	human/mouse	neural ECM contexts	ECM-receptor pathway and exact-symbol literature search; no TNR-SDC4 binding, complex, or receptor-dependent perturbation assay	no qualifying exact TNR-SDC4 binding or relay	ligand_receptor_binding_or_activation	tenascin-R/ECM-receptor interaction	low		reviewed_unresolved	Tenascin-family and syndecan-family reports do not establish TNR-SDC4; no downstream pathway or TF evidence was found for this exact pair
M20A-EXT-0615	tnxb sdc4	Tnxb Sdc4		M21A-PAIR-EVID-533	PMID:42156722; PMCID:PMC10635752; https://pubmed.ncbi.nlm.nih.gov/?term=TNXB+SDC4	human/mouse	bone-muscle and tumor single-cell/spatial models	cell-cell communication inference and transcriptomic co-expression; no purified binding, co-immunoprecipitation, or SDC4 loss-of-function assay for TNXB	inferred tenascin-X-SDC4 communication, not validated direct binding or relay	ligand_receptor_binding_or_activation	TENASCIN signaling; ECM remodeling	low		reviewed_unresolved	Published Tnxb-Sdc4 signals are computational/spatial inference; the studies do not establish a direct molecular edge or downstream cascade; TNC/TNBS-family signaling cannot be transferred
