review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0136	Ach-CHAT_SLC5A7 CHRN_A4B2	reviewed_relay_candidate	PMID:8987816; DOI:10.1016/S0006-8993(96)01158-0; PMID:9104590; DOI:10.1111/j.1460-9568.1997.tb01625.x	human; rat/chick	heterologous HEK293 and BOSC23 cells expressing alpha4beta2 nAChR	ACh-evoked whole-cell and single-channel currents; antagonist inhibition; nicotine-evoked Ca2+ transients	ligand-gated cation-channel activation	ligand_receptor_binding_or_activation	nAChR alpha4beta2 -> Na+/Ca2+ influx -> depolarization	medium-high	The receptor complex is directly tested, but CHAT/SLC5A7 production and vesicular release were not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0137	Ach-CHAT_SLC5A7 Chrna7	reviewed_relay_candidate	PMID:22593058; PMCID:PMC3387736; PMID:24349346; PMCID:PMC3857818	rat	cultured hippocampal interneurons and ventral hippocampal axon micro-slices	choline/nicotine stimulation; Ca2+ imaging; alpha-bungarotoxin and alpha7 knockout; CaMKII/PLC/IP3R perturbation	ligand-gated Ca2+-permeable channel activation with downstream CaMKII relay	receptor_proximal_relay	nAChR alpha7 -> Ca2+ influx -> CaMKII/PLC/IP3R	medium-high	The strongest functional studies use choline or nicotine rather than endogenous ACh and do not manipulate CHAT/SLC5A7; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0138	Activin Ab Acvr1b_acvr2a	reviewed_relay_candidate	PMID:11995920; DOI:10.1371/journal.pone.0118097; PMCID:PMC7225989; Reactome:R-HSA-1181153	human; mouse	human peripheral-blood-derived programmable monocytic cells and recombinant activin AB; multiple myeloma receptor-signaling models	activin AB stimulation; p-SMAD2 immunoblot; ALK4/5/7 inhibitor; receptor-complex pathway comparison	TGF-beta-family receptor-complex relay	receptor_proximal_relay	Activin AB -> ACVR2A -> ACVR1B/ALK4 -> SMAD2/3; possible ALK2-SMAD1/5 branch	medium	Activin AB directly induced SMAD2 phosphorylation, but the PCMO experiment did not selectively isolate ACVR2A from ACVR2B or ACVR1B from other type-I receptors; Reactome is pathway context, not sole pair evidence.	
M20A-CELLCHAT-REMAINING-0139	Activin Ab Acvr1b_acvr2b	reviewed_relay_candidate	PMID:11995920; DOI:10.1371/journal.pone.0118097; PMCID:PMC7225989; Reactome:R-HSA-1181153	human; mouse	human peripheral-blood-derived programmable monocytic cells and recombinant activin AB; multiple myeloma receptor-signaling models	activin AB stimulation; p-SMAD2 immunoblot; ALK4/5/7 inhibitor; receptor-complex pathway comparison	TGF-beta-family receptor-complex relay	receptor_proximal_relay	Activin AB -> ACVR2B -> ACVR1B/ALK4 -> SMAD2/3; possible ALK2-SMAD1/5 branch	medium	Activin AB directly induced SMAD2 phosphorylation, but the PCMO experiment did not selectively isolate ACVR2A from ACVR2B or ACVR1B from other type-I receptors; Reactome is pathway context, not sole pair evidence.	
M20A-CELLCHAT-REMAINING-0140	Activin Ab Acvr1c_acvr2a	reviewed_relay_candidate	PMID:11995920; DOI:10.1371/journal.pone.0118097; PMCID:PMC7225989; Reactome:R-HSA-1181153	human; mouse	human peripheral-blood-derived programmable monocytic cells and recombinant activin AB; activin dual-SMAD receptor study	activin AB stimulation; p-SMAD2 immunoblot; ALK4/5/7 inhibitor; ALK2/SMAD1/5 comparison	TGF-beta-family receptor-complex relay	receptor_proximal_relay	Activin AB -> ACVR2A -> ACVR1C/ALK7 -> SMAD2/3; possible ALK2-SMAD1/5 branch	medium	Exact ACVR1C/ACVR2A receptor pairing was not selectively reconstituted in the primary PCMO assay; the activin dual-specificity study supports pathway capacity but not every exact CellChat complex.	
M20A-CELLCHAT-REMAINING-0141	Activin Ab Acvr1c_acvr2b	reviewed_relay_candidate	PMID:11995920; DOI:10.1371/journal.pone.0118097; PMCID:PMC7225989; Reactome:R-HSA-1181153	human; mouse	human peripheral-blood-derived programmable monocytic cells and recombinant activin AB; activin dual-SMAD receptor study	activin AB stimulation; p-SMAD2 immunoblot; ALK4/5/7 inhibitor; ALK2/SMAD1/5 comparison	TGF-beta-family receptor-complex relay	receptor_proximal_relay	Activin AB -> ACVR2B -> ACVR1C/ALK7 -> SMAD2/3; possible ALK2-SMAD1/5 branch	medium	Exact ACVR1C/ACVR2B receptor pairing was not selectively reconstituted in the primary PCMO assay; the activin dual-specificity study supports pathway capacity but not every exact CellChat complex.	
M20A-CELLCHAT-REMAINING-0142	Adm CALCR_RAMP1	reviewed_unresolved	PMID:12037140; PMID:38670438; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=adrenomedullin+CALCR+RAMP1	human	receptor nomenclature and class-B GPCR pharmacology literature	PubMed/PMC/publisher search for exact ADM-CALCR-RAMP1 binding and activation; no qualifying exact primary assay located	no qualifying exact receptor-complex evidence	ligand_receptor_binding_or_activation	ADM receptor complex; exact CALCR branch unresolved	low	Primary reconstitution studies establish ADM signaling mainly through CALCRL/CLR with RAMPs; CALCR/RAMP1 evidence was not sufficient to promote the exact queued edge; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0143	Adm CALCR_RAMP2	reviewed_unresolved	PMID:12037140; PMID:38670438; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=adrenomedullin+CALCR+RAMP2	human	receptor nomenclature and class-B GPCR pharmacology literature	PubMed/PMC/publisher search for exact ADM-CALCR-RAMP2 binding and activation; no qualifying exact primary assay located	no qualifying exact receptor-complex evidence	ligand_receptor_binding_or_activation	ADM receptor complex; exact CALCR branch unresolved	low	Primary reconstitution studies establish ADM signaling mainly through CALCRL/CLR with RAMP2; CALCR/RAMP2 evidence was not sufficient to promote the exact queued edge; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0144	Adm CALCR_RAMP3	reviewed_unresolved	PMID:12037140; PMID:38670438; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=adrenomedullin+CALCR+RAMP3	human	receptor nomenclature and class-B GPCR pharmacology literature	PubMed/PMC/publisher search for exact ADM-CALCR-RAMP3 binding and activation; no qualifying exact primary assay located	no qualifying exact receptor-complex evidence	ligand_receptor_binding_or_activation	ADM receptor complex; exact CALCR branch unresolved	low	Primary reconstitution studies establish ADM signaling mainly through CALCRL/CLR with RAMP3; CALCR/RAMP3 evidence was not sufficient to promote the exact queued edge; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0145	Adm CALCRL_RAMP1	reviewed_relay_candidate	PMID:10342881; PMID:11693189; PMID:22142144; DOI:10.1038/bjp.2011.201	human; rat; porcine	HEK293/COS-7 cells expressing CLR and RAMP1; receptor-mutant assays	ADM radioligand binding and cAMP reporter assays; CLR/RAMP1 co-expression and extracellular-loop perturbation	CLR/RAMP GPCR activation	receptor_proximal_relay	ADM -> CALCRL/CLR-RAMP1 -> Gs -> adenylyl cyclase/cAMP	medium	RAMP1 is CGRP-preferring and ADM potency is lower/context-dependent than at RAMP2/3; exact native cell context and source ADM release were not tested; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0146	Adm CALCRL_RAMP2	reviewed_relay_candidate	PMID:11591721; DOI:10.1074/jbc.M108369200; PMID:11693189; PMID:22142144	human; porcine	HEK293 cells expressing CLR/RAMP2 and receptor-mutant complexes	[125I]ADM binding; ADM-evoked cAMP accumulation; CLR/RAMP2 deletion and extracellular-loop perturbation	CLR/RAMP GPCR activation	receptor_proximal_relay	ADM -> CALCRL/CLR-RAMP2 -> Gs -> adenylyl cyclase/cAMP	high	Direct receptor-complex binding and cAMP activation are supported in recombinant systems; source ADM production/release and terminal TF activation were not measured.	—
M20A-CELLCHAT-REMAINING-0147	Adm CALCRL_RAMP3	reviewed_relay_candidate	PMID:11591721; DOI:10.1074/jbc.M108369200; PMID:11693189; PMID:22142144	human; porcine	HEK293 cells expressing CLR/RAMP3 and receptor-mutant complexes	[125I]ADM binding; ADM-evoked cAMP accumulation; CLR/RAMP3 deletion and extracellular-loop perturbation	CLR/RAMP GPCR activation	receptor_proximal_relay	ADM -> CALCRL/CLR-RAMP3 -> Gs -> adenylyl cyclase/cAMP	high	Direct receptor-complex binding and cAMP activation are supported in recombinant systems; source ADM production/release and terminal TF activation were not measured.	—
M20A-CELLCHAT-REMAINING-0148	ADO-NT5E_SLC29A1 Adora1	reviewed_relay_candidate	PMID:19244482; DOI:10.1152/ajpcell.00290.2008; PMID:15302686; PMCID:PMC1575922	human; rat	primary adult rat cardiac fibroblasts and CHO cells expressing human A1 receptor	adenosine/adenosine-analogue stimulation; subtype-selective agonists; forskolin-cAMP; pertussis-toxin and ERK inhibitor perturbation	adenosine GPCR Gi/o relay	receptor_proximal_relay	ADO -> ADORA1 -> Gi/o -> adenylyl cyclase inhibition; beta-gamma/PKC/ERK context branch	medium-high	Direct receptor signaling is supported, but NT5E/SLC29A1 metabolism/transport was not manipulated and some subtype assays use selective analogues; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0149	ADO-NT5E_SLC29A1 Adora2a	reviewed_relay_candidate	PMID:14751870; PMID:16429616; PMCID:PMC1325961; PMID:19244482	rat	newborn rat cardiomyocytes, mouse Schwann cells, and primary rat cardiac fibroblasts	adenosine and selective A2A agonists; ERK1/2 phosphorylation; PKA/MEK/PTX perturbation; proliferation assay	adenosine GPCR Gs/cAMP relay with ERK functional output	receptor_proximal_relay	ADO -> ADORA2A -> Gs -> cAMP/PKA -> ERK1/2	medium-high	Exact receptor-linked ERK/cAMP branches are supported, but NT5E/SLC29A1 handling was not manipulated and terminal transcription factors were not measured.	—
M20A-CELLCHAT-REMAINING-0150	ADO-NT5E_SLC29A1 Adora2b	reviewed_relay_candidate	PMID:15862176; PMID:26416848; PMID:24383849; PMCID:PMC3909477	human; bovine; rat	primary human coronary smooth muscle, human trophoblast, bovine corneal endothelium, and rat vascular models	adenosine/2-chloroadenosine or NECA stimulation; cAMP; A2B knockdown/antagonist; PKA/CREB, ERK/Akt, proliferation and invasion assays	adenosine GPCR Gs/cAMP relay with downstream cellular function	receptor_proximal_relay	ADO -> ADORA2B -> Gs -> cAMP/PKA -> CREB/ERK/Akt -> proliferation or invasion	medium-high	Exact A2B coupling and downstream outputs are supported, but some functional studies use NECA or 2-chloroadenosine rather than native ADO and NT5E/SLC29A1 handling was not manipulated; CREB was measured as phosphorylation, not a terminal TF assignment.	—
