review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0636	GABA-GAD2_SLC6A11 GABR_A1B2	reviewed_relay_candidate	PMID:7815361; PMID:15946973	rat/human	Recombinant alpha1beta2 GABAA receptors in transfected mammalian cells and Xenopus oocytes	Rapid GABA application; whole-cell chloride-current recordings; receptor pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2 GABAA ligand-gated anion channel -> inhibitory membrane current	medium	Binary alpha1beta2 receptors are experimentally functional, although native assembly and abundance are context dependent. GAD2 is a biosynthetic enzyme and SLC6A11 is a transporter, not a receptor component. No TF measured.	—
M20A-CELLCHAT-REMAINING-0637	GABA-GAD2_SLC6A11 GABR_A1B2D	reviewed_relay_candidate	PMID:16452673; PMID:18204487	human/mouse	Recombinant alpha1beta2delta GABAA receptors in Xenopus oocytes and heterologous mammalian systems	GABA concentration-response; two-electrode voltage clamp; delta-subtype modulator and antagonist pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2delta GABAA channel -> extrasynaptic tonic inhibitory conductance	medium-high	Exact receptor-complex activity is supported, with subtype efficacy dependent on expression and recording context. GAD2 and SLC6A11 remain separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0638	GABA-GAD2_SLC6A11 GABR_A1B2G2	reviewed_relay_candidate	PMID:16554408; PMID:16339017	human/rat	Recombinant alpha1beta2gamma2 GABAA receptors in oocytes and mammalian expression systems	GABA-evoked whole-cell current; receptor assembly/stoichiometry and desensitization pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2gamma2 GABAA pentamer -> fast synaptic inhibitory Cl- conductance	medium-high	The exact receptor complex and ligand-gated current are directly supported; native stoichiometry and localization remain context dependent. GAD2 and SLC6A11 are synthesis/transport labels, not receptor subunits. No TF measured.	—
M20A-CELLCHAT-REMAINING-0639	GABA-GAD2_SLC6A11 GABR_A1B3	reviewed_relay_candidate	PMID:11342389; PMID:8951718	rat/human	Recombinant alpha1beta3 GABAA receptors in transfected cells	GABA-evoked whole-cell current and comparative subtype pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta3 GABAA ligand-gated anion channel -> inhibitory membrane current	medium	Binary alpha1beta3 function is supported, but native prevalence and stoichiometry are context dependent. GAD2 is a biosynthetic enzyme and SLC6A11 is a transporter, not a receptor component. No TF measured.	—
M20A-CELLCHAT-REMAINING-0640	GABA-GAD2_SLC6A11 GABR_A1B3G2	reviewed_relay_candidate	PMID:9605491; PMID:15199051	rat/human	Recombinant alpha1beta3gamma2 GABAA receptors in heterologous expression systems	GABA concentration-response, whole-cell current kinetics, and gamma2-dependent subtype pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta3gamma2 GABAA channel -> phasic inhibitory Cl- current	medium-high	Exact recombinant complex and GABA current are supported; neuronal localization and relative subunit abundance are model dependent. GAD2 and SLC6A11 remain separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0641	GABA-GAD2_SLC6A11 GABR_A2B3G2	reviewed_relay_candidate	PMID:15199051; PMID:9767648	human/rat	Recombinant alpha2beta3gamma2 GABAA receptors in mammalian cells and oocytes	GABA-evoked whole-cell currents; subtype-selective pharmacology and receptor-complex comparisons	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha2beta3gamma2 GABAA channel -> synaptic inhibitory current	medium-high	Exact receptor-complex activity is supported, but native localization and circuit effects remain model dependent. GAD2 is a biosynthetic enzyme and SLC6A11 is a transporter, not a receptor component. No TF measured.	—
M20A-CELLCHAT-REMAINING-0642	GABA-GAD2_SLC6A11 GABR_A3B3E	reviewed_relay_candidate	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001	human/rat	HEK293 cells expressing recombinant alpha3beta3epsilon GABAA receptors; locus-coeruleus expression context	GABA concentration-response; picrotoxin-sensitive spontaneous-current recordings; epsilon-containing receptor pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha3beta3epsilon GABAA channel -> inhibitory anion current; epsilon-associated spontaneous activity	medium	Exact alpha3beta3epsilon recombinant functional evidence is present, but epsilon incorporation and native abundance are context dependent. GAD2 is a GABA-biosynthetic enzyme and SLC6A11 is a transporter; the composite CellChat token is not substituted for GABA. No TF measured.	—
M20A-CELLCHAT-REMAINING-0643	GABA-GAD2_SLC6A11 GABR_A3B3G2	reviewed_relay_candidate	PMID:15199051; PMID:9767648	human/rat	Xenopus oocytes and recombinant mammalian cells expressing alpha3beta3gamma2 GABAA receptors	GABA concentration-response and recombinant whole-cell/patch-clamp current recordings; subtype pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha3beta3gamma2 GABAA pentamer -> ligand-gated inhibitory Cl- current	medium-high	The exact recombinant receptor complex and GABA-evoked activity are supported, while native abundance and stoichiometry are context dependent. GAD2 is a biosynthetic enzyme and SLC6A11 is a transporter, not a receptor component. No TF measured.	—
M20A-CELLCHAT-REMAINING-0644	GABA-GAD2_SLC6A11 GABR_A3B3Q	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=GABRA3+GABRB3+GABRQ+GABA; https://europepmc.org/search?query=GABRA3%20GABRB3%20GABRQ%20GABA	human/mouse/rat	No qualifying exact alpha3beta3theta recombinant receptor model located in the bounded search	Exact-subunit PubMed/PMC/publisher search; family-level alpha3beta3 GABAA pharmacology excluded from promotion	no qualifying exact receptor-complex evidence	ligand_receptor_binding_or_activation	GABAA alpha3beta3theta exact-complex branch unresolved	low	GABRQ encodes the theta subunit; alpha3beta3gamma2 and alpha3beta3epsilon evidence was not transferred. GAD2 and SLC6A11 remain synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0645	GABA-GAD2_SLC6A11 GABR_A4B2D	reviewed_relay_candidate	PMID:14966300; PMID:18227274; PMID:16452673	human/mouse/rat	Recombinant alpha4beta2delta GABAA receptors in HEK cells and Xenopus oocytes	GABA concentration-response, single-channel and whole-cell recordings; neurosteroid/anesthetic modulation; antagonist pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta2delta GABAA channel -> extrasynaptic tonic inhibitory conductance	medium-high	The exact receptor complex is directly supported, but basal GABA efficacy and modulation are model dependent. GAD2 is a biosynthetic enzyme and SLC6A11 is a transporter, not a receptor component. No TF measured.	—
M20A-CELLCHAT-REMAINING-0646	GABA-GAD2_SLC6A11 GABR_A4B3D	reviewed_relay_candidate	PMID:16272218; PMID:18762200	human/mouse/rat	Recombinant alpha4beta3delta GABAA receptors in HEK cells and heterologous fluorescence/electrophysiology systems	GABA-evoked currents; delta-selective compound enhancement; whole-cell electrophysiology and pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta3delta GABAA channel -> extrasynaptic tonic inhibitory current	medium-high	Exact alpha4beta3delta activity is supported, but receptor expression and pharmacological efficacy are heterologous-model dependent. GAD2 and SLC6A11 remain separate biosynthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0647	GABA-GAD2_SLC6A11 GABR_A4B3G2	reviewed_relay_candidate	PMID:10385690; PMID:16272218	human/rat	Recombinant alpha4beta3gamma2 GABAA receptors in heterologous expression systems	GABA concentration-response and subtype-selective pharmacology; whole-cell current recordings	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta3gamma2 GABAA channel -> phasic inhibitory Cl- current	medium	The exact recombinant complex is supported, but native assembly and synaptic localization are context dependent. GAD2 is a biosynthetic enzyme and SLC6A11 is a transporter, not part of the receptor. No TF measured.	—
M20A-CELLCHAT-REMAINING-0648	GABA-GAD2_SLC6A11 GABR_A5B3G2	reviewed_relay_candidate	PMID:15199051; PMID:10633039	human/rat	Recombinant alpha5beta3gamma2 GABAA receptors and native alpha5-containing neuronal preparations	GABA-evoked current and subtype pharmacology; receptor localization/functional comparison	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha5beta3gamma2 GABAA channel -> inhibitory synaptic or tonic conductance	medium	Exact alpha5beta3gamma2 pharmacology is supported, but native receptor composition and synaptic versus extrasynaptic contribution vary by model. GAD2 and SLC6A11 remain separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0649	GABA-GAD2_SLC6A11 GABR_A6B3D	reviewed_relay_candidate	PMID:15696164; PMID:12367596; PMID:18021290	human/mouse/rat	Recombinant alpha6beta3delta GABAA receptors and cerebellar granule-cell/extrasynaptic models	GABA and gaboxadol concentration-response; whole-cell/electrophysiological recordings; alpha6/delta pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha6beta3delta GABAA channel -> extrasynaptic tonic inhibition	medium-high	Exact alpha6beta3delta receptor function is supported, but cerebellar expression and behavioral phenotypes do not establish a transcriptional endpoint. GAD2 and SLC6A11 are biosynthesis/transport labels, not receptor components. No TF measured.	—
M20A-CELLCHAT-REMAINING-0650	GABA-GAD2_SLC6A11 GABR_A6B3G2	reviewed_relay_candidate	PMID:10633039; PMID:18021290	human/mouse/rat	Recombinant alpha6beta3gamma2 receptors and cerebellar neuronal models	GABA-evoked current recordings; gaboxadol and subtype-selective pharmacology; receptor expression comparisons	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha6beta3gamma2 GABAA channel -> inhibitory Cl- current	medium	Exact complex pharmacology is supported in recombinant systems, while native alpha6beta3gamma2 abundance and circuit role are context dependent. GAD2 and SLC6A11 are separate synthesis/transport labels. No TF measured.	—
