review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0036	5-HT-TPH1_SLC18A1-Htr2c	reviewed_relay_candidate	PMID:10498829; PMCID:PMC3380724; DOI:10.1186/1471-2202-13-25	human HTR2C; mouse/rat comparator models	CHO-K1 cells expressing human HTR2C; stable HTR2C cell line	5-HT stimulation; intracellular Ca2+ and pERK assays; receptor-selective pharmacology	HTR2C-Gq/11 relay through PLC/Ca2+ and ERK	receptor_proximal_relay	Gq/11→PLCβ→IP3/Ca2+→ERK	medium-high	Direct 5-HT-to-HTR2C signaling is supported in recombinant cells, but TPH1/SLC18A1 production or release was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0037	5-HT-TPH1_SLC18A1-Htr3_complex	reviewed_relay_candidate	PMID:11489465; DOI:10.1016/S0028-3908(01)00074-0; PMID:15831437; PMCID:PMC4548296; DOI:10.1124/jpet.105.085076	human HTR3A homomer and HTR3A/3B heteromer	HEK293 cells and Xenopus oocytes expressing human HTR3A or HTR3A/3B assemblies	5-HT-evoked whole-cell/two-electrode voltage-clamp currents; homomer versus heteromer pharmacology	HTR3 ligand-gated cation-channel activation with Na+/Ca2+ permeation	receptor_proximal_relay	HTR3 complex→cation influx→membrane depolarization/transmitter release	medium-high	The receptor-complex node is composition-dependent; studies directly test HTR3A homomers and HTR3A/3B heteromers rather than every native HTR3 assembly; TPH1/SLC18A1 production was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0038	5-HT-TPH1_SLC18A1-Htr4	reviewed_relay_candidate	PMID:27743992; PMID:9831890; PMCID:PMC1571008; DOI:10.1038/sj.bjp.0702163	human	Primary human adrenocortical cells; COS-7 cells expressing human HTR4	5-HT stimulation; cAMP/PKA and T-type Ca2+ assays; cortisol secretion; 5-HT-induced cAMP in HTR4-expressing COS-7 cells	HTR4-Gs relay through adenylyl cyclase/PKA and Ca2+ influx with steroidogenic output	receptor_proximal_relay	Gs→cAMP→PKA→T-type Ca2+→cortisol secretion	medium-high	Direct 5-HT-to-HTR4 relay and cellular output are supported, but TPH1/SLC18A1 production or release was not manipulated; no terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0039	5-HT-TPH1_SLC18A1-Htr5a	reviewed_relay_candidate	PMID:12558985; DOI:10.1046/j.1471-4159.2003.01518.x	human receptor; rat C6 glioma model	Undifferentiated rat C6 glioma cells stably expressing human HTR5A	5-HT stimulation; forskolin-cAMP; pertussis-toxin and G-protein blockade; IP3/Ca2+ measurements; patch clamp	HTR5A-Gi/o relay with cAMP inhibition and IP3-sensitive Ca2+ mobilization	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; IP3/Ca2+ store→K+ current	medium	Direct 5-HT receptor signaling was measured, but TPH1/SLC18A1 production or release was not manipulated; recombinant/overexpression context; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0040	5-HT-TPH1_SLC18A1-Htr6	reviewed_relay_candidate	PMID:16865095; PMCID:PMC1752021; DOI:10.1038/sj.bjp.0706827; PMID:9651336; DOI:10.1074/jbc.273.28.17469	rat and human HTR6	Rat HTR6-expressing cells; COS-7 cells expressing human HTR6; HEK293 receptor/adenylyl-cyclase coexpression	5-HT stimulation; cAMP assays; receptor mutagenesis; AC5/AC1/AC8 coexpression	HTR6-Gs activation of adenylyl cyclase and cAMP	receptor_proximal_relay	Gs→AC5→cAMP; Ca2+→AC1/AC8 branch	medium-high	Direct 5-HT-to-HTR6 relay is supported, but TPH1/SLC18A1 production or vesicular release was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0041	5-HT-TPH1_SLC18A1-Htr7	reviewed_relay_candidate	PMID:15339860; PMCID:PMC1575348; DOI:10.1038/sj.bjp.0705936; PMID:26482421; DOI:10.1016/j.neuropharm.2015.10.019	human and mouse	Human glioblastoma cell lines; mouse cerebellar slices/Purkinje cell synapses	5-HT stimulation and antagonist blockade in glioblastoma cells; HTR7 agonist/antagonist and synaptic plasticity assays in mouse cerebellar slices	HTR7-Gs relay with cAMP elevation and PKC-MAPK-dependent synaptic function	receptor_proximal_relay	Gs→cAMP; PKC→MAPK→cerebellar LTD	medium-high	Direct 5-HT-to-HTR7 cAMP signaling and receptor-dependent neuronal function are supported, but TPH1/SLC18A1 production was not manipulated; no terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0042	5-HT-TPH1_SLC18A2-Htr1a	reviewed_relay_candidate	PMID:1436121; DOI:10.1007/BF00171076; PMID:1448178	human receptor; rat and mouse cell models	NIH-3T3 and CHO cells expressing human HTR1A; pituitary/fibroblast cell lines	5-HT stimulation; forskolin-cAMP and adenylyl-cyclase assays; pertussis-toxin sensitivity; receptor expression	HTR1A-Gi/o inhibition of adenylyl cyclase with context-dependent ERK/PLC relay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; Gβγ→ERK/PLC branch	medium-high	Direct 5-HT-to-HTR1A signaling is supported, but SLC18A2/TPH1 production or vesicular release was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0043	5-HT-TPH1_SLC18A2-Htr1b	reviewed_relay_candidate	PMID:8882605	human receptor; CHO cells	CHO cells with functional HTR1B	5-HT stimulation; forskolin-cAMP and intracellular Ca2+ assays; subtype-selective pharmacology	HTR1B-Gi/o inhibition of adenylyl cyclase with receptor-dependent Ca2+ response	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; Ca2+ branch	medium	Direct receptor signaling was measured, but SLC18A2/TPH1 production or vesicular release was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0044	5-HT-TPH1_SLC18A2-Htr1d	reviewed_relay_candidate	PMID:8878051; DOI:10.1007/BF00171052; PMID:8717154; DOI:10.1007/BF00168751	human HTR1D; rat C6-glial and mouse NIH-3T3/Y-1 models	Stable human HTR1D expression	5-HT stimulation; forskolin-cAMP; radioligand binding; antagonist blockade; cell-growth assay	HTR1D-Gi/o inhibition of adenylyl cyclase with receptor-dependent growth output	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition→cell growth	medium-high	Direct 5-HT-to-HTR1D signaling is supported, but SLC18A2/TPH1 production or vesicular release was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0045	5-HT-TPH1_SLC18A2-Htr1e	reviewed_relay_candidate	PMID:7984278; DOI:10.1016/0028-3908(94)90070-1; PMCID:PMC46050	human HTR1E; rat receptor homolog	BS-C-1 cells expressing human HTR1E; HeLa cells expressing HTR1E-like receptor	5-HT stimulation; forskolin-cAMP; pertussis- and cholera-toxin perturbation; IP3/Ca2+ and phospholipase assays	HTR1E Gi/o-linked inhibition of adenylyl cyclase with receptor-density-dependent alternate coupling	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; density-dependent cAMP potentiation	medium-high	Direct 5-HT-to-HTR1E coupling is supported in transfected cells, but SLC18A2/TPH1 production or release was not manipulated; native rodent expression limitation; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0046	5-HT-TPH1_SLC18A2-Htr1f	reviewed_relay_candidate	PMID:8380639; PMCID:PMC45671; DOI:10.1073/pnas.90.2.408	human HTR1F	Cells transfected with cloned human HTR1F	5-HT binding/competition and dose-response; inhibition of forskolin-stimulated cAMP	HTR1F-Gi/o inhibition of adenylyl cyclase	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition→reduced cAMP	medium-high	Direct receptor activation and cAMP relay were shown in recombinant cells, but SLC18A2/TPH1 production or release was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0047	5-HT-TPH1_SLC18A2-Htr2a	reviewed_relay_candidate	PMID:10498829; PMID:20717650; DOI:10.1016/j.neuroscience.2010.06.052; PMCID:PMC3380724; DOI:10.1186/1471-2202-13-25	human HTR2A; mouse/rat comparator models	CHO-K1 and A1A1v cells expressing HTR2A; stable HTR2A cell line	5-HT/agonist stimulation; calcium imaging; PLC/Ca2+/calmodulin inhibition; pERK assay	HTR2A-Gq/11 relay through PLC, IP3/Ca2+, calmodulin, and ERK	receptor_proximal_relay	Gq/11→PLCβ→IP3/Ca2+→CaM/ERK	medium-high	Some downstream experiments used DOI rather than 5-HT; direct 5-HT signaling is supported in recombinant cells; SLC18A2/TPH1 production was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0048	5-HT-TPH1_SLC18A2-Htr2b	reviewed_relay_candidate	PMID:10498829; PMID:11930908; DOI:10.1023/A:1014862808126	human HTR2B; mouse astrocyte model	CHO-K1 cells expressing human HTR2B; primary mouse astrocytes	5-HT stimulation; FLIPR intracellular Ca2+; receptor pharmacology; serotonin/fluoxetine-induced glycogenolysis and Ca2+	HTR2B-Gq/11 relay through PLC/Ca2+ with astrocyte glycogenolytic output	receptor_proximal_relay	Gq/11→PLCβ→Ca2+; glycogenolysis	medium-high	Direct receptor signaling and astrocyte output are supported, but SLC18A2/TPH1 production or release was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0049	5-HT-TPH1_SLC18A2-Htr2c	reviewed_relay_candidate	PMID:10498829; PMCID:PMC3380724; DOI:10.1186/1471-2202-13-25	human HTR2C; mouse/rat comparator models	CHO-K1 cells expressing human HTR2C; stable HTR2C cell line	5-HT stimulation; intracellular Ca2+ and pERK assays; subtype-selective pharmacology	HTR2C-Gq/11 relay through PLC/Ca2+ and ERK	receptor_proximal_relay	Gq/11→PLCβ→IP3/Ca2+→ERK	medium-high	Direct 5-HT-to-HTR2C signaling is supported in recombinant cells, but SLC18A2/TPH1 production or release was not manipulated; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0050	5-HT-TPH1_SLC18A2-Htr3_complex	reviewed_relay_candidate	PMID:11489465; DOI:10.1016/S0028-3908(01)00074-0; PMID:15831437; PMCID:PMC4548296; DOI:10.1124/jpet.105.085076	human HTR3A homomer and HTR3A/3B heteromer	HEK293 cells and Xenopus oocytes expressing human HTR3A or HTR3A/3B assemblies	5-HT-evoked whole-cell/two-electrode voltage-clamp currents; homomer versus heteromer pharmacology	HTR3 ligand-gated cation-channel activation with Na+/Ca2+ permeation	receptor_proximal_relay	HTR3 complex→cation influx→membrane depolarization/transmitter release	medium-high	The receptor-complex node is composition-dependent; studies test HTR3A homomers and HTR3A/3B heteromers rather than every native HTR3 assembly; SLC18A2/TPH1 production was not manipulated; no terminal TF.	—
