review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0686	GABA-GAD2_SLC6A6 Gabbr2	reviewed_unresolved	PMID:11588177; PMID:16120656; PMID:10939334; PMID:32494023; DOI:10.1038/emboj.2010.270	human/rat; recombinant Xenopus/BHK systems	GABAB1/GABAB2 heterodimerization, GABAB2 intracellular-loop mutagenesis, FRET, trafficking, baclofen-evoked GIRK/PLC responses, and cryo-EM receptor-Gi coupling	obligate receptor-complex coupling component	ligand_receptor_binding_or_activation	assembled GABAB1-GABAB2 receptor -> Gi/o/GIRK or PLC effector coupling; no standalone GABAB2 activation edge	low	GABAB2 is required for signaling but does not provide the principal orthosteric GABA site; all functional evidence is for the assembled heterodimer, not GABAB2 alone. GAD2 is biosynthetic and SLC6A6 is transport context. No TF measured.	—
M20A-CELLCHAT-REMAINING-0687	GABA-GAD2_SLC6A6 GABR_A1B2	reviewed_relay_candidate	PMID:7815361; PMID:15946973; DOI:10.1111/j.1460-9568.1992.tb00103.x	rat/human	recombinant alpha1beta2 GABAA receptors in transfected human cells/oocytes	rapid GABA application; whole-cell chloride-current recordings; pH modulation of GABA-activated current	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2 GABAA ligand-gated anion channel -> inhibitory membrane current	medium	Binary alpha1beta2 receptor function is experimentally supported, although native abundance and assembly are context dependent. GAD2 is the biosynthetic enzyme and SLC6A6 is a GABA transporter, not a receptor component. No TF measured.	—
M20A-CELLCHAT-REMAINING-0688	GABA-GAD2_SLC6A6 GABR_A1B2D	reviewed_relay_candidate	PMID:16452673; PMID:18204487; PMCID:PMC2267270; DOI:10.1038/sj.bjp.0707665	human/mouse	Xenopus oocytes and heterologous mammalian systems expressing recombinant alpha1beta2delta GABAA receptors	GABA concentration-response; two-electrode voltage clamp; delta-subtype modulator and antagonist pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2delta GABAA channel -> extrasynaptic tonic inhibitory conductance	medium-high	Exact receptor-complex activity is supported, with low basal GABA efficacy and subtype efficacy dependent on expression and recording context. GAD2 and SLC6A6 remain separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0689	GABA-GAD2_SLC6A6 GABR_A1B2G2	reviewed_relay_candidate	PMID:8757254; PMCID:PMC6578878; DOI:10.1523/JNEUROSCI.16-17-05415.1996; PMID:16339017	rat/human	Xenopus laevis oocytes and HEK293 cells expressing recombinant alpha1beta2gamma2 GABAA receptors	GABA concentration-response, stoichiometry, and patch-clamp kinetic studies	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2gamma2 GABAA pentamer -> fast synaptic inhibitory chloride current	medium-high	Exact receptor complex and GABA activation are directly measured; native stoichiometry and localization remain context dependent. GAD2 and SLC6A6 remain separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0690	GABA-GAD2_SLC6A6 GABR_A1B3	reviewed_relay_candidate	PMID:8951718; PMCID:PMC1160919; DOI:10.1113/jphysiol.1996.sp021756; PMID:11342389	rat/human	recombinant alpha1beta3 GABAA receptors in transfected cells/oocytes and Sf9 cells	GABA-evoked whole-cell currents; stoichiometry and desensitization/kinetic comparison	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta3 GABAA ligand-gated anion channel -> inhibitory membrane current	medium	Binary alpha1beta3 receptor function is supported, but native assembly and prevalence are context dependent; PMID:11342389 primarily resolves stoichiometry. GAD2 and SLC6A6 are separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0691	GABA-GAD2_SLC6A6 GABR_A1B3G2	reviewed_relay_candidate	PMID:9605491; PMID:15199051; DOI:10.1074/jbc.M405653200	rat/human	recombinant alpha1beta3gamma2 GABAA receptors in heterologous expression systems	GABA concentration-response, whole-cell current kinetics, and gamma2-dependent subtype pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta3gamma2 GABAA channel -> phasic inhibitory chloride current	medium-high	Exact recombinant complex and GABA current are supported; neuronal localization and relative subunit abundance are model dependent. GAD2 and SLC6A6 remain separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0692	GABA-GAD2_SLC6A6 GABR_A2B3G2	reviewed_relay_candidate	PMID:15199051; PMID:9767648; DOI:10.1021/jm034164c	human/rat	recombinant alpha2beta3gamma2 GABAA receptors in mammalian cells/oocytes	GABA-evoked whole-cell currents; subtype-selective pharmacology and receptor-complex comparisons	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha2beta3gamma2 GABAA channel -> synaptic inhibitory current	medium-high	Exact receptor-complex activity is supported, but native localization and circuit effects remain model dependent. GAD2 and SLC6A6 remain separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0693	GABA-GAD2_SLC6A6 GABR_A3B3E	reviewed_unresolved	PMID:11711565; PMID:16412217; PMID:22319471; https://pubmed.ncbi.nlm.nih.gov/?term=alpha3+beta3+epsilon+GABAA	 human/rat; recombinant HEK293/Xenopus systems	primary studies of epsilon-containing GABAA receptors and related alpha3beta1epsilon/theta assemblies; exact alpha3beta3epsilon search	no qualifying exact primary activation assay for submitted alpha3beta3epsilon	ligand-receptor exact-pair boundary	ligand_receptor_binding_or_activation	rare GABAA epsilon subtype; no exact alpha3beta3epsilon relay promoted	low	The exact CellChat receptor label is not established by the available primary studies; related alpha3beta1epsilon and alpha1beta3gamma2-plus-epsilon results are not transferred. PMID:22319471 is a comparative review, not sole primary proof. GAD2 and SLC6A6 remain synthesis/transport context. No TF measured.	—
M20A-CELLCHAT-REMAINING-0694	GABA-GAD2_SLC6A6 GABR_A3B3G2	reviewed_relay_candidate	PMID:20038526; PMCID:PMC2806416; DOI:10.1085/jgp.200910317; PMID:22319471	human/rat	HEK293 cells expressing recombinant alpha3beta3gamma2 GABAA receptors; synaptic neuronal context	single-channel and whole-cell GABA activation kinetics; comparison with alpha1beta2gamma2 and subtype pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha3beta3gamma2 GABAA pentamer -> slower phasic inhibitory chloride current	medium-high	Exact recombinant complex and GABA activation are directly supported; native abundance, stoichiometry, and synaptic localization are context dependent. PMID:22319471 is supplementary comparative evidence. GAD2 and SLC6A6 remain separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0695	GABA-GAD2_SLC6A6 GABR_A3B3Q	reviewed_unresolved	PMID:16412217; PMID:22319471; https://pubmed.ncbi.nlm.nih.gov/?term=alpha3+beta3+theta+GABAA	human/rat; recombinant Xenopus/HEK293 systems	primary pharmacology of related alpha3beta1theta and epsilon/theta assemblies; exact alpha3beta3theta search	no qualifying exact primary activation assay for submitted alpha3beta3theta	ligand-receptor exact-pair boundary	ligand_receptor_binding_or_activation	rare GABAA theta subtype; no exact alpha3beta3theta relay promoted	low	PMID:16412217 tests alpha3beta1theta/epsilon-containing assemblies, not alpha3beta3theta; PMID:22319471 is a comparative review and cannot substitute for exact primary evidence. GAD2 and SLC6A6 remain synthesis/transport context. No TF measured.	—
M20A-CELLCHAT-REMAINING-0696	GABA-GAD2_SLC6A6 GABR_A4B2D	reviewed_relay_candidate	PMID:16452673; PMID:18227274; PMID:14966300	human/mouse/rat	Xenopus oocytes, HEK cells, and recombinant alpha4beta2delta GABAA systems	GABA concentration-response and whole-cell/single-channel recordings; delta-variant gating and neurosteroid/anesthetic pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta2delta GABAA channel -> extrasynaptic tonic inhibitory conductance	medium-high	Exact receptor complex and GABA-evoked current are supported, although basal efficacy and native extrasynaptic localization depend on expression and ionic context. GAD2 and SLC6A6 are separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0697	GABA-GAD2_SLC6A6 GABR_A4B3D	reviewed_relay_candidate	PMID:11495904; DOI:10.1074/jbc.M104318200; PMID:18762200; DOI:10.1016/j.neuropharm.2008.08.004	human/mouse	mouse L(tk-) cells and recombinant human/mouse alpha4beta3delta GABAA systems	GABA concentration-response; FRET membrane-potential and whole-cell electrophysiology; delta-selective modulation	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta3delta GABAA channel -> extrasynaptic tonic inhibitory current	medium-high	Exact complex and GABA response are directly measured; FRET depolarization and thalamic/cerebellar tonic-current interpretation are model and ionic-context dependent. GAD2 and SLC6A6 remain separate biosynthesis/transport evidence. No TF measured.	—
M20A-CELLCHAT-REMAINING-0698	GABA-GAD2_SLC6A6 GABR_A4B3G2	reviewed_relay_candidate	PMID:11495904; DOI:10.1074/jbc.M104318200; PMID:20176630; PMCID:PMC2872731	human/mouse	mouse L(tk-) cells and recombinant HEK/cell systems expressing alpha4beta3gamma2 GABAA receptors	GABA concentration-response; FRET and whole-cell electrophysiology; comparison with alpha4beta3delta and alpha1beta3gamma2 receptors	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta3gamma2 GABAA channel -> synaptic/extrasynaptic inhibitory anion current	medium-high	Exact complex and GABA response are supported, but synaptic versus extrasynaptic localization is model dependent. GAD2 and SLC6A6 remain separate. No TF measured.	—
M20A-CELLCHAT-REMAINING-0699	GABA-GAD2_SLC6A6 GABR_A5B3G2	reviewed_relay_candidate	PMID:15199051; PMID:10633039; DOI:10.1074/jbc.M405653200	rat/human	recombinant alpha5beta3gamma2 GABAA receptors in expression systems and oocytes	GABA concentration-response; radioligand and subtype-selective pharmacology	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha5beta3gamma2 GABAA channel -> tonic inhibitory conductance	medium	Primary recombinant evidence tests the alpha5beta3gamma2 complex, but some cited work emphasizes benzodiazepine-site pharmacology rather than a cellular downstream pathway. GAD2 and SLC6A6 are separate synthesis/transport labels. No TF measured.	—
M20A-CELLCHAT-REMAINING-0700	GABA-GAD2_SLC6A6 GABR_A6B3D	reviewed_relay_candidate	PMID:15696164; PMID:12367596; PMID:18021290; DOI:10.1111/j.1471-4159.2007.05136.x	human/mouse/rat	recombinant alpha6beta3delta GABAA receptors and cerebellar granule-cell/extrasynaptic models	GABA and gaboxadol concentration-response; whole-cell electrophysiology; alpha6/delta pharmacology and transgenic mouse functional response	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha6beta3delta GABAA channel -> extrasynaptic tonic inhibition	medium-high	Exact alpha6beta3delta receptor function is supported; native abundance, cerebellar expression, and behavioral effects are context dependent and do not establish a TF endpoint. GAD2 and SLC6A6 are biosynthesis/transport labels. No TF measured.	—
