review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-0383	Lama4-Cd44	reviewed_unresolved	PMID:31343575; PMID:10694938	mouse/human	CD4 T cells; general CD44 models	laminin-411 functional assays with α6/αDG blockade; no CD44-specific assay	laminin-411 function does not establish LAMA4–CD44	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	CD44 was not the implicated receptor	—
M20A-EXT-0384	Lama4-Dag1	reviewed_unresolved	PMID:36878377; PMCID:PMC6923227	mouse	LAMA2-null muscular dystrophy models	laminin-411 rescue/linker experiments	laminin-411 is unable to bind α-dystroglycan without engineered linker	ligand_receptor_binding_or_activation	ECM-dystroglycan adhesion	low	negative exact-pair boundary; engineered miniagrin restores linkage indirectly	—
M20A-EXT-0385	Lama4-ITGA2_ITGB1	reviewed_unresolved	PMID:16413178; PMID:9361014	human/mouse	recombinant laminin/integrin assays	purified binding and adhesion panels	α2β1 evidence maps to LAMA2/LAMA1 short arms, not LAMA4	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	laminin-family transfer excluded	—
M20A-EXT-0388	Lama4-ITGA6_ITGB4	reviewed_unresolved	PMID:16413178; PMID:8143784	human	recombinant laminin/integrin assays; K562 transfectants	purified binding/adhesion	α6β4 binds selected laminins, but exact laminin-411 support is absent	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	comparative panel identifies laminin-332/511 preference, not LAMA4	—
M20A-EXT-0390	Lama4-ITGA9_ITGB1	reviewed_unresolved	PMID:18230652; PMID:16413178	human	recombinant α9β1 and laminin panels	binding assays for nonmatching ligands	α9β1 laminin-411 interaction unresolved	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	no exact primary support	—
M20A-EXT-0391	Lama4-ITGAV_ITGB8	reviewed_unresolved	PMID:9187084; PMID:11970960	mouse/rat	Schwann and epithelial αvβ8 models	laminin migration; LAP/TGFβ binding	αvβ8 pathway evidence does not establish LAMA4 binding	ligand_receptor_binding_or_activation	αvβ8–TGFβ activation; not LAMA4	low	laminin-family transfer excluded	—
M20A-EXT-0399	Lama5-ITGA9_ITGB1	reviewed_unresolved	PMID:18230652; PMID:16413178	human	recombinant α9β1 and laminin panels	binding assays for nonmatching ligands	α9β1 laminin-511 interaction unresolved	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	no exact primary support	—
M20A-EXT-0400	Lama5-ITGAV_ITGB8	reviewed_unresolved	PMID:11741585; PMID:11970960	mouse/human	α5 domain and αvβ8 models	α5-domain binding to αvβ3; αvβ8 binding to LAP/TGFβ	αvβ3/αvβ8 evidence cannot be transferred to LAMA5–αvβ8	ligand_receptor_binding_or_activation	ECM-receptor interaction; TGFβ activation	low	β3 and β8 are distinct receptors	—
M20A-EXT-0401	Lamb1-Cd44	reviewed_unresolved	PMID:10694938; KEGG:ko04512	human/general	ECM-receptor pathway resources and CD44 literature	pathway/database co-membership; no exact assay	β1-chain-only/CD44 edge unresolved	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	KEGG pathway membership is not pair-specific evidence	—
M20A-EXT-0408	Lamb1-ITGA9_ITGB1	reviewed_unresolved	PMID:16413178; PMID:18230652	human	recombinant laminin isoform and α9β1 studies	binding assays with intact laminin isoforms or nonmatching ligands	β1-chain-only attribution to α9β1 unresolved	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	laminin trimer evidence cannot be assigned to LAMB1 alone	—
M20A-EXT-0409	Lamb1-ITGAV_ITGB8	reviewed_unresolved	PMID:7542940; PMID:11970960	chick/human	β8-family sensory neuron and αvβ8 epithelial models	β8-family laminin-1 assay; αvβ8–LAP/TGFβ assay	β1-chain-only LAMB1 edge unresolved	ligand_receptor_binding_or_activation	ECM-receptor interaction; TGFβ activation	low	no exact LAMB1–αvβ8 evidence	—
M20A-EXT-0410	Lamb2-Cd44	reviewed_unresolved	PMID:10694938; KEGG:ko04512	human/general	ECM-receptor pathway resources and CD44 literature	pathway/database co-membership; no exact assay	β2-chain-only/CD44 edge unresolved	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	KEGG/pathway membership is not pair-specific evidence	—
M20A-EXT-0412	Lamb2-ITGA2_ITGB1	reviewed_unresolved	PMID:7525287; PMID:9361014	human/mouse	purified α2β1; LAMA2 short-arm constructs	purified integrin binding	α2β1 evidence maps to LAMA2/LAMA1 domains, not LAMB2	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	β2-chain-only attribution unsupported	—
M20A-EXT-0417	Lamb2-ITGA9_ITGB1	reviewed_unresolved	PMID:18230652; PMID:16413178	human	recombinant α9β1 and laminin panels	binding assays for nonmatching ligands	β2-chain-only/α9β1 edge unresolved	ligand_receptor_binding_or_activation	ECM-receptor interaction	low	no exact primary support	—
M20A-EXT-0418	Lamb2-ITGAV_ITGB8	reviewed_unresolved	PMID:7542940; PMID:11970960	chick/human	β8-family sensory neuron and αvβ8 epithelial models	laminin-1 neurite assay; LAP/TGFβ binding	β2-chain-only/αvβ8 edge unresolved	ligand_receptor_binding_or_activation	ECM-receptor interaction; TGFβ activation	low	no exact LAMB2–αvβ8 evidence	—
