review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-0807	Apln Adra2a	reviewed_unresolved	PMID:25275559; PMID:25712721; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=apelin+ADRA2A	human; rat	recombinant human apelin receptor pharmacology; rat vascular models; no exact APLN-ADRA2A model	exact-pair PubMed/PMC/publisher search; apelin agonism was tested at APLNR/APJ, not ADRA2A	no qualifying exact APLN-ADRA2A binding or activation edge	ligand_receptor_binding_or_activation	apelin-APLNR cognate-receptor boundary; ADRA2A adrenergic branch unresolved	low	The primary apelin studies support APLN/APLNR signaling and Gi/ERK or vascular outputs, but do not test ADRA2A. Alpha2-adrenergic pharmacology cannot be transferred to APLN, and no relay or terminal TF was measured.	—
M20A-EXT-0821	Apob Adrb2	reviewed_unresolved	PMID:6501314; PMID:18272520; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+ADRB2	human; mouse; fibroblast/hepatocyte lipoprotein models	apoB-LDLR binding and apoB-containing lipoprotein uptake studies; exact APOB-ADRB2 search	no qualifying exact APOB-ADRB2 binding or activation edge	ligand_receptor_binding_or_activation	apoB-LDLR lipoprotein clearance versus beta-adrenergic GPCR signaling	low	ApoB receptor evidence recovered for LDLR and macrophage/lipoprotein receptors, not ADRB2. No direct binding, second-messenger response, functional output, or terminal TF evidence was found.	—
M20A-EXT-0822	Apob Calcr	reviewed_unresolved	PMID:6501314; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+CALCR	human; mouse; lipoprotein and calcitonin-receptor literature searched separately	apoB-containing lipoprotein receptor assays and CALCR pharmacology searched as separate branches	no qualifying exact APOB-CALCR binding or activation edge	ligand_receptor_binding_or_activation	apoB lipoprotein clearance versus calcitonin-receptor GPCR branch	low	No exact apoB-CALCR binding or activation assay was located. Calcitonin-family receptor pharmacology cannot be transferred to apoB-containing particles.	—
M20A-EXT-0823	Apob Eno1	reviewed_relay_candidate	PMID:29997113; DOI:10.1136/annrheumdis-2018-213444; https://pubmed.ncbi.nlm.nih.gov/29997113/	human; mouse	human rheumatoid-arthritis synovial fluid and PBMC/CD14-positive monocytes; K/BxN serum-transfer arthritis mice	ENO1-affinity enrichment/mass spectrometry, ligand blotting, binding assay, surface plasmon resonance, confocal microscopy, apoB stimulation with cytokine ELISA, ENO1 knockdown, and in-vivo apoB administration	direct APOB binding to surface ENO1 with ENO1-dependent p38 MAPK and NF-kB inflammatory output	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	APOB-surface ENO1 to p38 MAPK/NF-kB and TNF-alpha, IL-1beta, IL-6 production	medium-high	The study directly supports apoB-ENO1 binding and inflammatory output, but ENO1 is a surface enzyme/receptor-like molecule rather than a canonical transmembrane receptor. ApoB was tested in lipoprotein/synovial-fluid context; no direct TF-occupancy assay was reported, so NF-kB is retained as a pathway branch rather than a terminal TF assignment.	—
M20A-EXT-0824	Apob Gm5506	reviewed_unresolved	PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+GM5506; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=Gm5506+ligand+receptor	human; mouse; no qualifying exact-pair model recovered	bounded exact-pair searches across PubMed, PMC, publisher pages, and pathway databases; no stable primary assay recovered	no qualifying exact APOB-GM5506 interaction or activation edge	ligand_receptor_binding_or_activation	unresolved APOB transport/scavenger branch; GM5506 receptor identity/evidence boundary	low	GM5506 did not yield a stable primary ligand-receptor or signaling record in the searched sources. No direct binding, receptor-proximal relay, functional output, or terminal TF was assigned.	—
M20A-EXT-0825	Apob Itgam	reviewed_unresolved	PMID:10852956; PMID:9633939; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+ITGAM	human; mouse; THP-1 monocytes/macrophages and apoB48R-transfected CHO cells	apoB48/triglyceride-rich lipoprotein binding and macrophage uptake assays; apoB48R cloning and ligand blotting; exact ITGAM search	no qualifying exact APOB-ITGAM interaction; apoB48R is a distinct macrophage receptor candidate	ligand_receptor_binding_or_activation	apoB48R/macrophage lipoprotein uptake versus CD11b integrin branch	low	Primary macrophage studies identify apoB48R or a distinct membrane-binding receptor for apoB-containing particles, not ITGAM. Integrin expression or macrophage adhesion cannot establish an APOB-ITGAM edge.	—
M20A-EXT-0826	Apob Itgb2	reviewed_unresolved	PMID:10852956; PMID:9633939; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+ITGB2	human; mouse; THP-1 monocytes/macrophages and apoB48R-transfected CHO cells	apoB48/triglyceride-rich lipoprotein binding and uptake; macrophage receptor cloning; exact ITGB2 search	no qualifying exact APOB-ITGB2 interaction; apoB48R is a distinct receptor candidate	ligand_receptor_binding_or_activation	apoB48R/macrophage lipoprotein uptake versus beta2-integrin branch	low	The recovered apoB macrophage receptor studies do not identify beta2 integrin as the apoB receptor. No exact beta2-integrin binding, relay, functional perturbation, or TF evidence was found.	—
M20A-EXT-0829	Apob Lrp2	reviewed_unresolved	PMID:28298885; PMCID:PMC13058979; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+LRP2+megalin	human; mouse; LDLR-family ligand and megalin-reuptake literature	LRP2/megalin ligand-reuptake studies and apoB-containing lipoprotein receptor literature searched separately	no qualifying exact APOB-LRP2 binding or activation edge	ligand_receptor_binding_or_activation	LRP2/megalin clearance of defined ligands versus apoB lipoprotein clearance	low	LRP2 literature supports many ligands and apoE/clusterin-mediated lipoprotein-related uptake, but did not establish isolated apoB as the LRP2 ligand. No exact relay or terminal TF was measured.	—
M20A-EXT-0831	Apob Lrp8	reviewed_unresolved	PMID:28298885; PMCID:PMC9408729; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+LRP8	human; mouse; neuronal and LDLR-family receptor models	LRP8/ApoER2 ligand and Reelin/DAB1 signaling literature; exact APOB-LRP8 binding search	no qualifying exact APOB-LRP8 binding or activation edge	ligand_receptor_binding_or_activation	LRP8/ApoER2 recognition of Reelin and apoE-containing ligands versus apoB branch	low	LRP8 is established for Reelin and apoE-containing ligands; the recovered literature does not isolate apoB as the ligand. No exact receptor-proximal relay or terminal TF was assigned.	—
M20A-EXT-0833	Apob Mttp	reviewed_binding_only	PMID:8626595; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+MTTP	human; HepG2 cells	pulse-labeling, co-immunoprecipitation, immunoblotting, oleate and triglyceride-synthesis perturbation during apoB-containing lipoprotein assembly	direct transient APOB-MTTP intracellular association during VLDL assembly; non-receptor transport/assembly edge	downstream_pathway_function	ER apoB lipidation and VLDL assembly/secretory transport	medium-high	The study supports a direct intracellular association, not a cell-surface ligand-receptor interaction or receptor-proximal relay. No downstream signaling cascade or terminal TF was measured; retain as a distinct transport/assembly edge.	—
M20A-EXT-0834	Apob Olr1	reviewed_binding_only	PMID:9693095; PMCID:PMC1219654; PMCID:PMC3723318; PMID:18713619	human; mouse; differentiated THP-1/macrophages, endothelial cells, and modified-LDL models	LOX-1 membrane expression and oxidized-LDL binding/uptake; recombinant LOX-1 ligand-binding assays; modified apoB/LDL detection	modified apoB-containing lipoproteins bind OLR1/LOX-1; direct free APOB binding is not established	ligand_receptor_binding_or_activation	OLR1/LOX-1 scavenger recognition of oxidized or otherwise modified apoB-containing LDL	medium	The primary evidence is for oxidized/modified LDL or LOX-1 ligand-containing apoB, not unmodified free apoB. Binding is supported, but no exact free-APOB relay or terminal TF assignment is made.	—
M20A-EXT-0835	Apob Tlr4	reviewed_relay_candidate	PMID:31597445; PMCID:PMC6928397; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+TLR4+aggregated+LDL	mouse; macrophage models	bone-marrow-derived macrophage Tlr4/MyD88 knockout, siRNA/pharmacologic SYK-PI3K-AKT inhibition, LDLR/Tlr4 bone-marrow transplantation, aggregated-LDL lysosomal-synapse assays	apoB-containing aggregated LDL initiates a TLR4/MyD88/SYK/PI3K-AKT catabolic relay and foam-cell output	receptor_proximal_relay;downstream_pathway_function	aggregated LDL/apoB particle to TLR4-CD14-MyD88-SYK-PI3K-AKT lysosomal-synapse formation and foam-cell lipid accumulation	medium	The primary ligand is aggregated LDL, which contains apoB; the study does not show that free apoB alone is the TLR4 agonist. The relay and cellular function are strong for agLDL, but no terminal TF occupancy was measured.	—
M20A-EXT-0836	Apob Tlr6	reviewed_unresolved	PMID:31597445; PMCID:PMC6928397; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+TLR6	human; mouse; macrophage modified-LDL and TLR literature	aggregated/modified-LDL TLR4 assays and TLR2/6-CD36 literature searched separately	no qualifying exact APOB-TLR6 binding or activation edge	ligand_receptor_binding_or_activation	TLR4/CD14 aggregated-LDL branch versus TLR6 heterodimer/modified-lipid branch	low	TLR4 signaling is supported for aggregated LDL, while TLR6 reports generally involve other modified-lipid or CD36/TLR2 contexts. No exact APOB-TLR6 binding, relay, or TF evidence was located.	—
M20A-EXT-0838	Apob Vldlr	reviewed_unresolved	PMID:9410893; PMID:28298885; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOB+VLDLR	human; mouse; fibroblast and lipoprotein-receptor models	VLDLR-mediated Lp(a) uptake and LDLR-family ligand studies; exact APOB-VLDLR search	no qualifying exact APOB-VLDLR binding or activation edge	ligand_receptor_binding_or_activation	VLDLR recognition of Lp(a)/apo(a)-containing particles versus apoB-specific LDLR branch	low	VLDLR can mediate Lp(a) uptake, but the cited primary study attributes receptor recognition to apo(a), not isolated apoB. No exact APOB-VLDLR relay or terminal TF evidence was found.	—
M20A-EXT-0839	Apoc2 Ldlr	reviewed_unresolved	PMID:6501314; PMID:18272520; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOC2+LDLR	human; mouse; LDLR/fibroblast and hepatic lipoprotein models	LDLR apoB/apoE binding and apoC-II effects on lipoprotein uptake searched separately	no qualifying exact APOC2-LDLR binding or activation edge	ligand_receptor_binding_or_activation	LDLR apoB/apoE lipoprotein clearance versus apoC-II/LPL triglyceride-processing branch	low	ApoC-II is an LPL cofactor and can modulate lipoprotein metabolism, but no direct apoC-II-LDLR binding or receptor-proximal signaling assay was recovered. ApoB/apoE LDLR evidence cannot be reassigned to APOC2.	—
