evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1021	M20A-CELLCHAT-REMAINING-0563	gaba-gad1_slc6a13 gabr_a5b3g2	M21A-REUSE-0608	medium	high	PMID:15199051; DOI:10.1074/jbc.M405653200; PMID:14667209; DOI:10.1021/jm034164c	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1022	M20A-CELLCHAT-REMAINING-0564	gaba-gad1_slc6a13 gabr_a6b3d	M21A-REUSE-0609	medium-high	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001; PMID:18021290	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1023	M20A-CELLCHAT-REMAINING-0565	gaba-gad1_slc6a13 gabr_a6b3g2	M21A-REUSE-0610	medium-high	high	PMID:18021290; DOI:10.1016/j.neuropharm.2007.09.016; PMID:9380754	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1026	M20A-CELLCHAT-REMAINING-0568	gaba-gad1_slc6a6 gabr_a1b2	M21A-REUSE-0611	medium	high	PMID:7815361; PMID:15946973; DOI:10.1111/j.1460-9568.1992.tb00103.x	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1027	M20A-CELLCHAT-REMAINING-0569	gaba-gad1_slc6a6 gabr_a1b2d	M21A-REUSE-0612	medium-high	high	PMID:18204487; PMCID:PMC2267270; DOI:10.1038/sj.bjp.0707665	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1028	M20A-CELLCHAT-REMAINING-0570	gaba-gad1_slc6a6 gabr_a1b2g2	M21A-REUSE-0613	medium-high	high	PMID:8757254; PMCID:PMC6578878; DOI:10.1523/JNEUROSCI.16-17-05415.1996; PMID:16339017	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1029	M20A-CELLCHAT-REMAINING-0571	gaba-gad1_slc6a6 gabr_a1b3	M21A-REUSE-0614	medium	high	PMID:8951718; PMCID:PMC1160919; DOI:10.1113/jphysiol.1996.sp021756; PMID:7815361	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1030	M20A-CELLCHAT-REMAINING-0572	gaba-gad1_slc6a6 gabr_a1b3g2	M21A-REUSE-0615	medium-high	high	PMID:8951718; PMCID:PMC1160919; DOI:10.1113/jphysiol.1996.sp021756; PMID:20176630; PMCID:PMC2872731	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1031	M20A-CELLCHAT-REMAINING-0573	gaba-gad1_slc6a6 gabr_a2b3g2	M21A-REUSE-0616	medium-high	high	PMID:22711532; PMCID:PMC3425235; DOI:10.3389/fnmol.2012.00035; PMID:9370445	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1032	M20A-CELLCHAT-REMAINING-0574	gaba-gad1_slc6a6 gabr_a3b3e	M21A-REUSE-0617	medium	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1033	M20A-CELLCHAT-REMAINING-0575	gaba-gad1_slc6a6 gabr_a3b3g2	M21A-REUSE-0618	medium-high	high	PMID:20038526; PMCID:PMC2806416; DOI:10.1085/jgp.200910317; PMID:22319471	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1034	M20A-CELLCHAT-REMAINING-0576	gaba-gad1_slc6a6 gabr_a3b3q	M21A-REUSE-0619	medium	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001; PMID:16412217; PMCID:PMC1363348	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1035	M20A-CELLCHAT-REMAINING-0577	gaba-gad1_slc6a6 gabr_a4b2d	M21A-REUSE-0620	medium-high	high	PMID:18227274; PMCID:PMC2213567; DOI:10.1085/jgp.200709871; PMID:14966300	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1036	M20A-CELLCHAT-REMAINING-0578	gaba-gad1_slc6a6 gabr_a4b3d	M21A-REUSE-0621	medium-high	high	PMID:11495904; DOI:10.1074/jbc.M104318200; PMID:12145096; PMCID:PMC1573424; PMID:22319471	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1037	M20A-CELLCHAT-REMAINING-0579	gaba-gad1_slc6a6 gabr_a4b3g2	M21A-REUSE-0622	medium-high	high	PMID:11495904; DOI:10.1074/jbc.M104318200; PMID:20176630; PMCID:PMC2872731	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1038	M20A-CELLCHAT-REMAINING-0580	gaba-gad1_slc6a6 gabr_a5b3g2	M21A-REUSE-0623	medium	high	PMID:15199051; DOI:10.1074/jbc.M405653200; PMID:14667209; DOI:10.1021/jm034164c	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1039	M20A-CELLCHAT-REMAINING-0581	gaba-gad1_slc6a6 gabr_a6b3d	M21A-REUSE-0624	medium-high	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001; PMID:18021290	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1040	M20A-CELLCHAT-REMAINING-0582	gaba-gad1_slc6a6 gabr_a6b3g2	M21A-REUSE-0625	medium-high	high	PMID:18021290; DOI:10.1016/j.neuropharm.2007.09.016; PMID:9380754	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1043	M20A-CELLCHAT-REMAINING-0585	gaba-gad1_slc6a8 gabr_a1b2	M21A-REUSE-0626	medium	high	PMID:7815361; PMID:15946973; DOI:10.1111/j.1460-9568.1992.tb00103.x	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1044	M20A-CELLCHAT-REMAINING-0586	gaba-gad1_slc6a8 gabr_a1b2d	M21A-REUSE-0627	medium-high	high	PMID:18204487; PMCID:PMC2267270; DOI:10.1038/sj.bjp.0707665	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1045	M20A-CELLCHAT-REMAINING-0587	gaba-gad1_slc6a8 gabr_a1b2g2	M21A-REUSE-0628	medium-high	high	PMID:8757254; PMCID:PMC6578878; DOI:10.1523/JNEUROSCI.16-17-05415.1996; PMID:7815361	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1046	M20A-CELLCHAT-REMAINING-0588	gaba-gad1_slc6a8 gabr_a1b3	M21A-REUSE-0629	medium	high	PMID:8951718; PMCID:PMC1160919; DOI:10.1113/jphysiol.1996.sp021756; PMID:7815361	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1047	M20A-CELLCHAT-REMAINING-0589	gaba-gad1_slc6a8 gabr_a1b3g2	M21A-REUSE-0630	medium-high	high	PMID:8951718; PMCID:PMC1160919; DOI:10.1113/jphysiol.1996.sp021756; PMID:16339017; PMID:20176630; PMCID:PMC2872731	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1048	M20A-CELLCHAT-REMAINING-0590	gaba-gad1_slc6a8 gabr_a2b3g2	M21A-REUSE-0631	medium-high	high	PMID:22711532; PMCID:PMC3425235; DOI:10.3389/fnmol.2012.00035; PMID:9370445	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1049	M20A-CELLCHAT-REMAINING-0591	gaba-gad1_slc6a8 gabr_a3b3e	M21A-REUSE-0632	medium	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1050	M20A-CELLCHAT-REMAINING-0592	gaba-gad1_slc6a8 gabr_a3b3g2	M21A-REUSE-0633	medium-high	high	PMID:20038526; PMCID:PMC2806416; DOI:10.1085/jgp.200910317; PMID:22319471	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1051	M20A-CELLCHAT-REMAINING-0593	gaba-gad1_slc6a8 gabr_a3b3q	M21A-REUSE-0634	medium	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001; PMID:16412217; PMCID:PMC1363348	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1052	M20A-CELLCHAT-REMAINING-0594	gaba-gad1_slc6a8 gabr_a4b2d	M21A-REUSE-0635	medium-high	high	PMID:18227274; PMCID:PMC2213567; DOI:10.1085/jgp.200709871; PMID:14966300	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1053	M20A-CELLCHAT-REMAINING-0595	gaba-gad1_slc6a8 gabr_a4b3d	M21A-REUSE-0636	medium-high	high	PMID:11495904; DOI:10.1074/jbc.M104318200; PMID:12145096; PMCID:PMC1573424; PMID:22319471	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1054	M20A-CELLCHAT-REMAINING-0596	gaba-gad1_slc6a8 gabr_a4b3g2	M21A-REUSE-0637	medium-high	high	PMID:11495904; DOI:10.1074/jbc.M104318200; PMID:20176630; PMCID:PMC2872731	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1055	M20A-CELLCHAT-REMAINING-0597	gaba-gad1_slc6a8 gabr_a5b3g2	M21A-REUSE-0638	medium	high	PMID:15199051; DOI:10.1074/jbc.M405653200; PMID:14667209; DOI:10.1021/jm034164c	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1056	M20A-CELLCHAT-REMAINING-0598	gaba-gad1_slc6a8 gabr_a6b3d	M21A-REUSE-0639	medium-high	high	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001; PMID:18021290	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1057	M20A-CELLCHAT-REMAINING-0599	gaba-gad1_slc6a8 gabr_a6b3g2	M21A-REUSE-0640	medium-high	high	PMID:18021290; DOI:10.1016/j.neuropharm.2007.09.016; PMID:9380754	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1060	M20A-CELLCHAT-REMAINING-0602	gaba-gad2_slc32a1 gabr_a1b2	M21A-REUSE-0641	medium	high	PMID:7815361; PMID:15946973; DOI:10.1111/j.1460-9568.1992.tb00103.x	Exact mature-GABA activation of the specified GABAA receptor complex and receptor-proximal channel/function support qualified-high promotion; source synthesis/transport context and native assembly boundaries are unchanged.	true	true	false
