review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0340	Clec2d Klrb1b	reviewed_relay_candidate	PMID:14990792; PMID:10229828; PMCID:PMC373496	mouse	mouse NKR-P1B/D reporter cells; mouse tumor-cell and Ocil/Clr-b transfectant targets	Ocil/Clr-b transfection; BWZ.CD3ζ/NKR-P1B-D reporter activation/inhibition; NK-cell cytotoxicity and SHP-1 association assays	direct ligand–receptor binding with inhibitory receptor function	receptor_proximal_relay	Clec2d/Clr-b → NKR-P1B/D ITIM → SHP-1-associated inhibition of NK activation/cytotoxicity	high	NKR-P1B and NKR-P1D are strain-linked allelic designations; the exact receptor allele can vary by mouse background, but the queued Klrb1b family assignment is directly supported.	—
M20A-CELLCHAT-REMAINING-0341	Clec2d Klrb1c	reviewed_unresolved	PMID:14990792; PMID:10229828; PMCID:PMC4041007	mouse	mouse NKR-P1 reporter cells and NK-cell receptor transfectants	Ocil/Clr-b transfectant binding and reporter/cross-linking panel	negative receptor-pair boundary	ligand_receptor_binding_or_activation	no qualifying Clec2d–Klrb1c edge	low	Clec2d/Clr-b stimulated NKR-P1B/D reporters but not NKR-P1C/Klrb1c; the NKR-P1C ligand remains unresolved.	—
M20A-CELLCHAT-REMAINING-0342	Clec2d Klrb1f	reviewed_unresolved	PMID:21409442; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse 293T Clr transfectants and NKR-P1F reporter cells	mouse Clr panel with receptor-reporter EGFP readout	negative family-specificity boundary	ligand_receptor_binding_or_activation	no qualifying Clec2d/Clr-b–Klrb1f edge	low	Mouse NKR-P1F/Klrb1f recognizes the cluster-2 Clr-c/d/g set in these panels, not Clr-b/Clec2d; family-level NKR-P1 evidence was not transferred.	—
M20A-CELLCHAT-REMAINING-0343	Clec2e Klrb1	reviewed_unresolved	PMID:21409442; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse 293T Clr transfectants and NKR-P1F/G reporter cells	mouse Clr-a/Clec2e and receptor-specificity panel; receptor-induced EGFP readout	no qualifying exact receptor-ligand edge	ligand_receptor_binding_or_activation	no validated Clec2e–Klrb1/NKR-P1G edge	low	The mouse Klrb1 symbol denotes the NKR-P1G-related locus; primary cluster-2 panels support NKR-P1G recognition of Clr-d/f/g, not Clec2e/Clr-a.	—
M20A-CELLCHAT-REMAINING-0344	Clec2e Klrb1a	reviewed_unresolved	PMID:21409442; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse NKR-P1 reporter cells and 293T Clr transfectants	mouse Clr-a/Clec2e family panel; receptor-induced reporter assay	no qualifying exact receptor-ligand edge	ligand_receptor_binding_or_activation	no validated Clec2e–Klrb1a/NKR-P1A edge	low	NKR-P1A/Klrb1a remains without a defined cognate ligand in the cited primary panels; Clec2e family membership is not sufficient to infer binding.	—
M20A-CELLCHAT-REMAINING-0345	Clec2e Klrb1b	reviewed_unresolved	PMID:14990792; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse NKR-P1B/D reporter cells and 293T Clr transfectants	Ocil/Clr-b and broader Clr specificity panels with reporter readout	no qualifying exact receptor-ligand edge	ligand_receptor_binding_or_activation	no validated Clec2e–Klrb1b/NKR-P1B edge	low	The inhibitory Klrb1b/NKR-P1B evidence is specific for Clec2d/Clr-b; Clec2e/Clr-a was not established as a ligand in the exact receptor assay.	—
M20A-CELLCHAT-REMAINING-0346	Clec2e Klrb1c	reviewed_unresolved	PMID:21409442; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse NKR-P1C/Klrb1c receptor context and 293T Clr transfectants	mouse Clr specificity panel; receptor cross-linking/reporter boundary assays	no qualifying exact receptor-ligand edge	ligand_receptor_binding_or_activation	no validated Clec2e–Klrb1c/NKR-P1C edge	low	NKR-P1C/Klrb1c ligand(s) remain unresolved; Clec2e family homology and co-localization in the NK complex do not establish a direct pair.	—
M20A-CELLCHAT-REMAINING-0347	Clec2e Klrb1f	reviewed_unresolved	PMID:21409442; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse 293T Clr transfectants and NKR-P1F reporter cells	mouse Clr specificity panel with receptor-induced EGFP readout	no qualifying exact receptor-ligand edge	ligand_receptor_binding_or_activation	no validated Clec2e–Klrb1f/NKR-P1F edge	low	NKR-P1F/Klrb1f recognizes Clr-c/d/g in the cited panel; Clr-a/Clec2e was not promoted from family-level similarity.	—
M20A-CELLCHAT-REMAINING-0348	Clec2f Klrb1	reviewed_unresolved	PMID:21409442; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse 293T Clr transfectants and NKR-P1G/Klrb1 reporter cells	mouse Clr-c/Clec2f specificity panel with receptor-induced EGFP readout	negative family-specificity boundary	ligand_receptor_binding_or_activation	no qualifying Clec2f–Klrb1/NKR-P1G edge	low	The mouse Klrb1 locus is the NKR-P1G-related receptor; primary panels assign NKR-P1G to Clr-d/f/g rather than Clr-c/Clec2f. The exact gene-symbol ambiguity was retained.	—
M20A-CELLCHAT-REMAINING-0349	Clec2f Klrb1a	reviewed_unresolved	PMID:21409442; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse NKR-P1A/Klrb1a receptor context and 293T Clr transfectants	mouse Clr-c/Clec2f specificity and NKR-P1A receptor panel	no qualifying exact receptor-ligand edge	ligand_receptor_binding_or_activation	no validated Clec2f–Klrb1a/NKR-P1A edge	low	NKR-P1A/Klrb1a cognate ligand remains unresolved; NKR-P1F/G recognition of other Clr family members was not transferred to Klrb1a.	—
M20A-CELLCHAT-REMAINING-0350	Clec2f Klrb1b	reviewed_unresolved	PMID:14990792; PMID:21409442; PMCID:PMC3111725	mouse	mouse NKR-P1B/D reporter cells and 293T Clr transfectants	Ocil/Clr-b-specific and broader Clr receptor panels	no qualifying exact receptor-ligand edge	ligand_receptor_binding_or_activation	no validated Clec2f–Klrb1b/NKR-P1B edge	low	NKR-P1B/D binding is established for Clec2d/Clr-b, whereas Clec2f/Clr-c belongs to the cluster-2 ligand panel; no exact Klrb1b–Clec2f assay was found.	—
M20A-CELLCHAT-REMAINING-0351	Clec2f Klrb1c	reviewed_unresolved	PMID:21409442; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse NKR-P1C/Klrb1c receptor context and 293T Clr transfectants	mouse Clr-c/Clec2f specificity panel; receptor cross-linking/reporter boundary assays	no qualifying exact receptor-ligand edge	ligand_receptor_binding_or_activation	no validated Clec2f–Klrb1c/NKR-P1C edge	low	NKR-P1C/Klrb1c ligand(s) remain unresolved; the documented NKR-P1F response to Clr-c/Clec2f cannot be reassigned to Klrb1c.	—
M20A-CELLCHAT-REMAINING-0352	Clec2f Klrb1f	reviewed_relay_candidate	PMID:21409442; PMCID:PMC3111725; PMID:19535641; DOI:10.4049/jimmunol.0804281	mouse	mouse 293T Clr transfectants; NKR-P1F reporter cells; primary mouse NK cells	Clec2f/Clr-c transfection; NKR-P1F reporter EGFP and ligand-induced receptor down-regulation assays	direct ligand–receptor binding with activating receptor response	receptor_proximal_relay	Clec2f/Clr-c → NKR-P1F/Klrb1f → receptor-dependent NK reporter/cell response	medium-high	The primary assays establish receptor recognition and reporter/cross-linking responses, but do not resolve a terminal TF or a complete intracellular adaptor/kinase chain in the exact pair.	—
M20A-CELLCHAT-REMAINING-0353	Clec2g Klrb1	reviewed_relay_candidate	PMID:21409442; PMCID:PMC3111725; PMID:19535641; PMCID:PMC4041007	mouse	mouse 293T Clr transfectants; NKR-P1G/Klrb1 reporter cells and mouse NK-cell receptor context	Clec2g/Clr-d or Clr-d/x transfection; NKR-P1G reporter EGFP response and receptor-ligand specificity panel	direct ligand–receptor binding with inhibitory receptor response	receptor_proximal_relay	Clec2g/Clr-d → NKR-P1G/Klrb1 → inhibitory NK-receptor branch	medium-high	The exact direct edge is supported in mouse receptor-reporter panels, but the assay does not directly measure SHP-1/2 recruitment or a terminal TF; Klrb1 nomenclature is retained with its NKR-P1G mapping.	—
M20A-CELLCHAT-REMAINING-0354	Clec2g Klrb1a	reviewed_unresolved	PMID:21409442; PMCID:PMC3111725; PMCID:PMC4041007	mouse	mouse NKR-P1A/Klrb1a receptor context and 293T Clr transfectants	Clec2g/Clr-d and NKR-P1A receptor-family specificity searches; no qualifying exact pair assay	no qualifying exact receptor-ligand edge	ligand_receptor_binding_or_activation	no validated Clec2g–Klrb1a/NKR-P1A edge	low	Clec2g/Clr-d is reported for NKR-P1F and NKR-P1G, not NKR-P1A/Klrb1a; family-level NKR-P1 evidence was not transferred.	—
