review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0365	Clec2i Klrb1b	reviewed_unresolved	PMID:14990792; PMID:21409442; PMCID:PMC4041007	mouse	mouse NKR-P1B/D reporter cells and 293T Clr transfectants	Clec2d/Clr-b-specific NKR-P1B/D assays compared with the broader Clr-g panel	no qualifying Clec2i/Clr-g–Klrb1b/NKR-P1B edge	ligand_receptor_binding_or_activation	no validated exact receptor-ligand edge	low	NKR-P1B/D binding is established for Clec2d/Clr-b, whereas Clec2i/Clr-g is a cluster-2 ligand; no exact Klrb1b–Clec2i assay was located.	—
M20A-CELLCHAT-REMAINING-0366	Clec2i Klrb1c	reviewed_unresolved	PMID:21409442; PMID:19535641; PMCID:PMC4041007	mouse	mouse NKR-P1C/Klrb1c receptor context and 293T Clr transfectants	Clec2i/Clr-g specificity panel; NKR-P1C receptor cross-linking and reporter boundary assays	no qualifying Clec2i/Clr-g–Klrb1c/NKR-P1C edge	ligand_receptor_binding_or_activation	no validated exact receptor-ligand edge	low	The cited primary panels support Clr-g recognition by NKR-P1F/G, not NKR-P1C/Klrb1c; NKR-P1C ligand identity remains unresolved.	—
M20A-CELLCHAT-REMAINING-0367	Clec2i Klrb1f	reviewed_relay_candidate	PMID:21409442; PMID:19535641; PMCID:PMC4041007	mouse/rat	mouse Clr transfectants and NKR-P1F/Klrb1f reporter context; rat NK-cell functional validation	Clec2i/Clr-g transfection with NKR-P1F reporter response; receptor down-modulation/cross-linking and NK functional assays in the conserved system	direct ligand–receptor binding with activating receptor response	receptor_proximal_relay	Clec2i/Clr-g → NKR-P1F/Klrb1f → activating NK-receptor response	medium-high	The exact mouse receptor-ligand recognition is supported, but the complete intracellular adaptor/kinase chain and terminal TF were not measured; receptor and ligand nomenclature varies across strains.	—
M20A-CELLCHAT-REMAINING-0368	Cntf CNTFR_LIFR	reviewed_relay_candidate	PMID:38569939; PMID:20584990; PMID:21912637	mouse/human/rat	Ba/F3 cells engineered with CNTFRα:gp130:LIFR; TF-1 cells; human fetal RPE cultures	CNTF dose-response in defined receptor-complex cells; phospho-STAT3 immunoblot; receptor-component perturbation; CNTF stimulation of RPE survival/STAT3	CNTF activation of a CNTFRα–gp130–LIFR receptor complex with JAK/STAT3 output	receptor_proximal_relay	CNTF → CNTFRα + gp130 + LIFR → JAK/STAT3 (±ERK) → survival/secretory response	medium-high	The queued receptor token is a receptor-complex shorthand, not a binary CNTFR–LIFR pair; CNTF can also signal through a CNTFRα:gp130:OSMR complex in some engineered systems. STAT3 phosphorylation is directly measured, but no further terminal TF downstream of STAT3 is assigned.	STAT3
M20A-CELLCHAT-REMAINING-0369	Cntn2 Cntn2	reviewed_binding_only	PMCID:PMC11455609; PMID:8344273	mouse/human protein; neuronal model context	recombinant CNTN2 ectodomains; transfected neuronal adhesion systems	structural/recombinant homophilic interaction analysis; cell aggregation and neuronal adhesion assays	direct CNTN2 homophilic adhesion/binding	ligand_receptor_binding_or_activation	CNTN2 homophilic trans interaction → neuronal cell adhesion	medium	This is a direct cell-adhesion edge rather than an intracellular signaling receptor; no kinase relay, pathway perturbation, or terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0371	Cntn2 L1cam	reviewed_function_only	PMID:1720120; PMID:8978825; PMID:9852159; PMCID:PMC5715320	chick/rat/mouse neuronal models	embryonic chick dorsal-root-ganglion neurons; NgCAM/L1(G4)-expressing cells and axonal growth-cone systems	axonin-1/CNTN2–L1(G4)/L1CAM microsphere binding; anti-L1 blockade; neurite-outgrowth and fasciculation assays	direct heterophilic cis-adhesion with neurite-outgrowth function	downstream_pathway_function	CNTN2/axonin-1 ↔ L1CAM/NgCAM cis complex → neurite outgrowth/fasciculation	medium-high	The primary literature supports direct L1-family binding and an adhesion output, but the interaction is cis and context-dependent; it is not a kinase relay and no terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0372	Col3a1 Adgrg1	reviewed_relay_candidate	PMID:21768377; PMCID:PMC3150909; DOI:10.1073/pnas.1104821108	mouse/human protein; mouse developmental brain	mouse cortical neural progenitors/meningeal fibroblasts; NIH3T3 cells expressing endogenous GPR56; Gpr56-null NPCs	GPR56 N-terminal ligand capture/proteomics; recombinant collagen III binding; Col3a1/Gpr56 loss-of-function; GTP-RhoA pull-down; dominant-negative Gα13; neural migration assays	direct COL3A1–ADGRG1/GPR56 activation with Gα12/13–RhoA and migration output	receptor_proximal_relay	COL3A1 → ADGRG1/GPR56 → Gα12/13 → RhoA → cortical neuronal migration/lamination	high	The receptor-ligand and RhoA dependence are directly supported, but the study does not identify a terminal TF; collagen III is an extracellular matrix ligand and the downstream output is cytoskeletal/migratory rather than transcription-factor activation.	—
M20A-CELLCHAT-REMAINING-0373	Col4a1 Adgrg6	reviewed_unresolved	PMID:25118328; PMCID:PMC4159047; PMCID:PMC6506795	mouse/zebrafish/rat/human protein context	rat Schwann cells; HEK293 cells expressing Gpr126; zebrafish Gpr126 models; Col4a1-mutant mice	purified type-IV collagen pull-down and Gpr126 cAMP activation; Gpr126 perturbation; Col4a1-mutant peripheral-nerve phenotyping	intact type-IV-collagen–ADGRG6 pathway context; exact COL4A1 chain edge unresolved	ligand_receptor_binding_or_activation	type-IV collagen network → ADGRG6/GPR126 → cAMP/PKA and Schwann-cell myelination	low	The primary receptor study tested intact type-IV collagen rather than an isolated COL4A1 chain or a defined α1α1α2(IV) protomer; Col4a1-mutant phenotypes do not by themselves establish a chain-specific receptor assay. No terminal TF assigned.	—
M20A-CELLCHAT-REMAINING-0374	Col4a2 Adgrg6	reviewed_unresolved	PMID:25118328; PMCID:PMC4159047; PMID:22914737	mouse/rat/zebrafish/human protein context	rat Schwann cells; HEK293-Gpr126 cells; type-IV collagen network and Col4a1/Col4a2 basement-membrane models	intact type-IV collagen binding/cAMP assay; collagen-IV network and Col4a1/Col4a2 disease-context studies	intact type-IV-collagen–ADGRG6 pathway context; exact COL4A2 chain edge unresolved	ligand_receptor_binding_or_activation	type-IV collagen network → ADGRG6/GPR126 → cAMP/PKA and Schwann-cell function	low	COL4A2 is part of the α1α1α2(IV) network, but the exact chain/protomer was not isolated or tested against ADGRG6 in the primary receptor assay; no terminal TF assigned.	—
M20A-CELLCHAT-REMAINING-0375	Col4a3 Adgrg6	reviewed_unresolved	PMID:25118328; PMCID:PMC4159047; PMCID:PMC6744580	mouse/rat/zebrafish/human protein context	Gpr126-expressing cells and basement-membrane collagen-IV network models	intact type-IV collagen binding/cAMP assay; collagen-IV network composition and isoform boundary review	intact type-IV-collagen–ADGRG6 pathway context; exact COL4A3 chain edge unresolved	ligand_receptor_binding_or_activation	type-IV collagen network → ADGRG6/GPR126 → cAMP signaling	low	The α3α4α5(IV) network is molecularly distinct from the α1α1α2(IV) network tested/represented in the collagen-IV assay; no exact COL4A3–ADGRG6 binding or receptor perturbation study was located.	—
M20A-CELLCHAT-REMAINING-0376	Col4a4 Adgrg6	reviewed_unresolved	PMID:25118328; PMCID:PMC4159047; PMCID:PMC6744580	mouse/rat/zebrafish/human protein context	Gpr126-expressing cells and basement-membrane collagen-IV network models	intact type-IV collagen binding/cAMP assay; collagen-IV network composition and isoform boundary review	intact type-IV-collagen–ADGRG6 pathway context; exact COL4A4 chain edge unresolved	ligand_receptor_binding_or_activation	type-IV collagen network → ADGRG6/GPR126 → cAMP signaling	low	The α4 chain is present in the α3α4α5(IV) network, but no isolated COL4A4 or defined α3α4α5 protomer was tested against ADGRG6; no exact downstream relay was assigned.	—
M20A-CELLCHAT-REMAINING-0377	Col4a5 Adgrg6	reviewed_unresolved	PMID:25118328; PMCID:PMC4159047; PMCID:PMC6744580	mouse/rat/zebrafish/human protein context	Gpr126-expressing cells and basement-membrane collagen-IV network models	intact type-IV collagen binding/cAMP assay; collagen-IV network composition and isoform boundary review	intact type-IV-collagen–ADGRG6 pathway context; exact COL4A5 chain edge unresolved	ligand_receptor_binding_or_activation	type-IV collagen network → ADGRG6/GPR126 → cAMP signaling	low	COL4A5 occurs in α3α4α5(IV) and α5α5α6(IV) networks; the primary ADGRG6 assay did not resolve either network or isolate COL4A5. No terminal TF assigned.	—
M20A-CELLCHAT-REMAINING-0378	Col4a6 Adgrg6	reviewed_unresolved	PMID:25118328; PMCID:PMC4159047; PMCID:PMC6744580	mouse/rat/zebrafish/human protein context	Gpr126-expressing cells and basement-membrane collagen-IV network models	intact type-IV collagen binding/cAMP assay; collagen-IV network composition and isoform boundary review	intact type-IV-collagen–ADGRG6 pathway context; exact COL4A6 chain edge unresolved	ligand_receptor_binding_or_activation	type-IV collagen network → ADGRG6/GPR126 → cAMP signaling	low	COL4A6 is confined to the α5α5α6(IV) network and was not isolated or tested in the primary ADGRG6 receptor assay; no exact binding or terminal TF evidence was found.	—
M20A-CELLCHAT-REMAINING-0379	Cort-CYP11B1 Nr3c1	reviewed_relay_candidate	PMID:25880059; PMID:26907965; DOI:10.1016/j.jsbmb.2016.02.017	mammalian; human receptor protein/cell systems	recombinant CYP11B1 steroidogenesis systems; human GR/NR3C1 ligand-binding and transcriptional reporter systems	CYP11B1 conversion of 11-deoxycortisol to cortisol; cortisol-dependent GR ligand-binding/transactivation and receptor-mutant assays	direct cortisol–NR3C1 nuclear-receptor activation; CYP11B1 retained as steroidogenic enzyme context	downstream_pathway_function	CYP11B1-mediated cortisol production context → cortisol–NR3C1/GR → GRE-dependent transcription	medium	The receptor evidence supports cortisol activation of NR3C1, while CYP11B1 is an enzyme that produces cortisol and was not shown to form a receptor complex; the queued composite is therefore decomposed into enzyme context plus direct cortisol–GR activation. No downstream TF beyond NR3C1 is inferred.	NR3C1
M20A-CELLCHAT-REMAINING-0380	Cort-CYP11B1 Nr3c2	reviewed_relay_candidate	PMID:25880059; PMID:38866188; PMID:19541744; DOI:10.1210/me.2009-0032	mammalian; human receptor protein/cell systems	recombinant CYP11B1 steroidogenesis systems; human MR/NR3C2 reporter and ligand-response systems	CYP11B1 conversion of 11-deoxycortisol to cortisol; cortisol-dependent MR ligand response, nuclear translocation, and reporter/N–C interaction assays	direct cortisol–NR3C2 nuclear-receptor activation; CYP11B1 retained as steroidogenic enzyme context	downstream_pathway_function	CYP11B1-mediated cortisol production context → cortisol–NR3C2/MR → mineralocorticoid-response-element transcription	medium	Cortisol activates NR3C2/MR in the cited receptor systems, but CYP11B1 is a biosynthetic enzyme rather than a receptor component and was not manipulated in the MR assays; no downstream TF beyond NR3C2 is inferred.	NR3C2
