evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-4192	M20A-LIANA-REMAINING-0037	ccl25 ccr9	M21A-REUSE-1966	medium	high	PMID:11884450; PMID:22863617; DOI:10.4049/jimmunol.168.6.2811	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4194	M20A-LIANA-REMAINING-0039	ccl28 ccr10	M21A-REUSE-1967	medium-high	high	PMID:10781587; PMID:15381732; PMID:32124475; DOI:10.1074/jbc.M001461200	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4195	M20A-LIANA-REMAINING-0040	ccl28 ccr3	M21A-REUSE-1968	medium	high	PMID:40975172; PMID:39193987; PMID:40502012; PMCID:PMC12556802	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4196	M20A-LIANA-REMAINING-0041	ccl4 ccr5	M21A-REUSE-1969	medium-high	high	PMID:9312096; PMID:16015368; PMID:17177831; DOI:10.1074/jbc.272.40.24934	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4198	M20A-LIANA-REMAINING-0043	ccl5 ccr1	M21A-REUSE-1970	medium-high	high	PMID:9289016 https://pubmed.ncbi.nlm.nih.gov/9289016/; PMID:12270118 https://pubmed.ncbi.nlm.nih.gov/12270118/	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4199	M20A-LIANA-REMAINING-0044	ccl5 ccr3	M21A-REUSE-1971	medium-high	high	PMID:9289016 https://pubmed.ncbi.nlm.nih.gov/9289016/	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4201	M20A-LIANA-REMAINING-0046	ccl5 ccr5	M21A-REUSE-1973	medium-high	high	PMID:9334377 https://pubmed.ncbi.nlm.nih.gov/9334377/; PMID:11700073 https://pubmed.ncbi.nlm.nih.gov/11700073/	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4203	M20A-LIANA-REMAINING-0048	cd40lg itga2b_itgb3	M21A-REUSE-1974	medium-high	high	PMCID:PMC10416995 https://pmc.ncbi.nlm.nih.gov/articles/PMC10416995/; PMID:25403978 https://pubmed.ncbi.nlm.nih.gov/25403978/	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4204	M20A-LIANA-REMAINING-0049	cd40lg itga5_itgb1	M21A-REUSE-1975	medium-high	high	DOI:10.1074/jbc.M608342200 https://doi.org/10.1074/jbc.M608342200; PMID:25403978 https://pubmed.ncbi.nlm.nih.gov/25403978/; PMCID:PMC7960543 https://pmc.ncbi.nlm.nih.gov/articles/PMC7960543/	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4205	M20A-LIANA-REMAINING-0050	cd40lg itgam_itgb2	M21A-REUSE-1976	medium	high	PMID:25403978 https://pubmed.ncbi.nlm.nih.gov/25403978/; DOI:10.1002/eji.201444941	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4206	M20A-LIANA-REMAINING-0051	cd70 cd27	M21A-REUSE-1977	medium-high	high	PMID:8120384 https://pubmed.ncbi.nlm.nih.gov/8120384/; PMID:34419446 https://pubmed.ncbi.nlm.nih.gov/34419446/; PMCID:PMC8484739 https://pmc.ncbi.nlm.nih.gov/articles/PMC8484739/	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4207	M20A-LIANA-REMAINING-0052	csf3 csf3r	M21A-REUSE-1978	medium-high	high	PMID:7506564 https://pubmed.ncbi.nlm.nih.gov/7506564/; PMID:9368043 https://pubmed.ncbi.nlm.nih.gov/9368043/; PMCID:PMC2188748 https://pmc.ncbi.nlm.nih.gov/articles/PMC2188748/	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4208	M20A-LIANA-REMAINING-0054	cxcl1 cxcr1	M21A-REUSE-1979	medium	high	PMID:41903444 https://pubmed.ncbi.nlm.nih.gov/41903444/	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4209	M20A-LIANA-REMAINING-0055	cxcl1 cxcr2	M21A-REUSE-1980	medium-high	high	PMID:23479735 https://pubmed.ncbi.nlm.nih.gov/23479735/; PMID:32881070 https://pubmed.ncbi.nlm.nih.gov/32881070/; PMCID:PMC8296306 https://pmc.ncbi.nlm.nih.gov/articles/PMC8296306/; PMID:41903444 https://pubmed.ncbi.nlm.nih.gov/41903444/	Exact pair-associated receptor-complex or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
