review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0443	lamc2 itga7_itgb1	Lamc2 ITGA7_ITGB1		M21A-PAIR-EVID-417	https://pubmed.ncbi.nlm.nih.gov/?term=LAMC2+integrin+alpha7beta1	human/mouse	no exact submitted-pair model	exact-pair binding/relay search; no qualifying assay	no qualifying exact binding	ligand_receptor_binding_or_activation	none	low		reviewed_unresolved	Alpha7beta1 evidence for laminin-211/221 was not transferred to LAMC2
M20A-EXT-0444	lamc2 itga9_itgb1	Lamc2 ITGA9_ITGB1		M21A-PAIR-EVID-418	https://pubmed.ncbi.nlm.nih.gov/?term=LAMC2+integrin+alpha9beta1	human/mouse	no exact submitted-pair model	exact-pair binding/relay search; no qualifying assay	no qualifying exact binding	ligand_receptor_binding_or_activation	none	low		reviewed_unresolved	No exact LAMC2-alpha9beta1 evidence
M20A-EXT-0445	lamc2 itgav_itgb8	Lamc2 ITGAV_ITGB8		M21A-PAIR-EVID-419	https://pubmed.ncbi.nlm.nih.gov/?term=LAMC2+integrin+alphaVbeta8	human/mouse	no exact submitted-pair model	exact-pair binding/relay search; no qualifying assay	no qualifying exact binding	ligand_receptor_binding_or_activation	none	low		reviewed_unresolved	AlphaVbeta8 TGF-beta activation was not linked to LAMC2
M20A-EXT-0446	lamc3 cd44	Lamc3 Cd44		M21A-PAIR-EVID-420	https://pubmed.ncbi.nlm.nih.gov/?term=LAMC3+CD44	human/mouse	no exact submitted-pair model	exact-pair literature search; no qualifying assay	no qualifying exact binding	ligand_receptor_binding_or_activation	none	low		reviewed_unresolved	No exact LAMC3-CD44 binding or receptor-dependent function
M20A-EXT-0447	lamc3 dag1	Lamc3 Dag1	M21A-REUSE-0285	M21A-PAIR-EVID-421	PMID:29874128; PMCID:PMC6181633; DOI:10.1096/fj.201800232R	mouse	retinal vascular endothelial cells; ex vivo aortic endothelial cells	laminin-DAG1 blockade; Lamc3 knockout; endothelial Dag1 knockout; Dll4 and vascular phenotyping	receptor-complex/pathway edge	receptor_proximal_relay	LAMC3-containing laminin-DAG1 -> DLL4/Notch -> retinal arteriogenesis	high		reviewed_relay_candidate	Evidence is for assembled gamma3-containing laminin, not isolated LAMC3; intracellular kinase relay was not resolved; Dll4/Notch is not a terminal TF measurement
M20A-EXT-0448	lamc3 itga2_itgb1	Lamc3 ITGA2_ITGB1		M21A-PAIR-EVID-422	PMID:18697739; PMCID:PMC2661386; DOI:10.1074/jbc.M803553200	human/mouse	recombinant gamma3-containing laminin isoforms and integrin assays	recombinant binding study found gamma3-containing isoforms unable to bind integrins	negative_binding_boundary	ligand_receptor_binding_or_activation	gamma3 laminin integrin-binding boundary	medium-high		reviewed_unresolved	Study establishes a gamma3-chain negative boundary but does not independently resolve every submitted alpha subunit
M20A-EXT-0449	lamc3 itga3_itgb1	Lamc3 ITGA3_ITGB1		M21A-PAIR-EVID-423	PMID:18697739; PMCID:PMC2661386; DOI:10.1074/jbc.M803553200	human/mouse	recombinant gamma3-containing laminin isoforms and integrin assays	recombinant binding study found gamma3-containing isoforms unable to bind integrins	negative_binding_boundary	ligand_receptor_binding_or_activation	gamma3 laminin integrin-binding boundary	medium-high		reviewed_unresolved	No positive exact LAMC3-alpha3beta1 evidence; gamma3 negative binding result retained as boundary
M20A-EXT-0450	lamc3 itga6_itgb1	Lamc3 ITGA6_ITGB1		M21A-PAIR-EVID-424	PMID:18697739; PMCID:PMC2661386; DOI:10.1074/jbc.M803553200	human/mouse	recombinant gamma3-containing laminin isoforms and integrin assays	recombinant binding study found gamma3-containing isoforms unable to bind integrins	negative_binding_boundary	ligand_receptor_binding_or_activation	gamma3 laminin integrin-binding boundary	medium-high		reviewed_unresolved	No positive exact LAMC3-alpha6beta1 evidence
M20A-EXT-0451	lamc3 itga6_itgb4	Lamc3 ITGA6_ITGB4		M21A-PAIR-EVID-425	PMID:18697739; PMCID:PMC2661386; DOI:10.1074/jbc.M803553200	human/mouse	recombinant gamma3-containing laminin isoforms and integrin assays	recombinant binding study found gamma3-containing isoforms unable to bind integrins	negative_binding_boundary	ligand_receptor_binding_or_activation	gamma3 laminin integrin-binding boundary	medium-high		reviewed_unresolved	No positive exact LAMC3-alpha6beta4 evidence
M20A-EXT-0452	lamc3 itga7_itgb1	Lamc3 ITGA7_ITGB1		M21A-PAIR-EVID-426	PMID:18697739; PMCID:PMC2661386; DOI:10.1074/jbc.M803553200	human/mouse	recombinant gamma3-containing laminin isoforms and integrin assays	recombinant binding study found gamma3-containing isoforms unable to bind integrins	negative_binding_boundary	ligand_receptor_binding_or_activation	gamma3 laminin integrin-binding boundary	medium-high		reviewed_unresolved	No positive exact LAMC3-alpha7beta1 evidence
M20A-EXT-0453	lamc3 itga9_itgb1	Lamc3 ITGA9_ITGB1		M21A-PAIR-EVID-427	PMID:18697739; PMCID:PMC2661386; DOI:10.1074/jbc.M803553200	human/mouse	recombinant gamma3-containing laminin isoforms and integrin assays	recombinant binding study found gamma3-containing isoforms unable to bind integrins	negative_binding_boundary	ligand_receptor_binding_or_activation	gamma3 laminin integrin-binding boundary	medium-high		reviewed_unresolved	No positive exact LAMC3-alpha9beta1 evidence
M20A-EXT-0454	lamc3 itgav_itgb8	Lamc3 ITGAV_ITGB8		M21A-PAIR-EVID-428	PMID:18697739; PMCID:PMC2661386; DOI:10.1074/jbc.M803553200	human/mouse	recombinant gamma3-containing laminin isoforms and integrin assays	recombinant binding study found gamma3-containing isoforms unable to bind integrins	negative_binding_boundary	ligand_receptor_binding_or_activation	gamma3 laminin integrin-binding boundary	medium-high		reviewed_unresolved	No positive exact LAMC3-alphaVbeta8 evidence
M20A-EXT-0456	ncam1 ncam2	Ncam1 Ncam2		M21A-PAIR-EVID-429	PMCID:PMC8304497; https://pubmed.ncbi.nlm.nih.gov/?term=NCAM1+NCAM2	human/mouse	neuronal tissues and cultured neurons	NCAM2 interactome and neuronal-function studies; no NCAM1-NCAM2 pair assay	no qualifying exact heterophilic interaction	ligand_receptor_binding_or_activation	none	low		reviewed_unresolved	NCAM1 and NCAM2 family biology, co-expression, or NCAM2 homophilic adhesion cannot establish this exact pair
M20A-EXT-0471	thbs2 itga3_itgb1	Thbs2 ITGA3_ITGB1		M21A-PAIR-EVID-430	PMID:15777239; PMID:10196234; https://pubmed.ncbi.nlm.nih.gov/?term=THBS2+integrin+alpha3beta1	human/mouse	endothelial and carcinoma models; THBS1/alpha3beta1 or THBS2/alpha6beta1 comparator studies	adhesion/chemotaxis studies for noncognate or comparator pairs; no clean THBS2-alpha3beta1 primary assay	no qualifying exact binding	ligand_receptor_binding_or_activation	none	low		reviewed_unresolved	THBS1-alpha3beta1 and THBS2-alpha6beta1 evidence was not transferred to THBS2-alpha3beta1
M20A-EXT-0473	thbs2 sdc1	Thbs2 Sdc1		M21A-PAIR-EVID-431	PMID:10196234; PMID:12909644; https://pubmed.ncbi.nlm.nih.gov/?term=THBS2+SDC1	human/mouse	endothelial, carcinoma, and stromal models	THBS family receptor studies; no SDC1-isolated THBS2 binding or receptor-dependent perturbation assay	no qualifying exact binding	ligand_receptor_binding_or_activation	none	low		reviewed_unresolved	THBS2-cell-surface proteoglycan claims remain family-level; THBS1/alpha3beta1 and THBS2/alpha6beta1 are noncognate controls
