review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0111	Ach-CHAT_SLC10A4 Chrm4	reviewed_relay_candidate	PMCID:PMC1576035; PMID:11250872	human receptor	CHO cells stably expressing recombinant M4	Muscarinic agonist stimulation; forskolin-stimulated adenylyl cyclase; pertussis-toxin controls; radioligand binding	mature ACh/muscarinic agonism activates M4 Gi/o and inhibits adenylyl cyclase; CHAT and SLC10A4 were not manipulated in the receptor assay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition→reduced cAMP	medium-high	Direct M4 Gi/o relay is supported in a recombinant system, but CHAT biosynthesis, SLC10A4 handling, ACh release, and same-cell source-to-receptor coupling were not tested; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0112	Ach-CHAT_SLC10A4 Chrm5	reviewed_relay_candidate	PMID:12591092	human receptor	HEK293T cells expressing human M1, M3, or M5 receptors with recombinant KCNQ2/KCNQ3 channels	Oxotremorine-M stimulation; whole-cell M-current recordings; pertussis- and cholera-toxin controls	muscarinic M5 activation inhibits KCNQ/M-current through a pertussis-toxin-insensitive G protein consistent with Gq/11-PLC coupling; CHAT and SLC10A4 were not manipulated	receptor_proximal_relay	Gq/11/PLC branch→KCNQ/M-current inhibition	medium	The primary M5 assay used a muscarinic agonist rather than a CHAT-derived ACh release paradigm and did not directly measure PLC or Ca2+ in M5 cells; CHAT biosynthesis, SLC10A4 handling, and no terminal TF were not tested.	—
M20A-CELLCHAT-REMAINING-0113	Ach-CHAT_SLC10A4 CHRN_A1_2B1DE	reviewed_relay_candidate	PMID:20100906; PMCID:PMC2872959; DOI:10.1124/jpet.109.164566	mouse	Xenopus laevis oocytes expressing mouse adult muscle α1β1εδ nicotinic receptor clones	ACh concentration-response curves; two-electrode voltage-clamp current and net-charge measurements; antagonist/partial-agonist pharmacology	ACh directly activates the α1β1εδ ligand-gated cation channel; CHAT and SLC10A4 were not manipulated in the receptor assay	receptor_proximal_relay	α1β1εδ→Na+/K+/Ca2+-permeable cation influx→depolarization/neuromuscular transmission	medium-high	Exact receptor composition is experimentally assembled in oocytes and does not establish native stoichiometry in every tissue; CHAT biosynthesis, SLC10A4 handling, release, and terminal TF were not measured.	—
M20A-CELLCHAT-REMAINING-0114	Ach-CHAT_SLC10A4 CHRN_A1_2B1DG	reviewed_relay_candidate	PMID:20100906; PMCID:PMC2872959; DOI:10.1124/jpet.109.164566	mouse	Xenopus laevis oocytes expressing mouse embryonic muscle α1β1γδ nicotinic receptor clones	ACh concentration-response curves; two-electrode voltage-clamp current and net-charge measurements; antagonist/partial-agonist pharmacology	ACh directly activates the α1β1γδ ligand-gated cation channel; CHAT and SLC10A4 were not manipulated in the receptor assay	receptor_proximal_relay	α1β1γδ→Na+/K+/Ca2+-permeable cation influx→depolarization/embryonic neuromuscular transmission	medium-high	Exact receptor composition is experimentally assembled in oocytes and does not establish native stoichiometry in every tissue; CHAT biosynthesis, SLC10A4 handling, release, and terminal TF were not measured.	—
M20A-CELLCHAT-REMAINING-0115	Ach-CHAT_SLC10A4 CHRN_A3B4	reviewed_relay_candidate	PMID:20100906; PMCID:PMC2872959; DOI:10.1124/jpet.109.164566; PMID:21049012; PMCID:PMC2964301	human and mouse	Xenopus oocytes expressing mouse or human α3β4; HEK293 cells expressing human α3β4	ACh dose-response and two-electrode/patch-clamp recordings; subunit-ratio and stoichiometry perturbations	ACh directly activates the α3β4 ligand-gated cation channel; CHAT and SLC10A4 were not manipulated in the receptor assay	receptor_proximal_relay	α3β4→cation influx→membrane depolarization/autonomic ganglion signaling	medium-high	α3β4 stoichiometry varies with expression system and subunit ratio; CHAT biosynthesis, SLC10A4 handling, release, native cell context, and terminal TF were not measured.	—
M20A-CELLCHAT-REMAINING-0116	Ach-CHAT_SLC10A4 CHRN_A4B2	reviewed_relay_candidate	PMID:20100906; PMCID:PMC2872959; DOI:10.1124/jpet.109.164566; PMID:2484342; DOI:10.1016/0896-6273(89)90269-9	rat and mouse	Xenopus oocytes expressing mouse or rat α4β2 receptor clones	ACh concentration-response; two-electrode voltage clamp and single-channel current recordings; antagonist/pharmacology comparisons	ACh directly activates the α4β2 ligand-gated cation channel; CHAT and SLC10A4 were not manipulated in the receptor assay	receptor_proximal_relay	α4β2→cation influx→membrane depolarization/neural transmission	medium-high	α4β2 subunit stoichiometry and kinetics depend on expression context; CHAT biosynthesis, SLC10A4 handling, release, and terminal TF were not measured.	—
M20A-CELLCHAT-REMAINING-0117	Ach-CHAT_SLC10A4 Chrna7	reviewed_relay_candidate	PMID:20100906; PMCID:PMC2872959; DOI:10.1124/jpet.109.164566; PMID:16184187; PMCID:PMC1751230; DOI:10.1038/sj.bjp.0706403	mouse and human	Xenopus oocytes expressing mouse or human α7 homomeric nicotinic receptor	ACh concentration-response and two-electrode voltage-clamp recordings; antagonist/modulator pharmacology	ACh directly activates the α7 homomeric ligand-gated cation channel; CHAT and SLC10A4 were not manipulated in the receptor assay	receptor_proximal_relay	α7→rapid cation/Ca2+ influx→depolarization and calcium-dependent cellular signaling	medium-high	α7 homomeric assembly and desensitization are expression-context dependent; CHAT biosynthesis, SLC10A4 handling, release, and terminal TF were not measured.	—
M20A-CELLCHAT-REMAINING-0118	Ach-CHAT_SLC18A3 Chrm1	reviewed_relay_candidate	PMID:18272602; PMID:12591092	rat; human	Cultured rat urothelial cells; HEK293T cells expressing human M1 receptor and KCNQ2/KCNQ3 channels	ACh/muscarinic agonist stimulation; subtype antagonists; PLC inhibitor U-73122; whole-cell M-current recordings	mature ACh/muscarinic agonism activates M1 Gq/11/PLC signaling; CHAT and SLC18A3/VAChT storage were not manipulated in the receptor assay	receptor_proximal_relay	Gq/11→PLCβ→IP3/Ca2+; KCNQ/M-current modulation	medium	M1-specific PLC evidence includes mixed native-subtype cells and recombinant agonist assays; CHAT biosynthesis, SLC18A3 storage, ACh release, and exact source-to-receptor coupling were not tested; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0119	Ach-CHAT_SLC18A3 Chrm2	reviewed_relay_candidate	PMID:8751074; PMCID:PMC1576035; PMID:11250872	human receptor; rat	HEK cells stably expressing human M2; CHO cells expressing recombinant M2	ACh/carbachol/muscarinic agonist stimulation; forskolin-stimulated adenylyl cyclase; pertussis-toxin controls; receptor binding	mature ACh/muscarinic agonism activates M2 Gi/o and inhibits adenylyl cyclase; CHAT and SLC18A3/VAChT storage were not manipulated in the receptor assay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition→reduced cAMP; context-dependent Gs/stimulatory component	medium-high	Direct M2 second-messenger relay is supported in recombinant cells, but CHAT biosynthesis, SLC18A3 storage, ACh release, and same-cell source-to-receptor coupling were not tested; agonist and receptor-density effects limit extrapolation; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0120	Ach-CHAT_SLC18A3 Chrm3	reviewed_relay_candidate	PMID:8751074; PMID:18272602; PMID:12591092	human receptor; rat	HEK cells stably expressing human M3; cultured rat urothelial cells; HEK293T recombinant M3	ACh/muscarinic agonist stimulation; PLC inhibition; intracellular Ca2+ imaging; whole-cell M-current recordings	mature ACh/muscarinic agonism activates M3 Gq/11/PLC signaling; CHAT and SLC18A3/VAChT storage were not manipulated in the receptor assay	receptor_proximal_relay	Gq/11→PLCβ→IP3/Ca2+; KCNQ/M-current modulation	medium-high	Direct M3 PLC/Ca2+ relay is supported, but native urothelial responses contain multiple muscarinic subtypes; CHAT biosynthesis, SLC18A3 storage, ACh release, and same-cell source-to-receptor coupling were not tested; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0121	Ach-CHAT_SLC18A3 Chrm4	reviewed_relay_candidate	PMCID:PMC1576035; PMID:11250872	human receptor	CHO cells stably expressing recombinant M4	Muscarinic agonist stimulation; forskolin-stimulated adenylyl cyclase; pertussis-toxin controls; radioligand binding	mature ACh/muscarinic agonism activates M4 Gi/o and inhibits adenylyl cyclase; CHAT and SLC18A3/VAChT storage were not manipulated in the receptor assay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition→reduced cAMP	medium-high	Direct M4 Gi/o relay is supported in a recombinant system, but CHAT biosynthesis, SLC18A3 storage, ACh release, and same-cell source-to-receptor coupling were not tested; no terminal TF.	—
M20A-CELLCHAT-REMAINING-0122	Ach-CHAT_SLC18A3 Chrm5	reviewed_relay_candidate	PMID:12591092	human receptor	HEK293T cells expressing human M1, M3, or M5 receptors with recombinant KCNQ2/KCNQ3 channels	Oxotremorine-M stimulation; whole-cell M-current recordings; pertussis- and cholera-toxin controls	muscarinic M5 activation inhibits KCNQ/M-current through a pertussis-toxin-insensitive G protein consistent with Gq/11-PLC coupling; CHAT and SLC18A3/VAChT storage were not manipulated	receptor_proximal_relay	Gq/11/PLC branch→KCNQ/M-current inhibition	medium	The primary M5 assay used a muscarinic agonist rather than a CHAT-derived ACh release paradigm and did not directly measure PLC or Ca2+ in M5 cells; CHAT biosynthesis, SLC18A3 storage, and no terminal TF were not tested.	—
M20A-CELLCHAT-REMAINING-0123	Ach-CHAT_SLC18A3 CHRN_A1_2B1DE	reviewed_relay_candidate	PMID:20100906; PMCID:PMC2872959; DOI:10.1124/jpet.109.164566	mouse	Xenopus laevis oocytes expressing mouse adult muscle α1β1εδ nicotinic receptor clones	ACh concentration-response curves; two-electrode voltage-clamp current and net-charge measurements; antagonist/partial-agonist pharmacology	ACh directly activates the α1β1εδ ligand-gated cation channel; CHAT and SLC18A3/VAChT storage were not manipulated in the receptor assay	receptor_proximal_relay	α1β1εδ→Na+/K+/Ca2+-permeable cation influx→depolarization/neuromuscular transmission	medium-high	Exact receptor composition is experimentally assembled in oocytes and does not establish native stoichiometry in every tissue; CHAT biosynthesis, SLC18A3 storage, release, and terminal TF were not measured.	—
M20A-CELLCHAT-REMAINING-0124	Ach-CHAT_SLC18A3 CHRN_A1_2B1DG	reviewed_relay_candidate	PMID:20100906; PMCID:PMC2872959; DOI:10.1124/jpet.109.164566	mouse	Xenopus laevis oocytes expressing mouse embryonic muscle α1β1γδ nicotinic receptor clones	ACh concentration-response curves; two-electrode voltage-clamp current and net-charge measurements; antagonist/partial-agonist pharmacology	ACh directly activates the α1β1γδ ligand-gated cation channel; CHAT and SLC18A3/VAChT storage were not manipulated in the receptor assay	receptor_proximal_relay	α1β1γδ→Na+/K+/Ca2+-permeable cation influx→depolarization/embryonic neuromuscular transmission	medium-high	Exact receptor composition is experimentally assembled in oocytes and does not establish native stoichiometry in every tissue; CHAT biosynthesis, SLC18A3 storage, release, and terminal TF were not measured.	—
M20A-CELLCHAT-REMAINING-0125	Ach-CHAT_SLC18A3 CHRN_A3B4	reviewed_relay_candidate	PMID:20100906; PMCID:PMC2872959; DOI:10.1124/jpet.109.164566; PMID:21049012; PMCID:PMC2964301	human and mouse	Xenopus oocytes expressing mouse or human α3β4; HEK293 cells expressing human α3β4	ACh dose-response and two-electrode/patch-clamp recordings; subunit-ratio and stoichiometry perturbations	ACh directly activates the α3β4 ligand-gated cation channel; CHAT and SLC18A3/VAChT storage were not manipulated in the receptor assay	receptor_proximal_relay	α3β4→cation influx→membrane depolarization/autonomic ganglion signaling	medium-high	α3β4 stoichiometry varies with expression system and subunit ratio; CHAT biosynthesis, SLC18A3 storage, release, native cell context, and terminal TF were not measured.	—
