review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0165	ADR-PNMT_SLC18A1 Adra1b	reviewed_relay_candidate	PMID:7815325; PMID:12690424; PMID:23224622; PMID:8643547	human; rat; bovine	Human/rat alpha1A/D, alpha1B and alpha1D clones in Rat-1 fibroblasts or CHO cells; bovine chromaffin context	catecholamine agonist radioligand binding; norepinephrine-stimulated inositol phosphate and arachidonic-acid assays	mature norepinephrine/epinephrine activates ADRA1B; PNMT and VMAT1 are biosynthesis/storage context	receptor_proximal_relay	Gq/11→PLCβ→IP3/DAG→Ca2+/PKC; subtype-dependent arachidonic-acid branch	medium	Adrenergic receptor relay is supported with mature catecholamines; PNMT synthesis and SLC18A1 storage were not linked to receptor activation and no terminal TF was measured	—
M20A-CELLCHAT-REMAINING-0166	ADR-PNMT_SLC18A1 Adra1d	reviewed_relay_candidate	PMID:7815325; PMID:12690424; PMID:23224622; PMID:8643547	human; rat; bovine	Human/rat alpha1A/D, alpha1B and alpha1D clones in Rat-1 fibroblasts or CHO cells; bovine chromaffin context	catecholamine agonist radioligand binding; norepinephrine-stimulated inositol phosphate and arachidonic-acid assays	mature norepinephrine/epinephrine activates ADRA1D; PNMT and VMAT1 are biosynthesis/storage context	receptor_proximal_relay	Gq/11→PLCβ→IP3/DAG→Ca2+/PKC; weaker or context-dependent arachidonic-acid branch	medium	Adrenergic receptor relay is supported with mature catecholamines; PNMT synthesis and SLC18A1 storage were not linked to receptor activation and no terminal TF was measured	—
M20A-CELLCHAT-REMAINING-0167	ADR-PNMT_SLC18A1 Adra2a	reviewed_relay_candidate	PMID:9605427; PMID:23224622; PMID:8643547	human; mouse; rat	Membranes from cloned human ADRA2A and mouse alpha2A/D receptors; chromaffin and neuroendocrine storage context	[35S]GTPγS agonist efficacy and antagonist competition at cloned receptors	mature norepinephrine/epinephrine activates ADRA2A; PNMT and VMAT1 are biosynthesis/storage context	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; presynaptic Ca2+ channel and K+ channel branches	medium	The alpha2A receptor relay is direct with mature catecholamine pharmacology; PNMT synthesis and SLC18A1 storage were not coupled to receptor assays and no terminal TF	—
M20A-CELLCHAT-REMAINING-0168	ADR-PNMT_SLC18A1 Adra2b	reviewed_relay_candidate	PMID:9605427; PMID:23224622; PMID:8643547	human; mouse; rat	Membranes from cloned human ADRA2B and mouse alpha2A/D receptors; chromaffin and neuroendocrine storage context	[35S]GTPγS agonist efficacy and antagonist competition at cloned receptors	mature norepinephrine/epinephrine activates ADRA2B; PNMT and VMAT1 are biosynthesis/storage context	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; presynaptic Ca2+ channel and K+ channel branches	medium	The alpha2B receptor relay is direct with mature catecholamine pharmacology; PNMT synthesis and SLC18A1 storage were not coupled to receptor assays and no terminal TF	—
M20A-CELLCHAT-REMAINING-0169	ADR-PNMT_SLC18A1 Adra2c	reviewed_relay_candidate	PMID:9605427; PMID:23224622; PMID:8643547	human; mouse; rat	Membranes from cloned human ADRA2C and mouse alpha2A/D receptors; chromaffin and neuroendocrine storage context	[35S]GTPγS agonist efficacy and antagonist competition at cloned receptors	mature norepinephrine/epinephrine activates ADRA2C; PNMT and VMAT1 are biosynthesis/storage context	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; presynaptic Ca2+ channel and K+ channel branches	medium	The alpha2C receptor relay is direct with mature catecholamine pharmacology; PNMT synthesis and SLC18A1 storage were not coupled to receptor assays and no terminal TF	—
M20A-CELLCHAT-REMAINING-0170	ADR-PNMT_SLC18A1 Adrb1	reviewed_relay_candidate	PMID:15037517; PMID:24250787; PMID:23224622; PMID:8643547	human; rat; bovine	CHO cells expressing recombinant human beta1 receptor variants; chromaffin and neuroendocrine storage context	isoproterenol/catecholamine stimulation, radioligand binding and intracellular cAMP assays	mature norepinephrine/epinephrine activates ADRB1; PNMT and VMAT1 are biosynthesis/storage context	receptor_proximal_relay	Gs→adenylyl cyclase→cAMP→PKA	medium	Direct beta1 receptor pharmacology uses mature agonists; PNMT synthesis and SLC18A1 storage were not linked to receptor activation and no terminal TF	—
M20A-CELLCHAT-REMAINING-0171	ADR-PNMT_SLC18A1 Adrb2	reviewed_relay_candidate	PMID:1320210; PMID:7912272; PMID:23224622; PMID:8643547	human; rat; bovine	CHO and HeLa cells stably expressing human beta2 receptor; chromaffin and neuroendocrine storage context	isoproterenol/catecholamine binding and membrane adenylyl-cyclase assays	mature norepinephrine/epinephrine activates ADRB2; PNMT and VMAT1 are biosynthesis/storage context	receptor_proximal_relay	Gs→adenylyl cyclase→cAMP→PKA; context-dependent beta-arrestin/MAPK branch	medium	Direct beta2 receptor pharmacology uses mature agonists; PNMT synthesis and SLC18A1 storage were not linked to receptor activation and no terminal TF	—
M20A-CELLCHAT-REMAINING-0172	ADR-PNMT_SLC18A1 Adrb3	reviewed_relay_candidate	PMID:8102781; PMID:8858996; PMID:23224622; PMID:8643547	human; rat; bovine	CHO cells expressing cloned human beta3 receptor; chromaffin and neuroendocrine storage context	catecholamine and beta3-agonist radioligand, intact-cell cAMP and membrane adenylyl-cyclase assays	mature norepinephrine/epinephrine activates ADRB3; PNMT and VMAT1 are biosynthesis/storage context	receptor_proximal_relay	Gs→adenylyl cyclase→cAMP→PKA; assay- and receptor-density-dependent efficacy	medium	Beta3 responses are assay- and expression-level dependent; PNMT synthesis and SLC18A1 storage were not linked to receptor activation and no terminal TF	—
M20A-CELLCHAT-REMAINING-0173	ADR-PNMT_SLC18A2 Adra1a	reviewed_relay_candidate	PMID:7815325; PMID:12690424; PMID:23224622; PMID:8643547	human; rat; bovine	Human/rat alpha1A/D, alpha1B and alpha1D clones in Rat-1 fibroblasts or CHO cells; bovine chromaffin context	catecholamine agonist radioligand binding; norepinephrine-stimulated inositol phosphate and arachidonic-acid assays	mature norepinephrine/epinephrine activates ADRA1A; PNMT and VMAT2 are biosynthesis/storage context	receptor_proximal_relay	Gq/11→PLCβ→IP3/DAG→Ca2+/PKC; subtype-dependent arachidonic-acid branch	medium	Adrenergic receptor relay is supported with mature catecholamines; PNMT synthesis and SLC18A2 storage were not linked to receptor activation and no terminal TF was measured	—
M20A-CELLCHAT-REMAINING-0174	ADR-PNMT_SLC18A2 Adra1b	reviewed_relay_candidate	PMID:7815325; PMID:12690424; PMID:23224622; PMID:8643547	human; rat; bovine	Human/rat alpha1A/D, alpha1B and alpha1D clones in Rat-1 fibroblasts or CHO cells; bovine chromaffin context	catecholamine agonist radioligand binding; norepinephrine-stimulated inositol phosphate and arachidonic-acid assays	mature norepinephrine/epinephrine activates ADRA1B; PNMT and VMAT2 are biosynthesis/storage context	receptor_proximal_relay	Gq/11→PLCβ→IP3/DAG→Ca2+/PKC; subtype-dependent arachidonic-acid branch	medium	Adrenergic receptor relay is supported with mature catecholamines; PNMT synthesis and SLC18A2 storage were not linked to receptor activation and no terminal TF was measured	—
M20A-CELLCHAT-REMAINING-0175	ADR-PNMT_SLC18A2 Adra1d	reviewed_relay_candidate	PMID:7815325; PMID:12690424; PMID:23224622; PMID:8643547	human; rat; bovine	Human/rat alpha1A/D, alpha1B and alpha1D clones in Rat-1 fibroblasts or CHO cells; bovine chromaffin context	catecholamine agonist radioligand binding; norepinephrine-stimulated inositol phosphate and arachidonic-acid assays	mature norepinephrine/epinephrine activates ADRA1D; PNMT and VMAT2 are biosynthesis/storage context	receptor_proximal_relay	Gq/11→PLCβ→IP3/DAG→Ca2+/PKC; weaker or context-dependent arachidonic-acid branch	medium	Adrenergic receptor relay is supported with mature catecholamines; PNMT synthesis and SLC18A2 storage were not linked to receptor activation and no terminal TF was measured	—
M20A-CELLCHAT-REMAINING-0176	ADR-PNMT_SLC18A2 Adra2a	reviewed_relay_candidate	PMID:9605427; PMID:23224622; PMID:8643547	human; mouse; rat	Membranes from cloned human ADRA2A and mouse alpha2A/D receptors; chromaffin and neuroendocrine storage context	[35S]GTPγS agonist efficacy and antagonist competition at cloned receptors	mature norepinephrine/epinephrine activates ADRA2A; PNMT and VMAT2 are biosynthesis/storage context	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; presynaptic Ca2+ channel and K+ channel branches	medium	The alpha2A receptor relay is direct with mature catecholamine pharmacology; PNMT synthesis and SLC18A2 storage were not coupled to receptor assays and no terminal TF	—
M20A-CELLCHAT-REMAINING-0177	ADR-PNMT_SLC18A2 Adra2b	reviewed_relay_candidate	PMID:9605427; PMID:23224622; PMID:8643547	human; mouse; rat	Membranes from cloned human ADRA2B and mouse alpha2A/D receptors; chromaffin and neuroendocrine storage context	[35S]GTPγS agonist efficacy and antagonist competition at cloned receptors	mature norepinephrine/epinephrine activates ADRA2B; PNMT and VMAT2 are biosynthesis/storage context	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; presynaptic Ca2+ channel and K+ channel branches	medium	The alpha2B receptor relay is direct with mature catecholamine pharmacology; PNMT synthesis and SLC18A2 storage were not coupled to receptor assays and no terminal TF	—
M20A-CELLCHAT-REMAINING-0178	ADR-PNMT_SLC18A2 Adra2c	reviewed_relay_candidate	PMID:9605427; PMID:23224622; PMID:8643547	human; mouse; rat	Membranes from cloned human ADRA2C and mouse alpha2A/D receptors; chromaffin and neuroendocrine storage context	[35S]GTPγS agonist efficacy and antagonist competition at cloned receptors	mature norepinephrine/epinephrine activates ADRA2C; PNMT and VMAT2 are biosynthesis/storage context	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; presynaptic Ca2+ channel and K+ channel branches	medium	The alpha2C receptor relay is direct with mature catecholamine pharmacology; PNMT synthesis and SLC18A2 storage were not coupled to receptor assays and no terminal TF	—
M20A-CELLCHAT-REMAINING-0179	ADR-PNMT_SLC18A2 Adrb1	reviewed_relay_candidate	PMID:15037517; PMID:24250787; PMID:23224622; PMID:8643547	human; rat; bovine	CHO cells expressing recombinant human beta1 receptor variants; chromaffin and neuroendocrine storage context	isoproterenol/catecholamine stimulation, radioligand binding and intracellular cAMP assays	mature norepinephrine/epinephrine activates ADRB1; PNMT and VMAT2 are biosynthesis/storage context	receptor_proximal_relay	Gs→adenylyl cyclase→cAMP→PKA	medium	Direct beta1 receptor pharmacology uses mature agonists; PNMT synthesis and SLC18A2 storage were not linked to receptor activation and no terminal TF	—
