evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1172	M20A-CELLCHAT-REMAINING-0714	gaba-gad2_slc6a8 gabr_a4b3d	M21A-REUSE-0735	medium-high	high	PMID:18778723; PMID:29352320; PMID:34526505	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1173	M20A-CELLCHAT-REMAINING-0715	gaba-gad2_slc6a8 gabr_a4b3g2	M21A-REUSE-0736	medium-high	high	PMID:17124266; PMCID:PMC2151343; DOI:10.1113/jphysiol.2006.122135; PMID:17658489	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1174	M20A-CELLCHAT-REMAINING-0716	gaba-gad2_slc6a8 gabr_a5b3g2	M21A-REUSE-0737	medium-high	high	PMID:22319471; PMID:23634821; PMID:11747758	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1175	M20A-CELLCHAT-REMAINING-0717	gaba-gad2_slc6a8 gabr_a6b3d	M21A-REUSE-0738	medium-high	high	PMID:22711532; PMID:19765192; DOI:10.1111/j.1471-4159.2009.06387.x	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1176	M20A-CELLCHAT-REMAINING-0718	gaba-gad2_slc6a8 gabr_a6b3g2	M21A-REUSE-0739	medium-high	high	PMID:22319471; PMID:17658489; DOI:10.1016/j.brainres.2007.06.050	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1178	M20A-CELLCHAT-REMAINING-0720	gcg gcgr	M21A-REUSE-0740	medium-high	high	PMID:15459251; PMID:28514451; DOI:10.1210/me.2004-0059	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1180	M20A-CELLCHAT-REMAINING-0722	gcg glp1r	M21A-REUSE-0741	medium-high	high	PMID:34896391; DOI:10.1016/j.jbc.2021.101484; PMID:31330984	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1182	M20A-CELLCHAT-REMAINING-0741	gja1 gja1	M21A-REUSE-0742	medium-high	high	PMID:8760061; PMID:23112846; DOI:10.1152/ajpcell.1996.271.1.C321; PMCID:PMC3480394	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1183	M20A-CELLCHAT-REMAINING-0742	gja1 gja5	M21A-REUSE-0743	medium-high	high	PMID:25483586; PMID:11600419; PMID:23734129; DOI:10.3389/fphar.2013.00067	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1185	M20A-CELLCHAT-REMAINING-0744	gja3 gja1	M21A-REUSE-0744	medium-high	high	PMID:20664797; PMCID:PMC2905638	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1186	M20A-CELLCHAT-REMAINING-0745	gja3 gja3	M21A-REUSE-0745	medium-high	high	PMID:20664797; PMCID:PMC2905638	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1190	M20A-CELLCHAT-REMAINING-0749	gja5 gja5	M21A-REUSE-0746	medium-high	high	PMID:17189315; PMCID:PMC1861779	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1193	M20A-CELLCHAT-REMAINING-0752	gjc1 gja1	M21A-REUSE-0747	medium-high	high	PMID:12011467; PMID:15048573	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1194	M20A-CELLCHAT-REMAINING-0753	gjc1 gja5	M21A-REUSE-0748	medium-high	high	PMID:17189315; PMCID:PMC1861779	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1196	M20A-CELLCHAT-REMAINING-0755	gjc1 gjc1	M21A-REUSE-0749	medium-high	high	PMID:12011467; PMID:15048573	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1198	M20A-CELLCHAT-REMAINING-0757	glu-slc17a6_gls gria1	M21A-REUSE-0751	medium	high	PMID:14645491; PMCID:PMC6740967	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1199	M20A-CELLCHAT-REMAINING-0758	glu-slc17a6_gls gria2	M21A-REUSE-0752	medium	high	PMID:14645491; PMCID:PMC6740967	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1200	M20A-CELLCHAT-REMAINING-0759	glu-slc17a6_gls gria3	M21A-REUSE-0753	medium	high	PMID:14645491; PMCID:PMC6740967	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1201	M20A-CELLCHAT-REMAINING-0760	glu-slc17a6_gls gria4	M21A-REUSE-0754	medium	high	PMID:14645491; PMCID:PMC6740967	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1208	M20A-CELLCHAT-REMAINING-0767	glu-slc17a6_gls grik3	M21A-REUSE-0761	medium	high	PMID:20007474; PMCID:PMC6666104; DOI:10.1523/JNEUROSCI.2724-09.2009	Exact mature-ligand receptor-complex or connexin function supports qualified-high promotion at the supported receptor-proximal/downstream-function layer; source processing and native assembly boundaries are unchanged.	true	true	false
