evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-5470	M20A-EXT-2606	npy npy2r	M21A-REUSE-2599	medium	high	PMID:15470140;PMID:31646939;PMID:38882210	NPY activation of NPY2R with Gi/o-linked neuronal and presynaptic function supports high at the exact Y2R layer; fragment and neighboring-receptor caveats remain explicit.	true	true	false
M21A-PAIR-EVID-5476	M20A-EXT-2624	nrxn1 nlgn3	M21A-REUSE-2605	medium	high	PMID:18084303;PMID:18334217;PMID:33758193	Direct NLGN3-NRXN1 trans-synaptic adhesion with synapse differentiation supports high at the exact adhesion/function layer; splice dependence and no unique intracellular relay remain explicit.	true	true	false
M21A-PAIR-EVID-5477	M20A-EXT-2625	nrxn2 nlgn1	M21A-REUSE-2606	medium	high	PMCID:PMC3243752;PMCID:PMC2771087	NLGN1-NRXN2beta complex-resolved adhesion and synaptic function support high at the exact beta-neurexin complex layer; promoter/splice and no NRXN2-only relay boundaries remain explicit.	true	true	false
M21A-PAIR-EVID-5492	M20A-EXT-2649	nts sort1	M21A-REUSE-2618	medium-high	high	PMCID:PMC4243999;PMID:31223654;PMID:27663735	Direct neurotensin-SORT1 binding with cargo capture and endocytic/scavenging function supports high at the exact sorting-receptor layer; no canonical SORT1 intracellular relay is claimed.	true	true	false
M21A-PAIR-EVID-5494	M20A-EXT-2652	nxph1 nrxn2		medium-high	high	PMID:31566781;PMCID:PMC6856630	Direct NXPH1 binding to the alpha-NRXN2 LNS2 domain supports high at the exact splice-resolved binding layer; promoter/SS2 and downstream relay are not inferred.	true	true	false
M21A-PAIR-EVID-5495	M20A-EXT-2654	nxph3 nrxn1		medium-high	high	PMID:31566781;PMCID:PMC6856630;DOI:10.1074/jbc.273.52.34716	Direct splice-sensitive NXPH3 binding to the alpha-NRXN1 LNS2 domain supports high at the exact binding layer; promoter/splice and intracellular relay boundaries remain explicit.	true	true	false
M21A-PAIR-EVID-5496	M20A-EXT-2655	nxph3 nrxn2		medium-high	high	PMID:31566781;PMCID:PMC6856630	Direct splice-sensitive NXPH3 binding to the alpha-NRXN2 LNS2 domain supports high at the exact binding layer; promoter/splice and intracellular relay boundaries remain explicit.	true	true	false
M21A-PAIR-EVID-5499	M20A-EXT-2666	ostn npr3	M21A-REUSE-2621	medium-high	high	PMID:14523025;DOI:10.1074/jbc.M708596200;PMCID:PMC5663354	Direct OSTN-NPR3 binding with altered natriuretic-peptide clearance supports high at the exact clearance-receptor layer; indirect CNP/NPR2 effects are not an NPR3 intracellular relay.	true	true	false
M21A-PAIR-EVID-5500	M20A-EXT-2667	oxt avpr1a		medium	high	PMID:12036367;PMID:29208680;PMID:10074787	OXT pharmacological binding/activity at AVPR1A supports high only at the exact cross-reactive GPCR binding layer; species, potency, and lack of OXT-specific downstream isolation remain explicit.	true	true	false
M21A-PAIR-EVID-5504	M20A-EXT-2675	pcsk9 aplp2	M21A-REUSE-2623	medium-high	high	PMID:25905719;PMCID:PMC3624461;PMCID:PMC4408062	Direct PCSK9-APLP2 interaction with endocytic/lysosomal routing supports high at the exact trafficking layer; APLP2 kinase or TF signaling is not inferred.	true	true	false
M21A-PAIR-EVID-5505	M20A-EXT-2676	pcsk9 cd36	M21A-REUSE-2624	medium-high	high	PMID:26494228;DOI:10.1161/ATVBAHA.115.306032	Direct PCSK9-CD36 binding with receptor degradation and lipid-uptake effects supports high at the exact receptor-trafficking layer; no CD36-proximal TF relay is claimed.	true	true	false
M21A-PAIR-EVID-5506	M20A-EXT-2677	pcsk9 cd81	M21A-REUSE-2625	medium-high	high	PMID:26195630;PMCID:PMC4645619	PCSK9-CD81 interaction with intracellular degradation supports high at the exact tetraspanin-trafficking layer; no CD81 kinase or transcriptional relay is inferred.	true	true	false
M21A-PAIR-EVID-5507	M20A-EXT-2678	pcsk9 ldlr	M21A-REUSE-2626	medium-high	high	PMID:18753623;PMID:19635789;PMCID:PMC3413232	Direct PCSK9-LDLR binding with endosomal rerouting and lysosomal degradation supports high at the exact clearance/trafficking layer; no signaling relay is claimed.	true	true	false
M21A-PAIR-EVID-5508	M20A-EXT-2680	pcsk9 lrp8	M21A-REUSE-2627	medium-high	high	PMID:18039658;PMID:18675252;PMID:25905719	Direct PCSK9-LRP8/ApoER2 binding with endocytic/lysosomal degradation supports high at the exact receptor-trafficking layer; tissue-context differences and no LRP8 relay remain explicit.	true	true	false
