pair_key	pair_label_canonical	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
inhbb acvr1c_acvr2b	Inhbb Acvr1c_acvr2b	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbb%20Acvr1c_acvr2b;https://europepmc.org/search?query=Inhbb%20Acvr1c_acvr2b;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827;https://pubmed.ncbi.nlm.nih.gov/2457849/;https://europepmc.org/article/MED/2457849;https://pubmed.ncbi.nlm.nih.gov/22991378/;https://europepmc.org/article/MED/22991378	human, mouse and recombinant activin/inhibin receptor systems	primary direct binding and receptor activation	Activin A/B ligands derived from INHBA or INHBB engage the submitted type-I/type-II activin receptor combinations and activate canonical SMAD signaling in binding and functional studies.	Ligand/receptor stoichiometry and receptor availability determine signaling; activin and inhibin nomenclature overlaps and should be checked against mature dimer composition.	aliases=Inhbb Acvr1c_acvr2b,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
inhibin a acvr2a	Inhibin A Acvr2a	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Inhibin%20A%20Acvr2a;https://europepmc.org/search?query=Inhibin%20A%20Acvr2a;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827;https://pubmed.ncbi.nlm.nih.gov/18397882/;https://europepmc.org/article/MED/18397882	human, mouse and recombinant inhibin receptor systems	primary direct binding with context-dependent receptor function	Inhibin A/B directly bind activin type-II receptor contexts and engage betaglycan-dependent receptor biology; binding and antagonist-function studies support the submitted receptor associations.	Inhibins generally require betaglycan and/or additional receptor context for high-affinity antagonism; type-II binding alone does not imply activin-like signaling.	aliases=Inhibin A Acvr2a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
inhibin b acvr2b	Inhibin B Acvr2b	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Inhibin%20B%20Acvr2b;https://europepmc.org/search?query=Inhibin%20B%20Acvr2b;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827;https://pubmed.ncbi.nlm.nih.gov/18397882/;https://europepmc.org/article/MED/18397882	human, mouse and recombinant inhibin receptor systems	primary direct binding with context-dependent receptor function	Inhibin A/B directly bind activin type-II receptor contexts and engage betaglycan-dependent receptor biology; binding and antagonist-function studies support the submitted receptor associations.	Inhibins generally require betaglycan and/or additional receptor context for high-affinity antagonism; type-II binding alone does not imply activin-like signaling.	aliases=Inhibin B Acvr2b,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
ins1 insr	Ins1 Insr	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Ins1%20Insr;https://europepmc.org/search?query=Ins1%20Insr;https://pubmed.ncbi.nlm.nih.gov/29512653/;https://europepmc.org/article/MED/29512653;https://pubmed.ncbi.nlm.nih.gov/31436533/;https://europepmc.org/article/MED/31436533;https://pubmed.ncbi.nlm.nih.gov/30356040/;https://europepmc.org/article/MED/30356040	human and mammalian insulin/insulin-receptor structural systems	primary direct binding, structure, and receptor activation	Insulin was structurally resolved bound to the insulin receptor and shown to stabilize the active receptor configuration in full-length and ectodomain studies.	Ins1 is a precursor that is processed to mature insulin; receptor activation is conformational and requires the assembled receptor dimer.	aliases=Ins1 Insr,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
itga4_itgb1 vcam1	ITGA4_ITGB1 Vcam1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=ITGA4_ITGB1%20Vcam1;https://europepmc.org/search?query=ITGA4_ITGB1%20Vcam1;https://pubmed.ncbi.nlm.nih.gov/12033947/;https://europepmc.org/article/MED/12033947;https://pubmed.ncbi.nlm.nih.gov/7517418/;https://europepmc.org/article/MED/7517418	human, mouse and recombinant integrin/VCAM1 systems	primary direct adhesion and binding	VCAM1 directly binds the submitted alpha4-beta1 or alpha9-beta1 integrin receptor, with comparative affinity and cell-adhesion evidence.	Affinity is integrin- and activation-state-dependent; VCAM1 is a multivalent adhesion ligand and cellular avidity contributes to function.	aliases=ITGA4_ITGB1 Vcam1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
itga9_itgb1 vcam1	ITGA9_ITGB1 Vcam1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=ITGA9_ITGB1%20Vcam1;https://europepmc.org/search?query=ITGA9_ITGB1%20Vcam1;https://pubmed.ncbi.nlm.nih.gov/12033947/;https://europepmc.org/article/MED/12033947;https://pubmed.ncbi.nlm.nih.gov/7517418/;https://europepmc.org/article/MED/7517418	human, mouse and recombinant integrin/VCAM1 systems	primary direct adhesion and binding	VCAM1 directly binds the submitted alpha4-beta1 or alpha9-beta1 integrin receptor, with comparative affinity and cell-adhesion evidence.	Affinity is integrin- and activation-state-dependent; VCAM1 is a multivalent adhesion ligand and cellular avidity contributes to function.	aliases=ITGA9_ITGB1 Vcam1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
jam2 jam3	Jam2 Jam3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Jam2%20Jam3;https://europepmc.org/search?query=Jam2%20Jam3;https://pubmed.ncbi.nlm.nih.gov/11590146/;https://europepmc.org/article/MED/11590146	human and mammalian JAM adhesion systems	primary direct heterophilic adhesion binding	JAM3 was cloned and identified as a JAM2 counter-receptor; JAM3 ectodomain binding to JAM2-Fc and adhesion assays support the submitted JAM2–JAM3 pair.	JAM interactions are cell-junction and avidity dependent; cis/trans orientation and glycosylation can affect binding.	aliases=Jam2 Jam3,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted.
jam3 f11r	Jam3 F11r	promote_candidate	PMID:16093349; https://pubmed.ncbi.nlm.nih.gov/16093349/; https://europepmc.org/article/MED/16093349	mouse;human;rat	direct_primary_binding	JAM-C (JAM3) directly binds the leukocyte integrin alphaMbeta2 (ITGAM/ITGB2) in adhesion assays.	Species and junctional context vary; CellChat complex notation is reduced to the exact JAM3-F11R or integrin interaction.	Aliases searched: JAM-C/JAM3, F11R/JAM-A, Mac-1/CR3.
jam3 itgam_itgb2l	Jam3 ITGAM_ITGB2L	promote_candidate	PMID:16093349; https://pubmed.ncbi.nlm.nih.gov/16093349/; https://europepmc.org/article/MED/16093349	mouse;human;rat	direct_primary_binding	JAM-C directly engages alphaMbeta2/Mac-1, supporting the submitted ITGAM_ITGB2L receptor complex.	ITGB2L is a CellChat/mouse complex denotation; the primary paper uses alphaMbeta2/CR3 nomenclature.	Searched JAM-C, JAM3, Mac-1, CR3, ITGAM, ITGB2.
jam3 jam3	Jam3 Jam3	promote_candidate	PMID:16093349; https://pubmed.ncbi.nlm.nih.gov/16093349/; https://europepmc.org/article/MED/16093349	mouse;human;rat	direct_primary_adhesion	JAM-C forms homophilic contacts and the JAM-C/JAM-B junctional interaction was directly characterized; JAM-C self-association is part of the submitted homophilic pair.	Homophilic and heterophilic JAM interactions can coexist; exact cell type and splice context matter.	Searched JAM3/JAM-C homophilic, dimer, junctional adhesion.
klk14 f2r	Klk14 F2r	promote_candidate	PMID:21907696; https://pubmed.ncbi.nlm.nih.gov/21907696/; https://europepmc.org/article/MED/21907696; PMID:40621923; https://pubmed.ncbi.nlm.nih.gov/40621923/; https://europepmc.org/article/MED/40621923	human;mouse	direct_primary_activation	Mature KLK14 activates PAR2/F2RL1 in colon-cell assays and cleaves/activates PAR1/F2R in biochemical and fibroblast assays.	KLK14 activity depends on proteolytic maturation and cellular context; the newer PAR1 evidence is human.	Searched KLK14/kallikrein-14, protease-activated receptor 1/2, PAR1/PAR2.
klk14 f2rl1	Klk14 F2rl1	promote_candidate	PMID:21907696; https://pubmed.ncbi.nlm.nih.gov/21907696/; https://europepmc.org/article/MED/21907696; PMID:40621923; https://pubmed.ncbi.nlm.nih.gov/40621923/; https://europepmc.org/article/MED/40621923	human;mouse	direct_primary_activation	Mature KLK14 activates PAR2/F2RL1 in colon-cell assays and cleaves/activates PAR1/F2R in biochemical and fibroblast assays.	KLK14 activity depends on proteolytic maturation and cellular context; the newer PAR1 evidence is human.	Searched KLK14/kallikrein-14, protease-activated receptor 1/2, PAR1/PAR2.
klk4 f2rl1	Klk4 F2rl1	promote_candidate	DOI:10.1074/jbc.M709493200; https://www.sciencedirect.com/science/article/pii/S0021925820493329	human;mouse	direct_primary_activation	Recombinant active KLK4 activates PAR2/F2RL1 in calcium-flux and ERK assays, and directly cleaves a PAR2 activation-site peptide.	Assay was performed in prostate-derived and engineered cell systems; protease activation state and tissue context matter.	Searched KLK4/kallikrein-4, PAR2/F2RL1, cleavage, calcium signaling and ERK activation.
klk5 f2rl1	Klk5 F2rl1	promote_candidate	PMID:40753921; https://pubmed.ncbi.nlm.nih.gov/40753921/; https://europepmc.org/article/MED/40753921	human;mouse	direct_primary_activation	Mature KLK5 and KLK7 activated recombinant PAR2/F2RL1 in reporter assays; KLK5/KLK7 activity was measured directly.	The source emphasizes tumor/epithelial context and recombinant-protease activation.	Searched KLK5/KLK7, PAR2/F2RL1, SRE and NF-kappaB activation.
klk6 f2r	Klk6 F2r	promote_candidate	PMID:18778305; https://pubmed.ncbi.nlm.nih.gov/18778305/; https://europepmc.org/article/MED/18778305	rat;human;mouse	direct_primary_activation	KLK6 activated PAR1/F2R in neurons and PAR1/PAR2 in astroglia, with PAR2-dependent calcium signaling in astroglial cells.	Cell-type dependence is substantial; the exact KLK6-PAR2 evidence is strongest in astroglial assays.	Searched KLK6, PAR1/F2R, PAR2/F2RL1, calcium flux and MAPK.
klk6 f2rl1	Klk6 F2rl1	promote_candidate	PMID:18778305; https://pubmed.ncbi.nlm.nih.gov/18778305/; https://europepmc.org/article/MED/18778305	rat;human;mouse	direct_primary_activation	KLK6 activated PAR1/F2R in neurons and PAR1/PAR2 in astroglia, with PAR2-dependent calcium signaling in astroglial cells.	Cell-type dependence is substantial; the exact KLK6-PAR2 evidence is strongest in astroglial assays.	Searched KLK6, PAR1/F2R, PAR2/F2RL1, calcium flux and MAPK.
klk7 f2rl1	Klk7 F2rl1	promote_candidate	PMID:40753921; https://pubmed.ncbi.nlm.nih.gov/40753921/; https://europepmc.org/article/MED/40753921	human;mouse	direct_primary_activation	Mature KLK5 and KLK7 activated recombinant PAR2/F2RL1 in reporter assays; KLK5/KLK7 activity was measured directly.	The source emphasizes tumor/epithelial context and recombinant-protease activation.	Searched KLK5/KLK7, PAR2/F2RL1, SRE and NF-kappaB activation.
l1cam l1cam	L1cam L1cam	promote_candidate	PMID:10934197; https://pubmed.ncbi.nlm.nih.gov/10934197/; https://europepmc.org/article/MED/10934197; PMID:22573111; https://pubmed.ncbi.nlm.nih.gov/22573111/; https://europepmc.org/article/MED/22573111; PMCID:PMC3406286	mouse;human;rat	direct_primary_adhesion	L1CAM supports direct homophilic binding; fusion-protein, mutational, cell-aggregation and structural/review evidence support L1-L1 adhesion.	L1CAM is also cleaved and has heterophilic partners; this row is specifically the homophilic interaction.	Searched L1CAM/L1, NgCAM aliases, homophilic, ectodomain and structure.
lama2 adgrg6	Lama2 Adgrg6	promote_candidate	PMID:31924782; https://pubmed.ncbi.nlm.nih.gov/31924782/; https://europepmc.org/article/MED/31924782; https://pmc.ncbi.nlm.nih.gov/articles/PMC4335265/	mouse;human;zebrafish	direct_primary_binding	Laminin-211/LAMA2 was identified as a major extracellular binding partner and ligand context for ADGRG6/GPR126 during Schwann-cell development and myelination.	Ligand activity is domain-, splice- and matrix-context dependent; primary work uses laminin-211 rather than isolated LAMA2 chain in every assay.	Searched LAMA2/laminin-211, ADGRG6/GPR126, Schwann-cell ligand and binding.
lgals9 bcr_cd45_cd22	Lgals9 BCR_CD45_CD22	promote_candidate	PMID:30120234; https://pubmed.ncbi.nlm.nih.gov/30120234/; https://europepmc.org/article/MED/30120234; https://pmc.ncbi.nlm.nih.gov/articles/PMC6098130/	human;mouse	direct_primary_binding_complex	Galectin-9 directly associates with IgM-BCR and organizes IgM with CD45/CD22 to regulate B-cell signaling.	The submitted BCR_CD45_CD22 entry is a composite CellChat receptor; evidence supports the complex and its components, not a covalent receptor holoprotein.	Searched Gal-9/IgM-BCR, CD45, CD22, BCR lattice and glycan dependence.
lgals9 cd44	Lgals9 Cd44	promote_candidate	PMID:25065622; https://pubmed.ncbi.nlm.nih.gov/25065622/; https://europepmc.org/article/MED/25065622; PMCID:PMC4219323	mouse;human	direct_primary_binding_activation	Galectin-9 directly binds CD44 and the complex supports Treg stability and signaling.	Lectin binding is glycan-dependent and isoform/glycosylation dependent.	Searched LGALS9/galectin-9, CD44, direct binding and receptor function.
lgals9 havcr2	Lgals9 Havcr2	promote_candidate	PMID:22186414; https://pubmed.ncbi.nlm.nih.gov/22186414/; https://europepmc.org/article/MED/22186414; PMID:33547304; https://pubmed.ncbi.nlm.nih.gov/33547304/; https://europepmc.org/article/MED/33547304; PMCID:PMC7864927	mouse;human	direct_primary_binding_activation	Galectin-9/TIM-3 (HAVCR2) binding and functional signaling are directly reported, with additional studies showing carbohydrate-dependent binding and T-cell effects.	Human TIM-3/Gal-9 interaction has conflicting reports; mouse evidence is stronger and receptor activity is glycosylation dependent.	Searched LGALS9, galectin-9, TIM-3/HAVCR2, binding, SPR and apoptosis.
lgals9 ighm	Lgals9 Ighm	promote_candidate	PMID:30120234; https://pubmed.ncbi.nlm.nih.gov/30120234/; https://europepmc.org/article/MED/30120234; https://pmc.ncbi.nlm.nih.gov/articles/PMC6098130/	human;mouse	direct_primary_binding_complex	Galectin-9 directly associates with IgM-BCR and organizes IgM with CD45/CD22 to regulate B-cell signaling.	The submitted BCR_CD45_CD22 entry is a composite CellChat receptor; evidence supports the complex and its components, not a covalent receptor holoprotein.	Searched Gal-9/IgM-BCR, CD45, CD22, BCR lattice and glycan dependence.
