pair_key	pair_label_canonical	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
cd99 cd99	Cd99 Cd99	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=cd99%20cd99;https://europepmc.org/search?query=cd99%20cd99	human and/or mouse; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Cd99 Cd99; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=cd99 cd99;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
cd99 pilra	Cd99 Pilra	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=cd99%20pilra;https://europepmc.org/search?query=cd99%20pilra	human and/or mouse; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Cd99 Pilra; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=cd99 pilra;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
cdh1 cdh1	Cdh1 Cdh1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=cdh1%20cdh1;https://europepmc.org/search?query=cdh1%20cdh1;https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh1%20cdh1	human and/or mouse; source-dependent primary systems	primary direct adhesion or homophilic/heterophilic binding	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Cdh1 Cdh1; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=cdh1 cdh1;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh1%20cdh1;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
cdh15 cdh15	Cdh15 Cdh15	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=cdh15%20cdh15;https://europepmc.org/search?query=cdh15%20cdh15;https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh15%20cdh15	human and/or mouse; source-dependent primary systems	primary direct adhesion or homophilic/heterophilic binding	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Cdh15 Cdh15; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=cdh15 cdh15;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh15%20cdh15;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
cdh2 cdh2	Cdh2 Cdh2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=cdh2%20cdh2;https://europepmc.org/search?query=cdh2%20cdh2;https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh2%20cdh2	human and/or mouse; source-dependent primary systems	primary direct adhesion or homophilic/heterophilic binding	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Cdh2 Cdh2; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=cdh2 cdh2;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh2%20cdh2;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
cdh3 cdh3	Cdh3 Cdh3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=cdh3%20cdh3;https://europepmc.org/search?query=cdh3%20cdh3;https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh3%20cdh3	human and/or mouse; source-dependent primary systems	primary direct adhesion or homophilic/heterophilic binding	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Cdh3 Cdh3; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=cdh3 cdh3;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh3%20cdh3;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
cdh4 cdh4	Cdh4 Cdh4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=cdh4%20cdh4;https://europepmc.org/search?query=cdh4%20cdh4;https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh4%20cdh4	human and/or mouse; source-dependent primary systems	primary direct adhesion or homophilic/heterophilic binding	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Cdh4 Cdh4; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=cdh4 cdh4;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh4%20cdh4;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
cdh5 cdh5	Cdh5 Cdh5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=cdh5%20cdh5;https://europepmc.org/search?query=cdh5%20cdh5;https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh5%20cdh5	human and/or mouse; source-dependent primary systems	primary direct adhesion or homophilic/heterophilic binding	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Cdh5 Cdh5; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=cdh5 cdh5;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pubmed.ncbi.nlm.nih.gov/?term=cell+adhesion+cdh5%20cdh5;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
ceacam1 ceacam1	Ceacam1 Ceacam1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=ceacam1%20ceacam1;https://europepmc.org/search?query=ceacam1%20ceacam1;https://pmc.ncbi.nlm.nih.gov/articles/PMC3901578/	human and/or mouse; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Ceacam1 Ceacam1; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=ceacam1 ceacam1;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC3901578/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
ceacam1 ceacam5	Ceacam1 Ceacam5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=ceacam1%20ceacam5;https://europepmc.org/search?query=ceacam1%20ceacam5;https://pmc.ncbi.nlm.nih.gov/articles/PMC3901578/	human and/or mouse; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Ceacam1 Ceacam5; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=ceacam1 ceacam5;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC3901578/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
ceacam2 ceacam2	Ceacam2 Ceacam2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=ceacam2%20ceacam2;https://europepmc.org/search?query=ceacam2%20ceacam2;https://pmc.ncbi.nlm.nih.gov/articles/PMC3901578/	mouse/teleost or source-dependent	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Ceacam2 Ceacam2; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=ceacam2 ceacam2;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC3901578/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
cga_tshb tshr	CGA_TSHB Tshr	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=cga%20tshb%20tshr;https://europepmc.org/search?query=cga%20tshb%20tshr;https://pubmed.ncbi.nlm.nih.gov/?term=TSH+TSHR+binding+activation	human and/or mouse; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for CGA_TSHB Tshr; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=cga tshb tshr;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
clcf1 cntfr_lifr	Clcf1 CNTFR_LIFR	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=clcf1%20cntfr%20lifr;https://europepmc.org/search?query=clcf1%20cntfr%20lifr;https://pubmed.ncbi.nlm.nih.gov/?term=CLCF1+CNTFR+LIFR	human and/or mouse; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, species-, and assay-aware searches identified pair-specific primary evidence for Clcf1 CNTFR_LIFR; the cited literature supports direct ligand-receptor binding, activation, adhesion, or receptor-dependent function.	Evidence is source- and assay-dependent; exact isoform, mature/processed ligand form, receptor-complex composition, cell context, and species transfer were not assumed from expression, pathway, database, family-level, or review-only hits.	aliases=clcf1 cntfr lifr;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
