pair_key	pair_label_canonical	final_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	audit_notes
inhbb acvr1c_acvr2b	Inhbb Acvr1c_acvr2b	no_evidence	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/2457849/;https://pubmed.ncbi.nlm.nih.gov/22991378/	none from cited sources	none	The cited sources do not provide an exact activin B/ACVR1C/ACVR2B binding or receptor-dependent assay; PMID 12385827 concerns inhibin, PMID 2457849 is unrelated, and PMID 22991378 is a review.	No exact-pair evidence is present in the submitted citations.	No usable exact-pair primary citation in the submitted sources.
inhibin a acvr2a	Inhibin A Acvr2a	retain_low	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/18397882/	human;recombinant proteins;rat tissue	direct_binding_contextual	Inhibin A binds activin type II receptors, with the cited binding work showing stronger ActRIIB and weaker but significant ActRIIA interaction; betaglycan enhances the complex and mutant inhibin A studies test receptor antagonism.	High-affinity activity is betaglycan-dependent/contextual, and the submitted receptor omits the betaglycan co-receptor; inhibin is antagonistic rather than an activating ligand in these assays.	Real exact binding evidence, retained low because the receptor context is incomplete.
inhibin b acvr2b	Inhibin B Acvr2b	retain_low	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/18397882/	human;recombinant proteins;rat tissue	direct_binding_contextual	The cited inhibin-binding study includes inhibin B interaction with ActRIIB/ACVR2B, and the follow-up work establishes inhibin-family receptor antagonism in a betaglycan-dependent context.	Betaglycan is an important co-receptor and the submitted receptor chain alone does not capture the high-affinity complex.	Real exact binding evidence, retained low because receptor context is incomplete.
ins1 insr	Ins1 Insr	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/31436533/;https://pubmed.ncbi.nlm.nih.gov/29512653/;https://pubmed.ncbi.nlm.nih.gov/30356040/	human;recombinant receptor;cellular assays	direct_binding_and_receptor_activation	Cryo-EM, mutagenesis, ligand-binding, and cellular signaling studies test mature insulin engagement of the insulin receptor and identify sites required for receptor activation.	Ins1 is a precursor gene label; the assayed ligand is processed mature insulin and the receptor is an assembled IR dimer.	Exact ligand product and receptor-dependent function are supported.
itga4_itgb1 vcam1	ITGA4_ITGB1 Vcam1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/12033947/;https://pubmed.ncbi.nlm.nih.gov/7517418/	human;recombinant proteins;cell adhesion systems	direct_binding_and_adhesion	Comparative ligand/metal-ion studies measure VCAM-1 binding to alpha4beta1, and earlier cell adhesion work establishes VCAM-1-dependent alpha4beta1 adhesion.	Affinity and activation state vary between alpha4beta1 preparations and cellular assays.	Exact integrin heterodimer and VCAM-1 are directly tested.
itga9_itgb1 vcam1	ITGA9_ITGB1 Vcam1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/12033947/;https://pubmed.ncbi.nlm.nih.gov/7517418/	human;recombinant proteins;cell adhesion systems	direct_binding_and_adhesion	The comparative study directly measures VCAM-1 interaction with alpha9beta1 as well as alpha4beta1, with adhesion assays supporting ligand-dependent cell attachment.	Alpha9beta1 affinity is weaker than alpha4beta1 in the cited comparison and may depend on divalent cations and assay format.	Exact integrin heterodimer and VCAM-1 are directly tested.
jam2 jam3	Jam2 Jam3	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/11590146/	human;mouse;cell adhesion systems	direct_binding_and_adhesion	Primary JAM studies show heterophilic JAM-B/JAM-C interaction in cell-contact and adhesion assays.	JAM nomenclature differs across species and older papers; the submitted symbols map to JAM-B and JAM-C.	Exact JAM pair supported by primary adhesion evidence.
jam3 f11r	Jam3 F11r	no_evidence	https://pubmed.ncbi.nlm.nih.gov/16093349/	human;mouse;recombinant and cellular systems	none	The cited paper tests JAM-B/JAM-C and JAM-C binding to alphaMbeta2 integrin, not JAM-C/JAM-A (F11R).	A JAM-C/JAM-A relationship would require a different exact primary citation.	Submitted source does not support the submitted receptor.
jam3 itgam_itgb2l	Jam3 ITGAM_ITGB2L	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/16093349/	human;mouse;cell adhesion systems	direct_binding_chain_mismatch	The cited primary study reports JAM-C interaction with alphaMbeta2 integrin in adhesion assays.	The submitted receptor uses ITGB2L, whereas the paper tests the canonical beta2/CD18 chain; chain identity and database alias require manual resolution.	Biological relationship is close, but exact receptor-chain notation is unresolved.
jam3 jam3	Jam3 Jam3	retain_low	https://pubmed.ncbi.nlm.nih.gov/16093349/	human;mouse;recombinant and cellular systems	direct_binding_contextual	The cited study discusses JAM-C homodimerization and shows that soluble JAM-B disrupts JAM-C homodimers in the context of JAM-C adhesion interactions.	The strongest functional adhesion evidence in the paper is for JAM-B/JAM-C and JAM-C/alphaMbeta2, not an isolated trans homophilic JAM-C receptor pair.	Real self-association evidence, but the submitted ligand-receptor interpretation is contextual.
klk14 f2r	Klk14 F2r	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/40621923/	human;human skin fibroblasts	receptor_activation	KLK14 cleaves/activates PAR1/F2R in peptide and fibroblast assays, and PAR1 antagonism blocks downstream inflammatory signaling.	The study is recent and uses protease activity plus receptor antagonism rather than a stable ligand-receptor binding assay.	Exact protease and receptor-dependent function are supported.
klk14 f2rl1	Klk14 F2rl1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/21907696/	human;human HT29 cells	receptor_activation	KLK14 induces PAR2/F2RL1-dependent calcium, ERK, and proliferation responses; PAR2 blocking antibody reduces the response.	Proteolytic activation is receptor-dependent function rather than equilibrium binding.	Exact protease-receptor pair supported in primary cellular assays.
klk4 f2rl1	Klk4 F2rl1	approve_candidate	https://doi.org/10.1074/jbc.M709493200	human;human prostate cancer cells	receptor_activation	The JBC study shows KLK4 initiates intracellular signaling through PAR2/F2RL1, with co-expression and receptor-dependent signaling assays.	The active ligand is proteolytically generated KLK4 and the mechanism is cleavage/activation, not conventional reversible binding.	Exact protease and PAR2 function are tested.
klk5 f2rl1	Klk5 F2rl1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/40753921/	human;recombinant PAR2 reporter system	receptor_activation	Mature KLK5 activates recombinant PAR2/F2RL1 in receptor reporter assays with direct protease activity measurements.	Activity depends on mature enzyme preparation and receptor cleavage-site context.	Exact pair supported by primary receptor activation assay.
klk6 f2r	Klk6 F2r	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/18778305/	human;rat;neurons and astrocytes	receptor_dependent_function	Kallikrein-6 produces PAR1/F2R-dependent calcium and signaling responses in neural cells, with pharmacologic and receptor-dependent controls.	The study emphasizes receptor-dependent signaling rather than direct binding and includes cell-type-specific PAR responses.	Exact receptor-dependent function is supported.
klk6 f2rl1	Klk6 F2rl1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/18778305/	human;rat;neurons and astrocytes	receptor_dependent_function	The cited study reports kallikrein-6 signaling through PAR2/F2RL1 in astrocyte assays alongside PAR1-dependent effects.	Cell-type and assay differences separate PAR1 and PAR2 responses; no stable binding measurement is required for this receptor-dependent verdict.	Exact PAR2-dependent function is supported.
klk7 f2rl1	Klk7 F2rl1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/40753921/	human;recombinant PAR2 reporter system	receptor_activation	Mature KLK7 activates recombinant PAR2/F2RL1 in reporter assays with direct protease activity measurements.	Activity depends on mature enzyme preparation and receptor cleavage-site context.	Exact pair supported by primary receptor activation assay.
l1cam l1cam	L1cam L1cam	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/10934197/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3406286/	human;mouse;recombinant and neural cell systems	direct_binding_and_adhesion	Primary L1CAM studies demonstrate homophilic L1CAM binding and cell adhesion, with neural functional consequences.	L1CAM can also engage heterophilic partners; this verdict is specifically for the homophilic interaction.	Exact self-pair supported by primary adhesion evidence.
lama2 adgrg6	Lama2 Adgrg6	retain_low	https://pubmed.ncbi.nlm.nih.gov/31924782/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4335265/	mouse;human;recombinant laminin and GPR126 systems	direct_binding_contextual	Laminin-211/laminin-alpha2 engages ADGRG6/GPR126 extracellular domains in co-immunoprecipitation and ligand-binding assays and affects myelination-related signaling.	The tested ligand is laminin-211, a multimeric laminin complex, rather than isolated LAMA2; domain and splice context matter.	Real primary binding evidence retained low because ligand complex/chain notation is incomplete.
lgals9 bcr_cd45_cd22	Lgals9 BCR_CD45_CD22	retain_low	https://pubmed.ncbi.nlm.nih.gov/30120234/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6098130/	human;mouse;B-cell systems	direct_binding_contextual	Galectin-9 affinity/pull-down and B-cell signaling studies identify IgM-BCR/CD45-associated complexes and show effects on IgM, CD22, and BCR signaling.	BCR, CD45, and CD22 are a contextual composite rather than a single covalent receptor chain, and direct binding to the full submitted composite is not isolated.	Retain as contextual complex evidence, not a clean binary receptor claim.
lgals9 cd44	Lgals9 Cd44	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/25065622/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4219323/	human;mouse;regulatory T cells	direct_binding_and_receptor_dependent_function	Galectin-9/CD44 interaction is tested in regulatory T-cell systems and linked to receptor-associated stability and suppressive function.	Glycosylation and CD44 isoform context can affect the interaction.	Exact pair supported by direct interaction and receptor-dependent function.
lgals9 havcr2	Lgals9 Havcr2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/22186414/;https://pubmed.ncbi.nlm.nih.gov/33547304/;https://pmc.ncbi.nlm.nih.gov/articles/PMC7864927/	human;mouse;recombinant and immune-cell systems	direct_binding_and_receptor_dependent_function	Binding assays with TIM-3/HAVCR2 extracellular domains and immune-cell functional studies support Galectin-9 engagement of TIM-3 and downstream apoptosis or inhibitory signaling.	Reported activity depends on receptor glycosylation and species/construct; later literature disputes some TIM-3 receptor interpretations.	Exact pair has primary binding and functional support, with a noted field controversy.
lgals9 ighm	Lgals9 Ighm	retain_low	https://pubmed.ncbi.nlm.nih.gov/30120234/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6098130/	human;mouse;B-cell systems	direct_binding_contextual	Galectin-9 binds the IgM-BCR complex in pull-down/affinity and B-cell signaling experiments.	The assay identifies the assembled IgM-BCR and does not isolate the Ighm chain as a standalone receptor; glycan and BCR-complex context are essential.	Real exact-complex evidence retained low for chain-level notation.
lgals9 p4hb	Lgals9 P4hb	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/21278242/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3127870/	human;mouse;cell-surface protein systems	direct_binding_and_receptor_dependent_function	Affinity chromatography and protein-disulfide-isomerase identification show Galectin-9 binding to cell-surface P4HB and regulation of the redox environment.	P4HB is a multifunctional surface-associated protein rather than a canonical signaling receptor in all contexts.	Exact binding and downstream receptor-associated function are reported.
lgals9 ptprc	Lgals9 Ptprc	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/30120234/	human;mouse;B-cell systems	direct_binding_and_receptor_dependent_function	Galectin-9 affinity experiments identify CD45/PTPRC association and B-cell signaling studies connect the interaction to modulation of the BCR signal.	CD45 isoform and cell-surface glycosylation context are not uniform across assays.	Exact protein association with receptor-proximal function is supported.
lif lifr_il6st	Lif LIFR_IL6ST	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/8662595/;https://pubmed.ncbi.nlm.nih.gov/36930708/	human;mouse;recombinant receptor systems	direct_binding_and_receptor_activation	Biochemical and structural studies show LIF binding LIFR and recruitment of gp130/IL6ST to form the signaling receptor complex.	Species and receptor stoichiometry vary across structural and cellular assays.	Exact ligand and two-chain receptor complex supported.
lrfn4 ptprd	Lrfn4 Ptprd	no_evidence	https://doi.org/10.1038/s41467-020-18956-x;https://pmc.ncbi.nlm.nih.gov/articles/PMC7265247/;https://pubmed.ncbi.nlm.nih.gov/27225731/	none for exact LRFN4 pair	none	The submitted DOI/PMC source concerns a different synaptic protein, while PMID 27225731 tests LRFN5/SALM5 rather than LRFN4; no exact LRFN4-PTPRD assay is cited.	LRFN5 interactions cannot be transferred to the LRFN4 paralog without an exact primary test.	No usable exact-pair citation for LRFN4.
lrfn4 ptprf	Lrfn4 Ptprf	no_evidence	https://doi.org/10.1038/s41467-020-18956-x;https://pmc.ncbi.nlm.nih.gov/articles/PMC7265247/;https://pubmed.ncbi.nlm.nih.gov/27225731/	none for exact LRFN4 pair	none	The submitted DOI/PMC source is not an LRFN4 study, and PMID 27225731 tests LRFN5/SALM5 with LAR-RPTPs rather than LRFN4/PTPRF.	Paralog or family evidence is insufficient for this exact pair.	No usable exact-pair citation for LRFN4.
lrfn4 ptprs	Lrfn4 Ptprs	no_evidence	https://doi.org/10.1038/s41467-020-18956-x;https://pmc.ncbi.nlm.nih.gov/articles/PMC7265247/;https://pubmed.ncbi.nlm.nih.gov/27225731/	none for exact LRFN4 pair	none	The submitted DOI/PMC source is not an LRFN4 study, and PMID 27225731 tests LRFN5/SALM5 with LAR-RPTPs rather than LRFN4/PTPRS.	Paralog or family evidence is insufficient for this exact pair.	No usable exact-pair citation for LRFN4.
lrfn5 ptprd	Lrfn5 Ptprd	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/27225731/;https://doi.org/10.1038/srep26676	human;mouse;rat;neuronal cultures	direct_binding_and_receptor_dependent_function	SALM5/LRFN5 binds LAR-family receptor tyrosine phosphatases including PTPRD in splice-dependent interaction assays and regulates synapse development/function.	Binding and function depend on extracellular splice inserts and neuronal context.	Exact LRFN5/PTPRD pair supported by primary assays.
lrfn5 ptprf	Lrfn5 Ptprf	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/27225731/;https://doi.org/10.1038/srep26676	human;mouse;rat;neuronal cultures	direct_binding_and_receptor_dependent_function	SALM5/LRFN5 interaction studies include PTPRF/LAR and connect the complex to presynaptic differentiation and synaptic function.	Binding depends on receptor splice isoform and extracellular domain composition.	Exact LRFN5/PTPRF pair supported by primary assays.
lrfn5 ptprs	Lrfn5 Ptprs	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/27225731/;https://doi.org/10.1038/srep26676	human;mouse;rat;neuronal cultures	direct_binding_and_receptor_dependent_function	SALM5/LRFN5 binds PTPRS in splice-dependent interaction assays and affects synapse development and AMPA-related function.	Binding depends on receptor splice insert and neuronal assay context; the packet DOI itself is mismatched.	Exact LRFN5/PTPRS pair supported by PMID 27225731.
lrrc4c ptprf	Lrrc4c Ptprf	reject_pair	https://pubmed.ncbi.nlm.nih.gov/19252495/;https://pubmed.ncbi.nlm.nih.gov/20139422/	human;mouse;neuronal systems	not_exact_pair	The cited NGL/LAR work tests NGL-3/LRRC4B with PTPRF, not LRRC4C; the submitted ligand is a different LRRC4 paralog.	Family-level NGL/LRRC4 evidence cannot validate the LRRC4C symbol.	Submitted relationship is wrong at the ligand paralog level.
lrrtm4 ptprs	Lrrtm4 Ptprs	retain_low	https://pubmed.ncbi.nlm.nih.gov/25624497/	human;mouse;recombinant and neuronal systems	direct_binding_contextual	PTPRS is a presynaptic receptor in a glypican-4/LRRTM4 complex, and LRRTM4-dependent synaptogenic activity requires the PTPRS/GPC4 complex.	The paper does not establish a clean binary LRRTM4-PTPRS interaction independent of glypican-4; the exact ligand is a tripartite complex.	Real receptor-dependent function retained low for unresolved binary pairing.
lta1b2 ltbr	LTa1b2 Ltbr	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/7594541/;https://pubmed.ncbi.nlm.nih.gov/8171323/	mouse;recombinant proteins;lymphoid cells	direct_binding_and_receptor_activation	Primary studies show membrane lymphotoxin-alpha1beta2 binding LTbetaR/LTBR using receptor-Fc and cellular assays, with receptor signaling consequences.	The ligand is a membrane-anchored heterotrimer and receptor binding is sensitive to oligomeric presentation.	Exact ligand complex and receptor supported.
ltb4-lta4h ltb4r1	LTB4-LTA4H Ltb4r1	retain_low	https://pubmed.ncbi.nlm.nih.gov/11006272/;https://pubmed.ncbi.nlm.nih.gov/11278893/	human;recombinant receptor;immune cells	direct_binding_and_receptor_activation	Radioligand, receptor-expression, calcium, and chemotaxis assays establish mature LTB4 binding and activating BLT1/LTB4R1.	The submitted ligand includes LTA4H, a biosynthetic enzyme; the assayed ligand is processed mature LTB4, not the enzyme composite.	Retain low for a real mature-metabolite pair with source-enzyme notation.
ltb4-lta4h ltb4r2	LTB4-LTA4H Ltb4r2	retain_low	https://pubmed.ncbi.nlm.nih.gov/11006272/;https://pubmed.ncbi.nlm.nih.gov/11278893/	human;recombinant receptor;immune cells	direct_binding_and_receptor_activation	Primary receptor pharmacology and functional assays establish mature LTB4 binding and activation of BLT2/LTB4R2.	The submitted ligand includes LTA4H, a biosynthetic enzyme; the assayed ligand is mature LTB4.	Retain low for a real mature-metabolite pair with source-enzyme notation.
ltc4-ltc4s cysltr1	LTC4-LTC4S Cysltr1	retain_low	https://pubmed.ncbi.nlm.nih.gov/10462554/;https://pubmed.ncbi.nlm.nih.gov/12432945/	human;recombinant receptor;airway cells	direct_binding_and_receptor_activation	CysLT1/CYSLTR1 studies use [3H]LTD4 binding and calcium or contraction assays responsive to cysteinyl leukotrienes including LTC4.	The submitted ligand includes LTC4 synthase, while the assayed ligand is mature LTC4; ligand potency and receptor selectivity vary by assay.	Retain low for exact mature metabolite with enzyme-composite notation.
ltc4-ltc4s cysltr2	LTC4-LTC4S Cysltr2	retain_low	https://pubmed.ncbi.nlm.nih.gov/10462554/;https://pubmed.ncbi.nlm.nih.gov/12432945/	human;recombinant receptor;airway cells	direct_binding_and_receptor_activation	CysLT2/CYSLTR2 characterization reports cysteinyl leukotriene binding and functional activation, including LTC4-responsive receptor pharmacology.	The submitted ligand includes LTC4 synthase, not just mature LTC4, and receptor selectivity differs among cysteinyl leukotrienes.	Retain low for exact mature metabolite with enzyme-composite notation.
ltd4-ggt1 cysltr1	LTD4-GGT1 Cysltr1	retain_low	https://pubmed.ncbi.nlm.nih.gov/10462554/;https://pubmed.ncbi.nlm.nih.gov/12432945/	human;recombinant receptor;airway cells	direct_binding_and_receptor_activation	CysLT1 studies directly measure high-affinity LTD4 binding and receptor-dependent calcium/contractile responses.	The submitted ligand includes GGT1, a biosynthetic enzyme; the assayed ligand is mature LTD4.	Retain low for exact mature metabolite with enzyme-composite notation.
ltd4-ggt1 cysltr2	LTD4-GGT1 Cysltr2	retain_low	https://pubmed.ncbi.nlm.nih.gov/10462554/;https://pubmed.ncbi.nlm.nih.gov/12432945/	human;recombinant receptor;airway cells	direct_binding_and_receptor_activation	CysLT2 studies use cysteinyl leukotriene binding and functional assays that include LTD4 receptor activation.	The submitted ligand includes GGT1, a biosynthetic enzyme; the assayed ligand is mature LTD4 and receptor selectivity is assay-dependent.	Retain low for exact mature metabolite with enzyme-composite notation.
lxa4-alox12 fpr2	LXA4-ALOX12 Fpr2	retain_low	https://pubmed.ncbi.nlm.nih.gov/21398608/;https://pubmed.ncbi.nlm.nih.gov/19498085/	human;mouse;neutrophils and inflammatory models	direct_binding_and_receptor_activation	Lipoxin A4 studies support ALX/FPR2-dependent anti-inflammatory signaling in human and mouse systems, including receptor pharmacology and functional inhibition.	The submitted ligand includes ALOX12, a biosynthetic enzyme; receptor responses are stereochemistry-dependent and the FPR2/LXA4 literature contains conflicting primary reports.	Retain low for mature-metabolite/enzyme notation and unresolved field controversy.
lxa4-alox5 fpr2	LXA4-ALOX5 Fpr2	retain_low	https://pubmed.ncbi.nlm.nih.gov/21398608/;https://pubmed.ncbi.nlm.nih.gov/19498085/	human;mouse;neutrophils and inflammatory models	direct_binding_and_receptor_activation	Lipoxin A4/FPR2 studies report receptor-dependent anti-inflammatory effects and pharmacologic responses in immune cells and inflammatory models.	The submitted ligand includes ALOX5, a biosynthetic enzyme; mature LXA4 is the assayed ligand, with stereochemical and reproducibility caveats.	Retain low for mature-metabolite/enzyme notation and conflicting primary evidence.
madcam1 itga4_itgb7	Madcam1 ITGA4_ITGB7	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/7687523/	mouse;lymphocytes;recombinant MAdCAM-1	direct_binding_and_adhesion	Alpha4beta7 integrin mediates lymphocyte binding to purified or cell-expressed MAdCAM-1, with blocking antibodies and divalent-cation activation controls.	The principal evidence is adhesion/cell binding rather than an isolated equilibrium affinity measurement.	Exact integrin heterodimer and MAdCAM-1 are supported.
mag mag	Mag Mag	retain_low	https://pubmed.ncbi.nlm.nih.gov/27922006/	human;mouse;recombinant MAG and neural cells	direct_binding_contextual	Structural and mutational work supports MAG cis homodimerization and shows dimerization-related effects in neural assays.	The cited work does not establish a clean trans homophilic MAG ligand-receptor adhesion interaction; gangliosides are the principal trans ligands.	Retain low for self-association/context, not a confirmed binary trans receptor pair.
melatonin-asmt mtnr1a	Melatonin-ASMT Mtnr1a	retain_low	https://pubmed.ncbi.nlm.nih.gov/10696085/	human;recombinant receptor-expressing CHO cells	direct_binding_and_receptor_activation	Recombinant MTNR1A-expressing cells show specific [3H]melatonin binding and melatonin-dependent inhibition of cAMP signaling.	The submitted ligand includes ASMT, a biosynthetic enzyme; mature melatonin is the assayed ligand.	Retain low for exact mature hormone with enzyme-composite notation.
melatonin-asmt mtnr1b	Melatonin-ASMT Mtnr1b	retain_low	https://pubmed.ncbi.nlm.nih.gov/10696085/	human;recombinant receptor-expressing CHO cells	direct_binding_and_receptor_activation	Recombinant MTNR1B-expressing cells show specific [3H]melatonin binding and melatonin-dependent inhibition of cAMP signaling.	The submitted ligand includes ASMT, a biosynthetic enzyme; mature melatonin is the assayed ligand.	Retain low for exact mature hormone with enzyme-composite notation.
mif cd74_cd44	Mif CD74_CD44	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/17045821/	human;mouse;recombinant and cellular systems	direct_binding_and_receptor_dependent_function	MIF binds CD74, and CD44 is required for MIF-induced ERK activation in transfected and cellular assays, supporting the CD74/CD44 receptor complex.	CD74 is the binding chain and CD44 is a signaling co-receptor; the composite is not a single covalent receptor.	Exact complex and receptor-dependent function supported.
mpz mpz	Mpz Mpz	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/7686552/;https://pubmed.ncbi.nlm.nih.gov/17915947/;https://pmc.ncbi.nlm.nih.gov/articles/PMC2119647/	human;mouse;rat;recombinant myelin protein	direct_binding_and_adhesion	P0/MPZ biochemical and structural studies demonstrate homophilic adhesion/oligomerization and define interfaces affected by glycosylation and mutation.	Assays include oligomerization and myelin adhesion contexts rather than a conventional soluble receptor assay.	Exact self-pair supported by primary adhesion evidence.
