pair_key	pair_label_canonical	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
nrxn2 lrrtm2	Nrxn2 Lrrtm2	promote_candidate	PMID:20064388; https://pubmed.ncbi.nlm.nih.gov/20064388/; https://europepmc.org/article/MED/20064388; PMID:30262834; https://pubmed.ncbi.nlm.nih.gov/30262834/; https://europepmc.org/article/MED/30262834	mouse;rat;human	direct_primary_binding_adhesion	LRRTM1/2 and related LRRTM proteins directly bind neurexin ectodomains in affinity, structural and synaptogenesis assays; the submitted NRXN1/2-LRRTM pairs are within the characterized neurexin-LRRTM system.	Binding is splice-site-4 and heparan-sulfate dependent, and evidence strength differs among LRRTM paralogs.	Searched neurexin-1/2, LRRTM1/2/3, Nrxn beta, S4 splice site and structural binding.
nrxn2 lrrtm3	Nrxn2 Lrrtm3	promote_candidate	PMID:20064388; https://pubmed.ncbi.nlm.nih.gov/20064388/; https://europepmc.org/article/MED/20064388; PMID:30262834; https://pubmed.ncbi.nlm.nih.gov/30262834/; https://europepmc.org/article/MED/30262834	mouse;rat;human	direct_primary_binding_adhesion	LRRTM1/2 and related LRRTM proteins directly bind neurexin ectodomains in affinity, structural and synaptogenesis assays; the submitted NRXN1/2-LRRTM pairs are within the characterized neurexin-LRRTM system.	Binding is splice-site-4 and heparan-sulfate dependent, and evidence strength differs among LRRTM paralogs.	Searched neurexin-1/2, LRRTM1/2/3, Nrxn beta, S4 splice site and structural binding.
ocln ocln	Ocln Ocln	promote_candidate	PMID:23923978; https://pubmed.ncbi.nlm.nih.gov/23923978/; https://europepmc.org/article/MED/23923978	mouse;human	direct_primary_adhesion	Occludin directly forms homophilic trans- and cis-associations at tight junctions; mutational work maps extracellular-loop interaction determinants.	Occludin oligomerization is redox/hypoxia sensitive and does not imply that it is the sole tight-junction adhesion molecule.	Searched OCLN/occludin, homophilic, extracellular loop and trans-association.
osm lifr_il6st	Osm LIFR_IL6ST	promote_candidate	PMID:36930708; https://pubmed.ncbi.nlm.nih.gov/36930708/; https://europepmc.org/article/MED/36930708; PMID:22829597; https://pubmed.ncbi.nlm.nih.gov/22829597/; https://europepmc.org/article/MED/22829597	mouse;human	direct_primary_binding_complex	OSM engages gp130/IL6ST with LIFR or OSMR in species- and receptor-context-dependent complexes; structural and mutational work supports both submitted complex representations.	Human and mouse OSM receptor usage differs, with OSMR/LIFR preference depending on species and assay.	Searched OSM, LIFR, OSMR, gp130/IL6ST, species-specific receptor complex.
osm osmr_il6st	Osm OSMR_IL6ST	promote_candidate	PMID:36930708; https://pubmed.ncbi.nlm.nih.gov/36930708/; https://europepmc.org/article/MED/36930708; PMID:22829597; https://pubmed.ncbi.nlm.nih.gov/22829597/; https://europepmc.org/article/MED/22829597	mouse;human	direct_primary_binding_complex	OSM engages gp130/IL6ST with LIFR or OSMR in species- and receptor-context-dependent complexes; structural and mutational work supports both submitted complex representations.	Human and mouse OSM receptor usage differs, with OSMR/LIFR preference depending on species and assay.	Searched OSM, LIFR, OSMR, gp130/IL6ST, species-specific receptor complex.
pcdha1 pcdha1	Pcdha1 Pcdha1	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha10 pcdha10	Pcdha10 Pcdha10	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha11 pcdha11	Pcdha11 Pcdha11	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha12 pcdha12	Pcdha12 Pcdha12	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha2 pcdha2	Pcdha2 Pcdha2	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha3 pcdha3	Pcdha3 Pcdha3	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha4 pcdha4	Pcdha4 Pcdha4	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha4b pcdha4b	Pcdha4b Pcdha4b	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human	direct_primary_homophilic_adhesion	The PCDHA4B/alpha-clustered protocadherin self-pair is supported by the clustered-protocadherin isoform-specific homophilic trans-adhesion mechanism.	Pcdha4b transcript/protein nomenclature may be a splice or database-specific form; exact isoform sequence should be confirmed in the final ledger.	Searched PCDHA4B, PCDHA4, clustered protocadherin and homophilic self-recognition.
pcdha5 pcdha5	Pcdha5 Pcdha5	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha6 pcdha6	Pcdha6 Pcdha6	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha7 pcdha7	Pcdha7 Pcdha7	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
pcdha8 pcdha8	Pcdha8 Pcdha8	promote_candidate	PMID:35253643; https://pubmed.ncbi.nlm.nih.gov/35253643/; https://europepmc.org/article/MED/35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/28743640/; https://europepmc.org/article/MED/28743640	mouse;human;rat	direct_primary_homophilic_adhesion	Clustered alpha/beta/c-type protocadherins form isoform-specific homophilic trans interactions in cell aggregation, structural and biophysical studies; the submitted self-pairs match that mechanism.	Individual isoform affinities and expression are variable; cis-combinatorial assembly is distinct from trans homophilic recognition.	Searched PCDHA/PCDHB/PCDHAC, isoform-specific homophilic trans binding, cell aggregation and structures.
